             JOURNEY_ID            ;  Route  ; Number_of_stops ; Direction ;           Start           ;  Start_time_Planned ;   Start_time_Real   ;            End            ;   End_time_Planned  ;    End_time_Real    
  85:764:5001_705-A-101_0540_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-07-01 05:40:00;  2025-07-01 05:41:42;  Ecublens VD, EPFL Piccard;  2025-07-01 06:07:00;  2025-07-01 06:07:48
  85:764:5003_705-A-101_0600_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-07-01 06:00:00;  2025-07-01 06:01:29;  Ecublens VD, EPFL Piccard;  2025-07-01 06:27:00;  2025-07-01 06:26:54
  85:764:5000_705-R-201_0618_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-07-01 06:18:00;  2025-07-01 06:19:24;                Lonay, parc;  2025-07-01 06:44:00;  2025-07-01 06:46:57
  85:764:5005_705-A-101_0620_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-07-01 06:20:00;  2025-07-01 06:24:15;  Ecublens VD, EPFL Piccard;  2025-07-01 06:47:00;  2025-07-01 06:48:43
  85:764:5007_705-A-101_0635_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-07-01 06:35:00;  2025-07-01 06:35:19;  Ecublens VD, EPFL Piccard;  2025-07-01 07:02:00;  2025-07-01 07:05:27
  85:764:5002_705-R-201_0638_BPS124;  Route_A;               22;          O;    Ecublens VD, EPFL (bus);  2025-07-01 06:38:00;  2025-07-01 06:38:55;                Lonay, parc;  2025-07-01 07:04:00;  2025-07-01 07:06:37
  85:764:5009_705-A-101_0650_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-07-01 06:50:00;  2025-07-01 06:50:34;  Ecublens VD, EPFL Piccard;  2025-07-01 07:17:00;  2025-07-01 07:20:23
  85:764:5004_705-R-201_0658_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-07-01 06:58:00;  2025-07-01 06:59:43;                Lonay, parc;  2025-07-01 07:26:00;  2025-07-01 07:29:15
  85:764:5011_705-A-101_0700_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-07-01 07:00:00;  2025-07-01 07:00:58;  Ecublens VD, EPFL Piccard;  2025-07-01 07:29:00;  2025-07-01 07:30:11
  85:764:5006_705-R-203_0713_BPS124;  Route_C;               10;          O;  Ecublens VD, EPFL Piccard;  2025-07-01 07:13:00;  2025-07-01 07:14:49;          Echandens, centre;  2025-07-01 07:25:00;  2025-07-01 07:26:33
  85:764:5013_705-A-101_0720_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-07-01 07:20:00;  2025-07-01 07:21:55;  Ecublens VD, EPFL Piccard;  2025-07-01 07:49:00;  2025-07-01 07:51:59
  85:764:5008_705-R-201_0723_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-07-01 07:23:00;  2025-07-01 07:24:25;                Lonay, parc;  2025-07-01 07:51:00;  2025-07-01 07:51:48
  85:764:5015_705-A-102_0726_BPS124;  Route_D;               11;          R;          Echandens, centre;  2025-07-01 07:26:00;  2025-07-01 07:27:12;  Ecublens VD, EPFL Piccard;  2025-07-01 07:39:00;  2025-07-01 07:41:53
