  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;          Start           ;  Start_time_Planned ;   Start_time_Real   ;           End            ;   End_time_Planned  ;    End_time_Real    
  85:151:4432;  Route_B;               12;          R;  Lausanne, Chalet-à-Gobet;  2025-07-01 05:31:00;  2025-07-01 05:32:02;     Epalinges, Bois-Murat;  2025-07-01 05:45:00;  2025-07-01 05:46:47
  85:151:4490;  Route_A;               13;          O;     Epalinges, Bois-Murat;  2025-07-01 05:35:00;  2025-07-01 05:28:59;  Lausanne, Chalet-à-Gobet;  2025-07-01 05:49:00;  2025-07-01 05:48:19
  85:151:4549;  Route_B;               12;          R;  Lausanne, Chalet-à-Gobet;  2025-07-01 05:46:00;  2025-07-01 05:46:00;     Epalinges, Bois-Murat;  2025-07-01 06:00:00;  2025-07-01 05:59:37
  85:151:4433;  Route_A;               13;          O;     Epalinges, Bois-Murat;  2025-07-01 05:50:00;  2025-07-01 05:50:22;  Lausanne, Chalet-à-Gobet;  2025-07-01 06:04:00;  2025-07-01 06:04:55
  85:151:4491;  Route_B;               12;          R;  Lausanne, Chalet-à-Gobet;  2025-07-01 06:01:00;  2025-07-01 06:01:19;     Epalinges, Bois-Murat;  2025-07-01 06:15:00;  2025-07-01 06:13:56
  85:151:4550;  Route_A;               13;          O;     Epalinges, Bois-Murat;  2025-07-01 06:05:00;  2025-07-01 06:05:00;  Lausanne, Chalet-à-Gobet;  2025-07-01 06:19:00;  2025-07-01 06:18:56
  85:151:4434;  Route_B;               12;          R;  Lausanne, Chalet-à-Gobet;  2025-07-01 06:16:00;  2025-07-01 06:16:12;     Epalinges, Bois-Murat;  2025-07-01 06:30:00;  2025-07-01 06:31:26
  85:151:4492;  Route_A;               13;          O;     Epalinges, Bois-Murat;  2025-07-01 06:20:00;  2025-07-01 06:20:36;  Lausanne, Chalet-à-Gobet;  2025-07-01 06:34:00;  2025-07-01 06:34:46
  85:151:4551;  Route_B;               12;          R;  Lausanne, Chalet-à-Gobet;  2025-07-01 06:31:00;  2025-07-01 06:31:15;     Epalinges, Bois-Murat;  2025-07-01 06:45:00;  2025-07-01 06:44:29
  85:151:4435;  Route_A;               13;          O;     Epalinges, Bois-Murat;  2025-07-01 06:35:00;  2025-07-01 06:35:30;  Lausanne, Chalet-à-Gobet;  2025-07-01 06:50:00;  2025-07-01 06:51:41
  85:151:4493;  Route_B;               12;          R;  Lausanne, Chalet-à-Gobet;  2025-07-01 06:45:00;  2025-07-01 06:45:14;     Epalinges, Bois-Murat;  2025-07-01 07:00:00;  2025-07-01 06:58:54
  85:151:4552;  Route_A;               13;          O;     Epalinges, Bois-Murat;  2025-07-01 06:50:00;  2025-07-01 06:49:44;  Lausanne, Chalet-à-Gobet;  2025-07-01 07:06:00;  2025-07-01 07:04:14
  85:151:4436;  Route_B;               12;          R;  Lausanne, Chalet-à-Gobet;  2025-07-01 07:00:00;  2025-07-01 07:00:45;     Epalinges, Bois-Murat;  2025-07-01 07:15:00;  2025-07-01 07:16:31
  85:151:4494;  Route_A;               13;          O;     Epalinges, Bois-Murat;  2025-07-01 07:05:00;  2025-07-01 07:05:34;  Lausanne, Chalet-à-Gobet;  2025-07-01 07:22:00;  2025-07-01 07:20:12
  85:151:4553;  Route_B;               12;          R;  Lausanne, Chalet-à-Gobet;  2025-07-01 07:15:00;  2025-07-01 07:15:16;     Epalinges, Bois-Murat;  2025-07-01 07:31:00;  2025-07-01 07:31:26
  85:151:4437;  Route_A;               13;          O;     Epalinges, Bois-Murat;  2025-07-01 07:20:00;  2025-07-01 07:20:16;  Lausanne, Chalet-à-Gobet;  2025-07-01 07:38:00;  2025-07-01 07:36:46
  85:151:4495;  Route_B;               12;          R;  Lausanne, Chalet-à-Gobet;  2025-07-01 07:30:00;  2025-07-01 07:30:12;     Epalinges, Bois-Murat;  2025-07-01 07:46:00;  2025-07-01 07:46:45
