JOURNEY_ID;Route;Number_of_stops;Direction;Start;Start_time_Planned;Start_time_Real;End;End_time_Planned;End_time_Real
85:151:1;Route_B;23;R;Lausanne, Maladière;2025-03-01 05:10:00;2025-03-01 05:10:08;Lausanne, Blécherette;2025-03-01 05:38:00;2025-03-01 05:37:21
85:151:9;Route_A;21;O;Lausanne, Blécherette;2025-03-01 05:12:00;2025-03-01 05:12:09;Lausanne, Maladière;2025-03-01 05:39:00;2025-03-01 05:38:07
85:151:30;Route_B;23;R;Lausanne, Maladière;2025-03-01 05:25:00;2025-03-01 05:25:11;Lausanne, Blécherette;2025-03-01 05:53:00;2025-03-01 05:53:01
85:151:60;Route_A;21;O;Lausanne, Blécherette;2025-03-01 05:27:00;2025-03-01 05:27:32;Lausanne, Maladière;2025-03-01 05:54:00;2025-03-01 05:52:51
85:151:83;Route_B;23;R;Lausanne, Maladière;2025-03-01 05:40:00;2025-03-01 05:40:00;Lausanne, Blécherette;2025-03-01 06:08:00;2025-03-01 06:06:42
85:151:2;Route_A;21;O;Lausanne, Blécherette;2025-03-01 05:42:00;2025-03-01 05:42:00;Lausanne, Maladière;2025-03-01 06:09:00;2025-03-01 06:08:21
85:151:10;Route_B;23;R;Lausanne, Maladière;2025-03-01 05:55:00;2025-03-01 05:55:48;Lausanne, Blécherette;2025-03-01 06:24:00;2025-03-01 06:23:27
85:151:31;Route_D;31;O;Lausanne, Blécherette;2025-03-01 05:57:00;2025-03-01 05:57:28;Ecublens VD, EPFL/Colladon;2025-03-01 06:34:00;2025-03-01 06:33:06
85:151:107;Route_E;22;O;Lausanne, Bel-Air;2025-03-01 05:59:00;2025-03-01 05:57:47;Ecublens VD, EPFL/Colladon;2025-03-01 06:25:00;2025-03-01 06:23:52
85:151:61;Route_B;23;R;Lausanne, Maladière;2025-03-01 06:10:00;2025-03-01 06:10:00;Lausanne, Blécherette;2025-03-01 06:40:00;2025-03-01 06:38:05
85:151:84;Route_D;31;O;Lausanne, Blécherette;2025-03-01 06:11:00;2025-03-01 06:11:40;Ecublens VD, EPFL/Colladon;2025-03-01 06:49:00;2025-03-01 06:46:53
85:151:114;Route_D;31;O;Lausanne, Blécherette;2025-03-01 06:22:00;2025-03-01 06:23:15;Ecublens VD, EPFL/Colladon;2025-03-01 07:00:00;2025-03-01 07:00:32
85:151:3;Route_B;23;R;Lausanne, Maladière;2025-03-01 06:25:00;2025-03-01 06:25:00;Lausanne, Blécherette;2025-03-01 06:55:00;2025-03-01 06:53:46
85:151:138;Route_E;22;O;Lausanne, Bel-Air;2025-03-01 06:27:00;2025-03-01 06:29:13;Ecublens VD, EPFL/Colladon;2025-03-01 06:54:00;2025-03-01 06:55:10
85:151:167;Route_H;25;R;Lausanne, Sablons;2025-03-01 06:30:00;2025-03-01 06:30:58;Lausanne, Blécherette;2025-03-01 07:03:00;2025-03-01 07:01:18
85:151:108;Route_C;31;R;Ecublens VD, EPFL/Colladon;2025-03-01 06:31:00;2025-03-01 06:31:00;Lausanne, Blécherette;2025-03-01 07:12:00;2025-03-01 07:09:49
85:151:11;Route_D;31;O;Lausanne, Blécherette;2025-03-01 06:33:00;2025-03-01 06:33:47;Ecublens VD, EPFL/Colladon;2025-03-01 07:11:00;2025-03-01 07:10:24
85:151:62;Route_D;31;O;Lausanne, Blécherette;2025-03-01 06:44:00;2025-03-01 06:44:51;Ecublens VD, EPFL/Colladon;2025-03-01 07:23:00;2025-03-01 07:22:10
85:151:32;Route_C;31;R;Ecublens VD, EPFL/Colladon;2025-03-01 06:46:00;2025-03-01 06:46:27;Lausanne, Blécherette;2025-03-01 07:29:00;2025-03-01 07:27:16
