        STOP_NAME         ; STOP_NUMBER ;     EVENT      ;     85:151:4605     ;     85:151:4606     ;     85:151:4670     ;     85:151:4671     ;     85:151:4607     ;     85:151:4608     ;     85:151:4672     ;     85:151:4673     ;     85:151:4609     ;     85:151:4610     ;     85:151:4674     ;     85:151:4675     ;     85:151:4611     ;     85:151:4612     ;     85:151:4676     ;     85:151:4613     ;     85:151:4677     ;     85:151:4614     ;     85:151:4678     ;     85:151:4679     ;     85:151:4615     ;     85:151:4616     ;     85:151:4680     ;     85:151:4681     ;     85:151:4617     ;     85:151:4618     ;     85:151:4682     ;     85:151:4683     ;     85:151:4619     ;     85:151:4620     ;     85:151:4684     ;     85:151:4685     ;     85:151:4621     ;     85:151:4622     ;     85:151:4686     ;     85:151:4687     ;     85:151:4623     ;     85:151:4624     ;     85:151:4688     ;     85:151:4689     ;     85:151:4625     ;     85:151:4626     ;     85:151:4690     ;     85:151:4691     ;     85:151:4627     ;     85:151:4628     ;     85:151:4692     ;     85:151:4693     ;     85:151:4629     ;     85:151:4630     ;     85:151:4694     ;     85:151:4695     ;     85:151:4631     ;     85:151:4632     ;     85:151:4696     ;     85:151:4697     ;     85:151:4633     ;     85:151:4634     ;     85:151:4698     ;     85:151:4699     ;     85:151:4635     ;     85:151:4700     ;     85:151:4636     ;     85:151:4701     ;     85:151:4637     ;     85:151:4702     ;     85:151:4638     ;     85:151:4703     ;     85:151:4639     ;     85:151:4640     ;     85:151:4704     ;     85:151:4705     ;     85:151:4641     ;     85:151:4642     ;     85:151:4706     ;     85:151:4707     ;     85:151:4643     ;     85:151:4644     ;     85:151:4708     ;     85:151:4709     ;     85:151:4645     ;     85:151:4646     ;     85:151:4710     ;     85:151:4711     ;     85:151:4647     ;     85:151:4648     ;     85:151:4712     ;     85:151:4713     ;     85:151:4649     ;     85:151:4650     ;     85:151:4714     ;     85:151:4715     ;     85:151:4651     ;     85:151:4652     ;     85:151:4716     ;     85:151:4717     ;     85:151:4653     ;     85:151:4654     ;     85:151:4718     ;     85:151:4719     ;     85:151:4655     ;     85:151:4656     ;     85:151:4720     ;     85:151:4657     ;     85:151:4721     ;     85:151:4658     ;     85:151:4722     ;     85:151:4723     ;     85:151:4659     ;     85:151:4660     ;     85:151:4724     ;     85:151:4725     ;     85:151:4661     ;     85:151:4662     ;     85:151:4726     ;     85:151:4727     ;     85:151:4663     ;     85:151:4664     ;     85:151:4728     ;     85:151:4729     ;     85:151:4665     ;     85:151:4666     ;     85:151:4730     ;     85:151:4667     ;     85:151:4731     ;     85:151:4732     ;     85:151:4532     ;     85:151:4533     ;     85:151:4475     ;     85:151:4476     ;     85:151:4592     ;     85:151:4593     ;     85:151:4735     ;     85:151:4736     ;     85:151:4536     ;     85:151:4537     ;     85:151:4479     ;     85:151:4480     ;     85:151:4596     ;     85:151:4597     ;     85:151:4739     ;     85:151:4740     ;     85:151:4540     ;     85:151:4541     ;     85:151:4483     ;     85:151:4484     ;     85:151:4600     ;     85:151:4601     ;     85:151:4743     ;     85:151:4744     ;     85:151:4544     ;     85:151:4545     ;     85:151:4487     
       Epalinges, Ballègue;      8591962;         ARRIVAL;                     ;  2025-07-01 05:52:00;                     ;  2025-07-01 06:07:00;                     ;  2025-07-01 06:22:00;                     ;  2025-07-01 06:38:00;                     ;  2025-07-01 06:53:00;                     ;  2025-07-01 07:08:00;                     ;  2025-07-01 07:24:00;                     ;                     ;  2025-07-01 07:39:00;  2025-07-01 07:54:00;                     ;  2025-07-01 08:09:00;                     ;  2025-07-01 08:24:00;                     ;  2025-07-01 08:39:00;                     ;  2025-07-01 08:54:00;                     ;  2025-07-01 09:08:00;                     ;  2025-07-01 09:23:00;                     ;  2025-07-01 09:38:00;                     ;  2025-07-01 09:53:00;                     ;  2025-07-01 10:08:00;                     ;  2025-07-01 10:23:00;                     ;  2025-07-01 10:38:00;                     ;  2025-07-01 10:53:00;                     ;  2025-07-01 11:08:00;                     ;  2025-07-01 11:23:00;                     ;  2025-07-01 11:38:00;                     ;  2025-07-01 11:53:00;                     ;  2025-07-01 12:09:00;                     ;  2025-07-01 12:24:00;                     ;  2025-07-01 12:39:00;                     ;  2025-07-01 12:53:00;                     ;  2025-07-01 13:08:00;                     ;                     ;  2025-07-01 13:23:00;  2025-07-01 13:38:00;                     ;                     ;  2025-07-01 13:53:00;  2025-07-01 14:08:00;                     ;  2025-07-01 14:23:00;                     ;  2025-07-01 14:38:00;                     ;  2025-07-01 14:53:00;                     ;  2025-07-01 15:08:00;                     ;  2025-07-01 15:24:00;                     ;  2025-07-01 15:39:00;                     ;  2025-07-01 15:54:00;                     ;  2025-07-01 16:09:00;                     ;  2025-07-01 16:24:00;                     ;  2025-07-01 16:39:00;                     ;  2025-07-01 16:54:00;                     ;  2025-07-01 17:09:00;                     ;  2025-07-01 17:24:00;                     ;  2025-07-01 17:39:00;                     ;  2025-07-01 17:54:00;                     ;  2025-07-01 18:09:00;                     ;  2025-07-01 18:24:00;                     ;                     ;  2025-07-01 18:39:00;  2025-07-01 18:54:00;                     ;  2025-07-01 19:09:00;                     ;  2025-07-01 19:24:00;                     ;  2025-07-01 19:38:00;                     ;  2025-07-01 19:52:00;                     ;  2025-07-01 20:07:00;                     ;  2025-07-01 20:22:00;                     ;  2025-07-01 20:37:00;                     ;  2025-07-01 20:52:00;                     ;                     ;  2025-07-01 21:07:00;                     ;  2025-07-01 21:22:00;                     ;  2025-07-01 21:37:00;                     ;  2025-07-01 21:52:00;                     ;  2025-07-01 22:07:00;                     ;  2025-07-01 22:22:00;                     ;  2025-07-01 22:37:00;                     ;  2025-07-01 22:52:00;                     ;  2025-07-01 23:07:00;                     ;  2025-07-01 23:22:00;                     ;  2025-07-01 23:37:00;                     ;  2025-07-01 23:52:00;                     ;  2025-08-01 00:07:00;                     ;  2025-08-01 00:22:00;                     ;  2025-08-01 00:37:00
       Epalinges, Ballègue;      8591962;    ARRIVAL_REAL;                     ;  2025-07-01 05:51:11;                     ;  2025-07-01 06:07:01;                     ;  2025-07-01 06:20:43;                     ;  2025-07-01 06:37:12;                     ;  2025-07-01 06:51:39;                     ;  2025-07-01 07:06:57;                     ;  2025-07-01 07:24:28;                     ;                     ;  2025-07-01 07:40:49;  2025-07-01 07:54:18;                     ;  2025-07-01 08:07:43;                     ;  2025-07-01 08:24:27;                     ;  2025-07-01 08:37:39;                     ;  2025-07-01 08:53:14;                     ;  2025-07-01 09:07:30;                     ;  2025-07-01 09:22:33;                     ;  2025-07-01 09:37:16;                     ;  2025-07-01 09:53:06;                     ;  2025-07-01 10:06:29;                     ;  2025-07-01 10:22:51;                     ;  2025-07-01 10:39:05;                     ;  2025-07-01 10:53:18;                     ;  2025-07-01 11:08:04;                     ;  2025-07-01 11:23:51;                     ;  2025-07-01 11:38:12;                     ;  2025-07-01 11:53:04;                     ;  2025-07-01 12:08:42;                     ;  2025-07-01 12:27:07;                     ;  2025-07-01 12:40:16;                     ;  2025-07-01 12:54:43;                     ;  2025-07-01 13:07:32;                     ;                     ;  2025-07-01 13:22:55;  2025-07-01 13:38:18;                     ;                     ;  2025-07-01 13:54:05;  2025-07-01 14:08:06;                     ;  2025-07-01 14:24:12;                     ;  2025-07-01 14:37:30;                     ;  2025-07-01 14:54:29;                     ;  2025-07-01 15:08:52;                     ;  2025-07-01 15:22:49;                     ;  2025-07-01 15:37:34;                     ;  2025-07-01 15:57:35;                     ;  2025-07-01 16:07:54;                     ;  2025-07-01 16:22:49;                     ;  2025-07-01 16:37:49;                     ;  2025-07-01 16:53:24;                     ;  2025-07-01 17:09:15;                     ;  2025-07-01 17:24:53;                     ;  2025-07-01 17:38:51;                     ;  2025-07-01 17:53:19;                     ;  2025-07-01 18:09:01;                     ;  2025-07-01 18:26:11;                     ;                     ;  2025-07-01 18:40:52;  2025-07-01 18:55:12;                     ;  2025-07-01 19:10:04;                     ;  2025-07-01 19:23:33;                     ;  2025-07-01 19:40:47;                     ;  2025-07-01 19:53:23;                     ;  2025-07-01 20:10:00;                     ;  2025-07-01 20:22:31;                     ;  2025-07-01 20:38:55;                     ;  2025-07-01 20:52:28;                     ;                     ;  2025-07-01 21:08:26;                     ;  2025-07-01 21:20:39;                     ;  2025-07-01 21:37:39;                     ;  2025-07-01 21:52:34;                     ;  2025-07-01 22:08:46;                     ;  2025-07-01 22:21:50;                     ;  2025-07-01 22:36:37;                     ;  2025-07-01 22:51:34;                     ;  2025-07-01 23:07:16;                     ;  2025-07-01 23:22:13;                     ;  2025-07-01 23:36:30;                     ;  2025-07-01 23:52:16;                     ;  2025-08-01 00:04:23;                     ;  2025-08-01 00:20:28;                     ;  2025-08-01 00:35:06
       Epalinges, Ballègue;      8591962;       DEPARTURE;  2025-07-01 05:29:00;                     ;  2025-07-01 05:44:00;                     ;  2025-07-01 05:59:00;                     ;  2025-07-01 06:14:00;                     ;  2025-07-01 06:29:00;                     ;  2025-07-01 06:44:00;                     ;  2025-07-01 06:58:00;                     ;  2025-07-01 07:12:00;  2025-07-01 07:27:00;                     ;                     ;  2025-07-01 07:42:00;                     ;  2025-07-01 07:58:00;                     ;  2025-07-01 08:13:00;                     ;  2025-07-01 08:28:00;                     ;  2025-07-01 08:43:00;                     ;  2025-07-01 08:58:00;                     ;  2025-07-01 09:13:00;                     ;  2025-07-01 09:28:00;                     ;  2025-07-01 09:43:00;                     ;  2025-07-01 09:58:00;                     ;  2025-07-01 10:13:00;                     ;  2025-07-01 10:28:00;                     ;  2025-07-01 10:43:00;                     ;  2025-07-01 10:58:00;                     ;  2025-07-01 11:13:00;                     ;  2025-07-01 11:28:00;                     ;  2025-07-01 11:43:00;                     ;  2025-07-01 11:58:00;                     ;  2025-07-01 12:13:00;                     ;  2025-07-01 12:28:00;                     ;  2025-07-01 12:43:00;                     ;  2025-07-01 12:57:00;  2025-07-01 13:12:00;                     ;                     ;  2025-07-01 13:27:00;  2025-07-01 13:42:00;                     ;                     ;  2025-07-01 13:58:00;                     ;  2025-07-01 14:13:00;                     ;  2025-07-01 14:28:00;                     ;  2025-07-01 14:43:00;                     ;  2025-07-01 14:58:00;                     ;  2025-07-01 15:13:00;                     ;  2025-07-01 15:28:00;                     ;  2025-07-01 15:43:00;                     ;  2025-07-01 15:58:00;                     ;  2025-07-01 16:13:00;                     ;  2025-07-01 16:27:00;                     ;  2025-07-01 16:42:00;                     ;  2025-07-01 16:57:00;                     ;  2025-07-01 17:12:00;                     ;  2025-07-01 17:27:00;                     ;  2025-07-01 17:42:00;                     ;  2025-07-01 17:57:00;                     ;  2025-07-01 18:12:00;  2025-07-01 18:27:00;                     ;                     ;  2025-07-01 18:43:00;                     ;  2025-07-01 18:58:00;                     ;  2025-07-01 19:13:00;                     ;  2025-07-01 19:28:00;                     ;  2025-07-01 19:43:00;                     ;  2025-07-01 19:58:00;                     ;  2025-07-01 20:13:00;                     ;  2025-07-01 20:28:00;                     ;  2025-07-01 20:43:00;  2025-07-01 20:57:00;                     ;  2025-07-01 21:09:00;                     ;  2025-07-01 21:24:00;                     ;  2025-07-01 21:39:00;                     ;  2025-07-01 21:54:00;                     ;  2025-07-01 22:09:00;                     ;  2025-07-01 22:24:00;                     ;  2025-07-01 22:39:00;                     ;  2025-07-01 22:54:00;                     ;  2025-07-01 23:09:00;                     ;  2025-07-01 23:24:00;                     ;  2025-07-01 23:39:00;                     ;  2025-07-01 23:54:00;                     ;  2025-08-01 00:09:00;                     ;  2025-08-01 00:24:00;                     
       Epalinges, Ballègue;      8591962;  DEPARTURE_REAL;  2025-07-01 05:29:10;                     ;  2025-07-01 05:45:39;                     ;  2025-07-01 05:59:10;                     ;  2025-07-01 06:14:14;                     ;  2025-07-01 06:29:00;                     ;  2025-07-01 06:44:26;                     ;  2025-07-01 06:57:37;                     ;  2025-07-01 07:12:00;  2025-07-01 07:27:00;                     ;                     ;  2025-07-01 07:42:12;                     ;  2025-07-01 07:58:00;                     ;  2025-07-01 08:13:22;                     ;  2025-07-01 08:28:00;                     ;  2025-07-01 08:43:39;                     ;  2025-07-01 08:58:34;                     ;  2025-07-01 09:13:10;                     ;  2025-07-01 09:28:28;                     ;  2025-07-01 09:43:09;                     ;  2025-07-01 09:58:39;                     ;  2025-07-01 10:13:00;                     ;  2025-07-01 10:28:34;                     ;  2025-07-01 10:43:12;                     ;  2025-07-01 10:58:19;                     ;  2025-07-01 11:13:28;                     ;  2025-07-01 11:28:49;                     ;  2025-07-01 11:43:27;                     ;  2025-07-01 11:58:41;                     ;  2025-07-01 12:13:00;                     ;  2025-07-01 12:29:02;                     ;  2025-07-01 12:43:00;                     ;  2025-07-01 12:59:21;  2025-07-01 13:12:12;                     ;                     ;  2025-07-01 13:28:20;  2025-07-01 13:42:12;                     ;                     ;  2025-07-01 13:59:20;                     ;  2025-07-01 14:13:07;                     ;  2025-07-01 14:28:08;                     ;  2025-07-01 14:43:00;                     ;  2025-07-01 14:58:00;                     ;  2025-07-01 15:13:17;                     ;  2025-07-01 15:28:10;                     ;  2025-07-01 15:43:34;                     ;  2025-07-01 15:58:00;                     ;  2025-07-01 16:13:14;                     ;  2025-07-01 16:27:09;                     ;  2025-07-01 16:42:14;                     ;  2025-07-01 16:57:10;                     ;  2025-07-01 17:12:30;                     ;  2025-07-01 17:27:00;                     ;  2025-07-01 17:42:00;                     ;  2025-07-01 17:57:00;                     ;  2025-07-01 18:11:42;  2025-07-01 18:27:00;                     ;                     ;  2025-07-01 18:43:23;                     ;  2025-07-01 18:58:00;                     ;  2025-07-01 19:13:26;                     ;  2025-07-01 19:28:00;                     ;  2025-07-01 19:43:20;                     ;  2025-07-01 19:58:05;                     ;  2025-07-01 20:13:12;                     ;  2025-07-01 20:28:00;                     ;  2025-07-01 20:43:30;  2025-07-01 20:57:00;                     ;  2025-07-01 21:09:20;                     ;  2025-07-01 21:24:14;                     ;  2025-07-01 21:39:20;                     ;  2025-07-01 21:55:03;                     ;  2025-07-01 22:09:29;                     ;  2025-07-01 22:24:58;                     ;  2025-07-01 22:39:12;                     ;  2025-07-01 22:56:12;                     ;  2025-07-01 23:10:22;                     ;  2025-07-01 23:24:32;                     ;  2025-07-01 23:39:10;                     ;  2025-07-01 23:53:28;                     ;  2025-08-01 00:09:35;                     ;  2025-08-01 00:25:26;                     
          Epalinges, Polny;      8591969;         ARRIVAL;                     ;  2025-07-01 05:50:00;                     ;  2025-07-01 06:05:00;                     ;  2025-07-01 06:20:00;                     ;  2025-07-01 06:35:00;                     ;  2025-07-01 06:50:00;                     ;  2025-07-01 07:05:00;                     ;  2025-07-01 07:21:00;                     ;                     ;  2025-07-01 07:36:00;  2025-07-01 07:51:00;                     ;  2025-07-01 08:06:00;                     ;  2025-07-01 08:21:00;                     ;  2025-07-01 08:36:00;                     ;  2025-07-01 08:51:00;                     ;  2025-07-01 09:06:00;                     ;  2025-07-01 09:21:00;                     ;  2025-07-01 09:36:00;                     ;  2025-07-01 09:51:00;                     ;  2025-07-01 10:06:00;                     ;  2025-07-01 10:21:00;                     ;  2025-07-01 10:36:00;                     ;  2025-07-01 10:51:00;                     ;  2025-07-01 11:06:00;                     ;  2025-07-01 11:21:00;                     ;  2025-07-01 11:36:00;                     ;  2025-07-01 11:51:00;                     ;  2025-07-01 12:06:00;                     ;  2025-07-01 12:21:00;                     ;  2025-07-01 12:36:00;                     ;  2025-07-01 12:51:00;                     ;  2025-07-01 13:06:00;                     ;                     ;  2025-07-01 13:21:00;  2025-07-01 13:36:00;                     ;                     ;  2025-07-01 13:51:00;  2025-07-01 14:06:00;                     ;  2025-07-01 14:21:00;                     ;  2025-07-01 14:36:00;                     ;  2025-07-01 14:51:00;                     ;  2025-07-01 15:06:00;                     ;  2025-07-01 15:21:00;                     ;  2025-07-01 15:36:00;                     ;  2025-07-01 15:51:00;                     ;  2025-07-01 16:06:00;                     ;  2025-07-01 16:21:00;                     ;  2025-07-01 16:36:00;                     ;  2025-07-01 16:51:00;                     ;  2025-07-01 17:06:00;                     ;  2025-07-01 17:21:00;                     ;  2025-07-01 17:36:00;                     ;  2025-07-01 17:51:00;                     ;  2025-07-01 18:06:00;                     ;  2025-07-01 18:21:00;                     ;                     ;  2025-07-01 18:36:00;  2025-07-01 18:51:00;                     ;  2025-07-01 19:06:00;                     ;  2025-07-01 19:21:00;                     ;  2025-07-01 19:36:00;                     ;  2025-07-01 19:50:00;                     ;  2025-07-01 20:05:00;                     ;  2025-07-01 20:20:00;                     ;  2025-07-01 20:35:00;                     ;  2025-07-01 20:50:00;                     ;                     ;  2025-07-01 21:05:00;                     ;  2025-07-01 21:20:00;                     ;  2025-07-01 21:35:00;                     ;  2025-07-01 21:50:00;                     ;  2025-07-01 22:05:00;                     ;  2025-07-01 22:20:00;                     ;  2025-07-01 22:35:00;                     ;  2025-07-01 22:50:00;                     ;  2025-07-01 23:05:00;                     ;  2025-07-01 23:20:00;                     ;  2025-07-01 23:35:00;                     ;  2025-07-01 23:50:00;                     ;  2025-08-01 00:05:00;                     ;  2025-08-01 00:20:00;                     ;  2025-08-01 00:35:00
          Epalinges, Polny;      8591969;    ARRIVAL_REAL;                     ;  2025-07-01 05:49:50;                     ;  2025-07-01 06:05:16;                     ;  2025-07-01 06:19:12;                     ;  2025-07-01 06:35:32;                     ;  2025-07-01 06:50:04;                     ;  2025-07-01 07:05:29;                     ;  2025-07-01 07:22:02;                     ;                     ;  2025-07-01 07:38:50;  2025-07-01 07:52:12;                     ;  2025-07-01 08:05:49;                     ;  2025-07-01 08:22:21;                     ;  2025-07-01 08:36:17;                     ;  2025-07-01 08:51:42;                     ;  2025-07-01 09:06:10;                     ;  2025-07-01 09:21:10;                     ;  2025-07-01 09:35:37;                     ;  2025-07-01 09:51:03;                     ;  2025-07-01 10:04:34;                     ;  2025-07-01 10:21:06;                     ;  2025-07-01 10:37:02;                     ;  2025-07-01 10:51:33;                     ;  2025-07-01 11:06:08;                     ;  2025-07-01 11:21:56;                     ;  2025-07-01 11:36:28;                     ;  2025-07-01 11:51:01;                     ;  2025-07-01 12:06:30;                     ;  2025-07-01 12:24:24;                     ;  2025-07-01 12:37:53;                     ;  2025-07-01 12:52:39;                     ;  2025-07-01 13:05:34;                     ;                     ;  2025-07-01 13:21:03;  2025-07-01 13:36:12;                     ;                     ;  2025-07-01 13:52:06;  2025-07-01 14:06:03;                     ;  2025-07-01 14:22:11;                     ;  2025-07-01 14:35:44;                     ;  2025-07-01 14:52:44;                     ;  2025-07-01 15:06:59;                     ;  2025-07-01 15:21:30;                     ;  2025-07-01 15:35:34;                     ;  2025-07-01 15:54:50;                     ;  2025-07-01 16:06:12;                     ;  2025-07-01 16:20:47;                     ;  2025-07-01 16:35:29;                     ;  2025-07-01 16:50:54;                     ;  2025-07-01 17:06:45;                     ;  2025-07-01 17:22:24;                     ;  2025-07-01 17:36:23;                     ;  2025-07-01 17:51:04;                     ;  2025-07-01 18:06:32;                     ;  2025-07-01 18:23:51;                     ;                     ;  2025-07-01 18:38:29;  2025-07-01 18:52:44;                     ;  2025-07-01 19:07:52;                     ;  2025-07-01 19:21:51;                     ;  2025-07-01 19:39:02;                     ;  2025-07-01 19:51:19;                     ;  2025-07-01 20:08:07;                     ;  2025-07-01 20:20:20;                     ;  2025-07-01 20:36:51;                     ;  2025-07-01 20:50:24;                     ;                     ;  2025-07-01 21:06:21;                     ;  2025-07-01 21:19:24;                     ;  2025-07-01 21:35:48;                     ;  2025-07-01 21:50:43;                     ;  2025-07-01 22:07:08;                     ;  2025-07-01 22:19:45;                     ;  2025-07-01 22:34:53;                     ;  2025-07-01 22:50:11;                     ;  2025-07-01 23:05:12;                     ;  2025-07-01 23:20:28;                     ;  2025-07-01 23:34:51;                     ;  2025-07-01 23:50:31;                     ;  2025-08-01 00:02:57;                     ;  2025-08-01 00:19:08;                     ;  2025-08-01 00:33:30
          Epalinges, Polny;      8591969;       DEPARTURE;                     ;  2025-07-01 05:50:00;                     ;  2025-07-01 06:05:00;                     ;  2025-07-01 06:20:00;                     ;  2025-07-01 06:35:00;                     ;  2025-07-01 06:50:00;                     ;  2025-07-01 07:05:00;                     ;  2025-07-01 07:21:00;                     ;                     ;  2025-07-01 07:36:00;  2025-07-01 07:51:00;                     ;  2025-07-01 08:06:00;                     ;  2025-07-01 08:21:00;                     ;  2025-07-01 08:36:00;                     ;  2025-07-01 08:51:00;                     ;  2025-07-01 09:06:00;                     ;  2025-07-01 09:21:00;                     ;  2025-07-01 09:36:00;                     ;  2025-07-01 09:51:00;                     ;  2025-07-01 10:06:00;                     ;  2025-07-01 10:21:00;                     ;  2025-07-01 10:36:00;                     ;  2025-07-01 10:51:00;                     ;  2025-07-01 11:06:00;                     ;  2025-07-01 11:21:00;                     ;  2025-07-01 11:36:00;                     ;  2025-07-01 11:51:00;                     ;  2025-07-01 12:06:00;                     ;  2025-07-01 12:21:00;                     ;  2025-07-01 12:36:00;                     ;  2025-07-01 12:51:00;                     ;  2025-07-01 13:06:00;                     ;                     ;  2025-07-01 13:21:00;  2025-07-01 13:36:00;                     ;                     ;  2025-07-01 13:51:00;  2025-07-01 14:06:00;                     ;  2025-07-01 14:21:00;                     ;  2025-07-01 14:36:00;                     ;  2025-07-01 14:51:00;                     ;  2025-07-01 15:06:00;                     ;  2025-07-01 15:21:00;                     ;  2025-07-01 15:36:00;                     ;  2025-07-01 15:51:00;                     ;  2025-07-01 16:06:00;                     ;  2025-07-01 16:21:00;                     ;  2025-07-01 16:36:00;                     ;  2025-07-01 16:51:00;                     ;  2025-07-01 17:06:00;                     ;  2025-07-01 17:21:00;                     ;  2025-07-01 17:36:00;                     ;  2025-07-01 17:51:00;                     ;  2025-07-01 18:06:00;                     ;  2025-07-01 18:21:00;                     ;                     ;  2025-07-01 18:36:00;  2025-07-01 18:51:00;                     ;  2025-07-01 19:06:00;                     ;  2025-07-01 19:21:00;                     ;  2025-07-01 19:36:00;                     ;  2025-07-01 19:50:00;                     ;  2025-07-01 20:05:00;                     ;  2025-07-01 20:20:00;                     ;  2025-07-01 20:35:00;                     ;  2025-07-01 20:50:00;                     ;                     ;  2025-07-01 21:05:00;                     ;  2025-07-01 21:20:00;                     ;  2025-07-01 21:35:00;                     ;  2025-07-01 21:50:00;                     ;  2025-07-01 22:05:00;                     ;  2025-07-01 22:20:00;                     ;  2025-07-01 22:35:00;                     ;  2025-07-01 22:50:00;                     ;  2025-07-01 23:05:00;                     ;  2025-07-01 23:20:00;                     ;  2025-07-01 23:35:00;                     ;  2025-07-01 23:50:00;                     ;  2025-08-01 00:05:00;                     ;  2025-08-01 00:20:00;                     ;  2025-08-01 00:35:00
          Epalinges, Polny;      8591969;  DEPARTURE_REAL;                     ;  2025-07-01 05:49:50;                     ;  2025-07-01 06:05:16;                     ;  2025-07-01 06:19:20;                     ;  2025-07-01 06:35:55;                     ;  2025-07-01 06:50:04;                     ;  2025-07-01 07:05:29;                     ;  2025-07-01 07:22:22;                     ;                     ;  2025-07-01 07:39:12;  2025-07-01 07:52:12;                     ;  2025-07-01 08:06:13;                     ;  2025-07-01 08:22:21;                     ;  2025-07-01 08:36:17;                     ;  2025-07-01 08:52:02;                     ;  2025-07-01 09:06:15;                     ;  2025-07-01 09:21:16;                     ;  2025-07-01 09:35:59;                     ;  2025-07-01 09:51:21;                     ;  2025-07-01 10:05:02;                     ;  2025-07-01 10:21:06;                     ;  2025-07-01 10:37:20;                     ;  2025-07-01 10:51:33;                     ;  2025-07-01 11:06:19;                     ;  2025-07-01 11:22:06;                     ;  2025-07-01 11:36:28;                     ;  2025-07-01 11:51:19;                     ;  2025-07-01 12:06:52;                     ;  2025-07-01 12:25:01;                     ;  2025-07-01 12:38:13;                     ;  2025-07-01 12:52:59;                     ;  2025-07-01 13:05:52;                     ;                     ;  2025-07-01 13:21:10;  2025-07-01 13:36:33;                     ;                     ;  2025-07-01 13:52:20;  2025-07-01 14:06:21;                     ;  2025-07-01 14:22:27;                     ;  2025-07-01 14:36:00;                     ;  2025-07-01 14:52:44;                     ;  2025-07-01 15:07:07;                     ;  2025-07-01 15:21:30;                     ;  2025-07-01 15:35:54;                     ;  2025-07-01 15:55:29;                     ;  2025-07-01 16:06:34;                     ;  2025-07-01 16:21:09;                     ;  2025-07-01 16:35:54;                     ;  2025-07-01 16:51:21;                     ;  2025-07-01 17:07:09;                     ;  2025-07-01 17:22:47;                     ;  2025-07-01 17:36:45;                     ;  2025-07-01 17:51:35;                     ;  2025-07-01 18:06:55;                     ;  2025-07-01 18:24:10;                     ;                     ;  2025-07-01 18:38:46;  2025-07-01 18:53:07;                     ;  2025-07-01 19:07:52;                     ;  2025-07-01 19:22:10;                     ;  2025-07-01 19:39:02;                     ;  2025-07-01 19:51:38;                     ;  2025-07-01 20:08:15;                     ;  2025-07-01 20:20:46;                     ;  2025-07-01 20:37:10;                     ;  2025-07-01 20:50:43;                     ;                     ;  2025-07-01 21:06:41;                     ;  2025-07-01 21:19:28;                     ;  2025-07-01 21:35:55;                     ;  2025-07-01 21:50:49;                     ;  2025-07-01 22:07:08;                     ;  2025-07-01 22:20:05;                     ;  2025-07-01 22:34:57;                     ;  2025-07-01 22:50:11;                     ;  2025-07-01 23:05:31;                     ;  2025-07-01 23:20:28;                     ;  2025-07-01 23:34:51;                     ;  2025-07-01 23:50:31;                     ;  2025-08-01 00:02:57;                     ;  2025-08-01 00:19:15;                     ;  2025-08-01 00:33:30
