  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;           Start            ;  Start_time_Planned ;   Start_time_Real   ;            End             ;   End_time_Planned  ;    End_time_Real    
  85:151:5278;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 05:48:00;  2025-07-01 05:50:44;  Le Mont-sur-L., Grand-Mont;  2025-07-01 06:24:00;  2025-07-01 06:23:42
  85:151:5301;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 06:07:00;  2025-07-01 06:07:16;        Renens VD, gare nord;  2025-07-01 06:42:00;  2025-07-01 06:40:17
  85:151:5322;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 06:18:00;  2025-07-01 06:18:11;  Le Mont-sur-L., Grand-Mont;  2025-07-01 06:54:00;  2025-07-01 06:51:50
  85:151:5279;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 06:37:00;  2025-07-01 06:38:00;        Renens VD, gare nord;  2025-07-01 07:12:00;  2025-07-01 07:15:49
  85:151:5302;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 06:48:00;  2025-07-01 06:48:37;  Le Mont-sur-L., Grand-Mont;  2025-07-01 07:24:00;  2025-07-01 07:23:33
  85:151:5323;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 07:07:00;  2025-07-01 07:07:09;        Renens VD, gare nord;  2025-07-01 07:42:00;  2025-07-01 07:40:29
  85:151:5280;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 07:18:00;  2025-07-01 07:19:17;  Le Mont-sur-L., Grand-Mont;  2025-07-01 07:54:00;  2025-07-01 07:58:36
  85:151:5303;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 07:37:00;  2025-07-01 07:38:29;        Renens VD, gare nord;  2025-07-01 08:12:00;  2025-07-01 08:13:13
  85:151:5324;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 07:48:00;  2025-07-01 07:48:28;  Le Mont-sur-L., Grand-Mont;  2025-07-01 08:24:00;  2025-07-01 08:22:30
  85:151:5281;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 08:07:00;  2025-07-01 08:08:06;        Renens VD, gare nord;  2025-07-01 08:42:00;  2025-07-01 08:43:28
  85:151:5304;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 08:18:00;  2025-07-01 08:18:23;  Le Mont-sur-L., Grand-Mont;  2025-07-01 08:54:00;  2025-07-01 08:52:04
  85:151:5325;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 08:37:00;  2025-07-01 08:37:26;        Renens VD, gare nord;  2025-07-01 09:12:00;  2025-07-01 09:09:32
  85:151:5282;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 08:48:00;  2025-07-01 08:49:03;  Le Mont-sur-L., Grand-Mont;  2025-07-01 09:24:00;  2025-07-01 09:23:18
  85:151:5305;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 09:07:00;  2025-07-01 09:08:51;        Renens VD, gare nord;  2025-07-01 09:42:00;  2025-07-01 09:39:33
  85:151:5326;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 09:18:00;  2025-07-01 09:18:00;  Le Mont-sur-L., Grand-Mont;  2025-07-01 09:54:00;  2025-07-01 09:51:03
  85:151:5283;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 09:37:00;  2025-07-01 09:37:36;        Renens VD, gare nord;  2025-07-01 10:12:00;  2025-07-01 10:08:46
  85:151:5306;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 09:48:00;  2025-07-01 09:49:50;  Le Mont-sur-L., Grand-Mont;  2025-07-01 10:24:00;  2025-07-01 10:21:32
  85:151:5327;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 10:07:00;  2025-07-01 10:07:26;        Renens VD, gare nord;  2025-07-01 10:42:00;  2025-07-01 10:39:14
  85:151:5284;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 10:18:00;  2025-07-01 10:19:04;  Le Mont-sur-L., Grand-Mont;  2025-07-01 10:54:00;  2025-07-01 10:52:50
  85:151:5307;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 10:37:00;  2025-07-01 10:39:26;        Renens VD, gare nord;  2025-07-01 11:12:00;  2025-07-01 11:08:41
  85:151:5328;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 10:48:00;  2025-07-01 10:49:03;  Le Mont-sur-L., Grand-Mont;  2025-07-01 11:24:00;  2025-07-01 11:21:02
  85:151:5285;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 11:07:00;  2025-07-01 11:08:50;        Renens VD, gare nord;  2025-07-01 11:42:00;  2025-07-01 11:38:59
  85:151:5308;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 11:18:00;  2025-07-01 11:19:21;  Le Mont-sur-L., Grand-Mont;  2025-07-01 11:54:00;  2025-07-01 11:51:09
  85:151:5329;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 11:37:00;  2025-07-01 11:38:41;        Renens VD, gare nord;  2025-07-01 12:12:00;  2025-07-01 12:08:19
  85:151:5286;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 11:48:00;  2025-07-01 11:49:17;  Le Mont-sur-L., Grand-Mont;  2025-07-01 12:24:00;  2025-07-01 12:21:36
  85:151:5309;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 12:07:00;  2025-07-01 12:08:44;        Renens VD, gare nord;  2025-07-01 12:42:00;  2025-07-01 12:40:03
  85:151:5330;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 12:18:00;  2025-07-01 12:18:39;  Le Mont-sur-L., Grand-Mont;  2025-07-01 12:54:00;  2025-07-01 12:50:32
  85:151:5287;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 12:37:00;  2025-07-01 12:37:35;        Renens VD, gare nord;  2025-07-01 13:12:00;  2025-07-01 13:10:34
  85:151:5310;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 12:48:00;  2025-07-01 12:48:43;  Le Mont-sur-L., Grand-Mont;  2025-07-01 13:24:00;  2025-07-01 13:22:21
  85:151:5331;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 13:07:00;  2025-07-01 13:08:32;        Renens VD, gare nord;  2025-07-01 13:42:00;  2025-07-01 13:38:31
  85:151:5288;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 13:18:00;  2025-07-01 13:18:35;  Le Mont-sur-L., Grand-Mont;  2025-07-01 13:54:00;  2025-07-01 13:52:29
  85:151:5311;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 13:37:00;  2025-07-01 13:39:01;        Renens VD, gare nord;  2025-07-01 14:12:00;  2025-07-01 14:08:35
  85:151:5332;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 13:48:00;  2025-07-01 13:48:30;  Le Mont-sur-L., Grand-Mont;  2025-07-01 14:24:00;  2025-07-01 14:21:34
  85:151:5289;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 14:07:00;  2025-07-01 14:09:28;        Renens VD, gare nord;  2025-07-01 14:42:00;  2025-07-01 14:38:23
  85:151:5312;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 14:18:00;  2025-07-01 14:18:54;  Le Mont-sur-L., Grand-Mont;  2025-07-01 14:54:00;  2025-07-01 14:49:47
  85:151:5333;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 14:37:00;  2025-07-01 14:39:27;        Renens VD, gare nord;  2025-07-01 15:12:00;  2025-07-01 15:08:45
  85:151:5290;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 14:48:00;  2025-07-01 14:49:19;  Le Mont-sur-L., Grand-Mont;  2025-07-01 15:24:00;  2025-07-01 15:21:33
  85:151:5313;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 15:07:00;  2025-07-01 15:07:46;        Renens VD, gare nord;  2025-07-01 15:42:00;  2025-07-01 15:38:43
  85:151:5334;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 15:18:00;  2025-07-01 15:18:52;  Le Mont-sur-L., Grand-Mont;  2025-07-01 15:54:00;  2025-07-01 15:52:30
  85:151:5291;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 15:37:00;  2025-07-01 15:39:13;        Renens VD, gare nord;  2025-07-01 16:12:00;  2025-07-01 16:10:42
  85:151:5314;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 15:48:00;  2025-07-01 15:48:43;  Le Mont-sur-L., Grand-Mont;  2025-07-01 16:24:00;  2025-07-01 16:21:43
  85:151:5335;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 16:07:00;  2025-07-01 16:08:10;        Renens VD, gare nord;  2025-07-01 16:42:00;  2025-07-01 16:40:27
  85:151:5292;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 16:18:00;  2025-07-01 16:20:23;  Le Mont-sur-L., Grand-Mont;  2025-07-01 16:54:00;  2025-07-01 16:54:29
  85:151:5315;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 16:37:00;  2025-07-01 16:38:43;        Renens VD, gare nord;  2025-07-01 17:12:00;  2025-07-01 17:13:32
  85:151:5336;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 16:48:00;  2025-07-01 16:49:05;  Le Mont-sur-L., Grand-Mont;  2025-07-01 17:24:00;  2025-07-01 17:24:02
  85:151:5293;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 17:07:00;  2025-07-01 17:07:00;        Renens VD, gare nord;  2025-07-01 17:42:00;  2025-07-01 17:42:00
  85:151:5316;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 17:18:00;  2025-07-01 17:18:24;  Le Mont-sur-L., Grand-Mont;  2025-07-01 17:54:00;  2025-07-01 17:56:28
  85:151:5337;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 17:37:00;  2025-07-01 17:37:18;        Renens VD, gare nord;  2025-07-01 18:12:00;  2025-07-01 18:13:35
  85:151:5294;  Route_A;               20;          R;           Crissier, Timonet;  2025-07-01 17:48:00;  2025-07-01 17:21:40;  Le Mont-sur-L., Grand-Mont;  2025-07-01 18:24:00;  2025-07-01 18:25:15
  85:151:5317;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 18:07:00;  2025-07-01 18:07:22;        Renens VD, gare nord;  2025-07-01 18:42:00;  2025-07-01 18:40:22
  85:151:5338;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 18:18:00;  2025-07-01 18:18:12;  Le Mont-sur-L., Grand-Mont;  2025-07-01 18:54:00;  2025-07-01 18:51:54
  85:151:5295;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 18:37:00;  2025-07-01 18:39:31;        Renens VD, gare nord;  2025-07-01 19:12:00;  2025-07-01 19:09:30
  85:151:5318;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 18:48:00;  2025-07-01 18:48:20;  Le Mont-sur-L., Grand-Mont;  2025-07-01 19:24:00;  2025-07-01 19:20:36
  85:151:5339;  Route_A;               20;          O;  Le Mont-sur-L., Grand-Mont;  2025-07-01 19:07:00;  2025-07-01 19:07:34;        Renens VD, gare nord;  2025-07-01 19:42:00;  2025-07-01 19:40:09
  85:151:5296;  Route_A;               20;          R;        Renens VD, gare nord;  2025-07-01 19:18:00;  2025-07-01 19:20:06;  Le Mont-sur-L., Grand-Mont;  2025-07-01 19:54:00;  2025-07-01 19:50:41
