         STOP_NAME          ; STOP_NUMBER ;     EVENT      ;     85:151:5278     ;     85:151:5301     ;     85:151:5322     ;     85:151:5279     ;     85:151:5302     ;     85:151:5323     ;     85:151:5280     ;     85:151:5303     ;     85:151:5324     ;     85:151:5281     ;     85:151:5304     ;     85:151:5325     ;     85:151:5282     ;     85:151:5305     ;     85:151:5326     ;     85:151:5283     ;     85:151:5306     ;     85:151:5327     ;     85:151:5284     ;     85:151:5307     ;     85:151:5328     ;     85:151:5285     ;     85:151:5308     ;     85:151:5329     ;     85:151:5286     ;     85:151:5309     ;     85:151:5330     ;     85:151:5287     ;     85:151:5310     ;     85:151:5331     ;     85:151:5288     ;     85:151:5311     ;     85:151:5332     ;     85:151:5289     ;     85:151:5312     ;     85:151:5333     ;     85:151:5290     ;     85:151:5313     ;     85:151:5334     ;     85:151:5291     ;     85:151:5314     ;     85:151:5335     ;     85:151:5292     ;     85:151:5315     ;     85:151:5336     ;     85:151:5293     ;     85:151:5316     ;     85:151:5337     ;     85:151:5294     ;     85:151:5317     ;     85:151:5338     ;     85:151:5295     ;     85:151:5318     ;     85:151:5339     ;     85:151:5296     ;     85:151:5319     ;     85:151:5340     ;     85:151:5297     ;     85:151:5341     ;     85:151:5298     
            Cugy VD, village;      8573634;    ARRIVAL_REAL;  2025-07-01 06:17:04;  2025-07-01 06:12:36;  2025-07-01 06:45:09;  2025-07-01 06:45:20;  2025-07-01 07:15:35;  2025-07-01 07:14:36;  2025-07-01 07:48:56;  2025-07-01 07:45:09;  2025-07-01 08:15:49;  2025-07-01 08:14:29;  2025-07-01 08:44:59;  2025-07-01 08:44:00;  2025-07-01 09:17:00;  2025-07-01 09:13:36;  2025-07-01 09:44:37;  2025-07-01 09:43:49;  2025-07-01 10:15:33;  2025-07-01 10:12:38;  2025-07-01 10:46:30;  2025-07-01 10:44:46;  2025-07-01 11:14:13;  2025-07-01 11:13:49;  2025-07-01 11:45:29;  2025-07-01 11:43:26;  2025-07-01 12:15:36;  2025-07-01 12:15:04;  2025-07-01 12:44:14;  2025-07-01 12:43:57;  2025-07-01 13:15:34;  2025-07-01 13:13:30;  2025-07-01 13:45:49;  2025-07-01 13:45:40;  2025-07-01 14:15:33;  2025-07-01 14:14:32;  2025-07-01 14:45:10;  2025-07-01 14:44:25;  2025-07-01 15:15:14;  2025-07-01 15:12:04;  2025-07-01 15:45:32;  2025-07-01 15:44:36;  2025-07-01 16:15:23;  2025-07-01 16:14:47;  2025-07-01 16:48:42;  2025-07-01 16:44:43;  2025-07-01 17:16:39;  2025-07-01 17:13:00;  2025-07-01 17:49:42;  2025-07-01 17:44:37;  2025-07-01 18:19:15;  2025-07-01 18:13:08;  2025-07-01 18:45:34;  2025-07-01 18:45:40;  2025-07-01 19:14:38;  2025-07-01 19:13:21;  2025-07-01 19:45:22;  2025-07-01 19:42:50;  2025-07-01 20:15:11;  2025-07-01 20:12:44;  2025-07-01 20:43:13;  2025-07-01 21:11:45
            Cugy VD, village;      8573634;       DEPARTURE;  2025-07-01 06:15:00;  2025-07-01 06:13:00;  2025-07-01 06:45:00;  2025-07-01 06:43:00;  2025-07-01 07:15:00;  2025-07-01 07:13:00;  2025-07-01 07:45:00;  2025-07-01 07:43:00;  2025-07-01 08:15:00;  2025-07-01 08:13:00;  2025-07-01 08:45:00;  2025-07-01 08:43:00;  2025-07-01 09:15:00;  2025-07-01 09:13:00;  2025-07-01 09:45:00;  2025-07-01 09:43:00;  2025-07-01 10:15:00;  2025-07-01 10:13:00;  2025-07-01 10:45:00;  2025-07-01 10:43:00;  2025-07-01 11:15:00;  2025-07-01 11:13:00;  2025-07-01 11:45:00;  2025-07-01 11:43:00;  2025-07-01 12:15:00;  2025-07-01 12:13:00;  2025-07-01 12:45:00;  2025-07-01 12:43:00;  2025-07-01 13:15:00;  2025-07-01 13:13:00;  2025-07-01 13:45:00;  2025-07-01 13:43:00;  2025-07-01 14:15:00;  2025-07-01 14:13:00;  2025-07-01 14:45:00;  2025-07-01 14:43:00;  2025-07-01 15:15:00;  2025-07-01 15:13:00;  2025-07-01 15:45:00;  2025-07-01 15:43:00;  2025-07-01 16:15:00;  2025-07-01 16:13:00;  2025-07-01 16:45:00;  2025-07-01 16:43:00;  2025-07-01 17:15:00;  2025-07-01 17:13:00;  2025-07-01 17:45:00;  2025-07-01 17:43:00;  2025-07-01 18:15:00;  2025-07-01 18:13:00;  2025-07-01 18:45:00;  2025-07-01 18:43:00;  2025-07-01 19:15:00;  2025-07-01 19:13:00;  2025-07-01 19:45:00;  2025-07-01 19:43:00;  2025-07-01 20:15:00;  2025-07-01 20:13:00;  2025-07-01 20:43:00;  2025-07-01 21:15:00
            Cugy VD, village;      8573634;  DEPARTURE_REAL;  2025-07-01 06:17:44;  2025-07-01 06:13:14;  2025-07-01 06:45:30;  2025-07-01 06:45:20;  2025-07-01 07:16:15;  2025-07-01 07:15:02;  2025-07-01 07:49:56;  2025-07-01 07:45:29;  2025-07-01 08:16:24;  2025-07-01 08:14:45;  2025-07-01 08:45:54;  2025-07-01 08:44:00;  2025-07-01 09:17:20;  2025-07-01 09:14:11;  2025-07-01 09:45:14;  2025-07-01 09:44:17;  2025-07-01 10:15:33;  2025-07-01 10:13:07;  2025-07-01 10:47:10;  2025-07-01 10:45:21;  2025-07-01 11:15:18;  2025-07-01 11:14:09;  2025-07-01 11:46:09;  2025-07-01 11:43:41;  2025-07-01 12:16:16;  2025-07-01 12:15:43;  2025-07-01 12:45:12;  2025-07-01 12:44:16;  2025-07-01 13:16:21;  2025-07-01 13:13:57;  2025-07-01 13:46:29;  2025-07-01 13:46:00;  2025-07-01 14:16:16;  2025-07-01 14:14:57;  2025-07-01 14:45:31;  2025-07-01 14:44:25;  2025-07-01 15:15:53;  2025-07-01 15:12:44;  2025-07-01 15:46:39;  2025-07-01 15:45:04;  2025-07-01 16:16:03;  2025-07-01 16:15:20;  2025-07-01 16:49:22;  2025-07-01 16:45:15;  2025-07-01 17:17:05;  2025-07-01 17:13:00;  2025-07-01 17:50:22;  2025-07-01 17:44:58;  2025-07-01 18:19:56;  2025-07-01 18:13:42;  2025-07-01 18:46:07;  2025-07-01 18:46:00;  2025-07-01 19:15:18;  2025-07-01 19:13:40;  2025-07-01 19:45:48;  2025-07-01 19:43:10;  2025-07-01 20:15:11;  2025-07-01 20:12:51;  2025-07-01 20:43:25;  2025-07-01 21:11:45
            Cugy VD, Grillon;      8507540;         ARRIVAL;  2025-07-01 06:13:00;  2025-07-01 06:14:00;  2025-07-01 06:43:00;  2025-07-01 06:44:00;  2025-07-01 07:13:00;  2025-07-01 07:14:00;  2025-07-01 07:43:00;  2025-07-01 07:44:00;  2025-07-01 08:13:00;  2025-07-01 08:14:00;  2025-07-01 08:43:00;  2025-07-01 08:44:00;  2025-07-01 09:13:00;  2025-07-01 09:14:00;  2025-07-01 09:43:00;  2025-07-01 09:44:00;  2025-07-01 10:13:00;  2025-07-01 10:14:00;  2025-07-01 10:43:00;  2025-07-01 10:44:00;  2025-07-01 11:13:00;  2025-07-01 11:14:00;  2025-07-01 11:43:00;  2025-07-01 11:44:00;  2025-07-01 12:13:00;  2025-07-01 12:14:00;  2025-07-01 12:43:00;  2025-07-01 12:44:00;  2025-07-01 13:13:00;  2025-07-01 13:14:00;  2025-07-01 13:43:00;  2025-07-01 13:44:00;  2025-07-01 14:13:00;  2025-07-01 14:14:00;  2025-07-01 14:43:00;  2025-07-01 14:44:00;  2025-07-01 15:13:00;  2025-07-01 15:14:00;  2025-07-01 15:43:00;  2025-07-01 15:44:00;  2025-07-01 16:13:00;  2025-07-01 16:14:00;  2025-07-01 16:43:00;  2025-07-01 16:44:00;  2025-07-01 17:13:00;  2025-07-01 17:14:00;  2025-07-01 17:43:00;  2025-07-01 17:44:00;  2025-07-01 18:13:00;  2025-07-01 18:14:00;  2025-07-01 18:43:00;  2025-07-01 18:44:00;  2025-07-01 19:13:00;  2025-07-01 19:14:00;  2025-07-01 19:43:00;  2025-07-01 19:44:00;  2025-07-01 20:13:00;  2025-07-01 20:14:00;  2025-07-01 20:44:00;  2025-07-01 21:13:00
            Cugy VD, Grillon;      8507540;    ARRIVAL_REAL;  2025-07-01 06:15:44;  2025-07-01 06:14:16;  2025-07-01 06:44:09;  2025-07-01 06:46:36;  2025-07-01 07:14:35;  2025-07-01 07:16:03;  2025-07-01 07:47:56;  2025-07-01 07:46:27;  2025-07-01 08:14:45;  2025-07-01 08:16:05;  2025-07-01 08:42:59;  2025-07-01 08:45:15;  2025-07-01 09:16:15;  2025-07-01 09:14:51;  2025-07-01 09:43:41;  2025-07-01 09:45:28;  2025-07-01 10:14:47;  2025-07-01 10:14:12;  2025-07-01 10:45:13;  2025-07-01 10:46:22;  2025-07-01 11:13:35;  2025-07-01 11:14:45;  2025-07-01 11:44:46;  2025-07-01 11:44:30;  2025-07-01 12:14:36;  2025-07-01 12:16:25;  2025-07-01 12:43:25;  2025-07-01 12:45:35;  2025-07-01 13:14:01;  2025-07-01 13:14:42;  2025-07-01 13:44:45;  2025-07-01 13:47:00;  2025-07-01 14:14:26;  2025-07-01 14:15:46;  2025-07-01 14:44:11;  2025-07-01 14:45:17;  2025-07-01 15:14:14;  2025-07-01 15:13:45;  2025-07-01 15:44:10;  2025-07-01 15:46:24;  2025-07-01 16:14:20;  2025-07-01 16:16:37;  2025-07-01 16:47:35;  2025-07-01 16:46:23;  2025-07-01 17:15:35;  2025-07-01 17:14:00;  2025-07-01 17:48:42;  2025-07-01 17:45:58;  2025-07-01 18:17:47;  2025-07-01 18:14:42;  2025-07-01 18:44:27;  2025-07-01 18:46:58;  2025-07-01 19:13:38;  2025-07-01 19:14:47;  2025-07-01 19:44:27;  2025-07-01 19:44:10;  2025-07-01 20:14:15;  2025-07-01 20:13:44;  2025-07-01 20:44:12;  2025-07-01 21:10:57
            Cugy VD, Grillon;      8507540;       DEPARTURE;  2025-07-01 06:13:00;  2025-07-01 06:14:00;  2025-07-01 06:43:00;  2025-07-01 06:44:00;  2025-07-01 07:13:00;  2025-07-01 07:14:00;  2025-07-01 07:43:00;  2025-07-01 07:44:00;  2025-07-01 08:13:00;  2025-07-01 08:14:00;  2025-07-01 08:43:00;  2025-07-01 08:44:00;  2025-07-01 09:13:00;  2025-07-01 09:14:00;  2025-07-01 09:43:00;  2025-07-01 09:44:00;  2025-07-01 10:13:00;  2025-07-01 10:14:00;  2025-07-01 10:43:00;  2025-07-01 10:44:00;  2025-07-01 11:13:00;  2025-07-01 11:14:00;  2025-07-01 11:43:00;  2025-07-01 11:44:00;  2025-07-01 12:13:00;  2025-07-01 12:14:00;  2025-07-01 12:43:00;  2025-07-01 12:44:00;  2025-07-01 13:13:00;  2025-07-01 13:14:00;  2025-07-01 13:43:00;  2025-07-01 13:44:00;  2025-07-01 14:13:00;  2025-07-01 14:14:00;  2025-07-01 14:43:00;  2025-07-01 14:44:00;  2025-07-01 15:13:00;  2025-07-01 15:14:00;  2025-07-01 15:43:00;  2025-07-01 15:44:00;  2025-07-01 16:13:00;  2025-07-01 16:14:00;  2025-07-01 16:43:00;  2025-07-01 16:44:00;  2025-07-01 17:13:00;  2025-07-01 17:14:00;  2025-07-01 17:43:00;  2025-07-01 17:44:00;  2025-07-01 18:13:00;  2025-07-01 18:14:00;  2025-07-01 18:43:00;  2025-07-01 18:44:00;  2025-07-01 19:13:00;  2025-07-01 19:14:00;  2025-07-01 19:43:00;  2025-07-01 19:44:00;  2025-07-01 20:13:00;  2025-07-01 20:14:00;  2025-07-01 20:44:00;  2025-07-01 21:13:00
            Cugy VD, Grillon;      8507540;  DEPARTURE_REAL;  2025-07-01 06:16:04;  2025-07-01 06:14:16;  2025-07-01 06:44:09;  2025-07-01 06:47:20;  2025-07-01 07:14:35;  2025-07-01 07:16:29;  2025-07-01 07:47:56;  2025-07-01 07:46:27;  2025-07-01 08:15:05;  2025-07-01 08:16:05;  2025-07-01 08:43:54;  2025-07-01 08:45:15;  2025-07-01 09:16:15;  2025-07-01 09:15:11;  2025-07-01 09:44:01;  2025-07-01 09:45:28;  2025-07-01 10:14:47;  2025-07-01 10:14:19;  2025-07-01 10:45:30;  2025-07-01 10:46:22;  2025-07-01 11:13:35;  2025-07-01 11:15:09;  2025-07-01 11:44:46;  2025-07-01 11:44:54;  2025-07-01 12:14:56;  2025-07-01 12:16:44;  2025-07-01 12:43:25;  2025-07-01 12:45:35;  2025-07-01 13:14:47;  2025-07-01 13:14:57;  2025-07-01 13:45:09;  2025-07-01 13:47:00;  2025-07-01 14:14:47;  2025-07-01 14:15:57;  2025-07-01 14:44:11;  2025-07-01 14:45:26;  2025-07-01 15:14:34;  2025-07-01 15:14:04;  2025-07-01 15:44:48;  2025-07-01 15:46:24;  2025-07-01 16:14:43;  2025-07-01 16:16:55;  2025-07-01 16:48:02;  2025-07-01 16:46:23;  2025-07-01 17:16:00;  2025-07-01 17:14:00;  2025-07-01 17:48:42;  2025-07-01 17:46:28;  2025-07-01 18:18:12;  2025-07-01 18:15:02;  2025-07-01 18:44:53;  2025-07-01 18:47:21;  2025-07-01 19:13:58;  2025-07-01 19:15:07;  2025-07-01 19:44:41;  2025-07-01 19:44:30;  2025-07-01 20:14:36;  2025-07-01 20:13:57;  2025-07-01 20:44:12;  2025-07-01 21:11:16
         Morrens VD, village;      8582065;         ARRIVAL;  2025-07-01 06:11:00;  2025-07-01 06:16:00;  2025-07-01 06:41:00;  2025-07-01 06:46:00;  2025-07-01 07:11:00;  2025-07-01 07:16:00;  2025-07-01 07:41:00;  2025-07-01 07:46:00;  2025-07-01 08:11:00;  2025-07-01 08:16:00;  2025-07-01 08:41:00;  2025-07-01 08:46:00;  2025-07-01 09:11:00;  2025-07-01 09:16:00;  2025-07-01 09:41:00;  2025-07-01 09:46:00;  2025-07-01 10:11:00;  2025-07-01 10:16:00;  2025-07-01 10:41:00;  2025-07-01 10:46:00;  2025-07-01 11:11:00;  2025-07-01 11:16:00;  2025-07-01 11:41:00;  2025-07-01 11:46:00;  2025-07-01 12:11:00;  2025-07-01 12:16:00;  2025-07-01 12:41:00;  2025-07-01 12:46:00;  2025-07-01 13:11:00;  2025-07-01 13:16:00;  2025-07-01 13:41:00;  2025-07-01 13:46:00;  2025-07-01 14:11:00;  2025-07-01 14:16:00;  2025-07-01 14:41:00;  2025-07-01 14:46:00;  2025-07-01 15:11:00;  2025-07-01 15:16:00;  2025-07-01 15:41:00;  2025-07-01 15:46:00;  2025-07-01 16:11:00;  2025-07-01 16:16:00;  2025-07-01 16:41:00;  2025-07-01 16:46:00;  2025-07-01 17:11:00;  2025-07-01 17:16:00;  2025-07-01 17:41:00;  2025-07-01 17:46:00;  2025-07-01 18:11:00;  2025-07-01 18:16:00;  2025-07-01 18:41:00;  2025-07-01 18:46:00;  2025-07-01 19:11:00;  2025-07-01 19:16:00;  2025-07-01 19:41:00;  2025-07-01 19:46:00;  2025-07-01 20:11:00;  2025-07-01 20:16:00;  2025-07-01 20:46:00;  2025-07-01 21:11:00
         Morrens VD, village;      8582065;    ARRIVAL_REAL;  2025-07-01 06:12:24;  2025-07-01 06:16:18;  2025-07-01 06:41:10;  2025-07-01 06:49:20;  2025-07-01 07:11:16;  2025-07-01 07:18:05;  2025-07-01 07:44:00;  2025-07-01 07:48:27;  2025-07-01 08:11:25;  2025-07-01 08:18:07;  2025-07-01 08:40:59;  2025-07-01 08:47:15;  2025-07-01 09:12:50;  2025-07-01 09:16:51;  2025-07-01 09:40:50;  2025-07-01 09:47:17;  2025-07-01 10:12:15;  2025-07-01 10:16:01;  2025-07-01 10:42:10;  2025-07-01 10:48:06;  2025-07-01 11:11:22;  2025-07-01 11:17:07;  2025-07-01 11:42:15;  2025-07-01 11:46:23;  2025-07-01 12:11:16;  2025-07-01 12:18:44;  2025-07-01 12:41:06;  2025-07-01 12:47:35;  2025-07-01 13:11:21;  2025-07-01 13:16:28;  2025-07-01 13:41:34;  2025-07-01 13:48:40;  2025-07-01 14:11:47;  2025-07-01 14:17:26;  2025-07-01 14:41:31;  2025-07-01 14:47:25;  2025-07-01 15:11:34;  2025-07-01 15:15:47;  2025-07-01 15:41:53;  2025-07-01 15:48:13;  2025-07-01 16:11:23;  2025-07-01 16:18:45;  2025-07-01 16:45:22;  2025-07-01 16:48:23;  2025-07-01 17:12:25;  2025-07-01 17:16:00;  2025-07-01 17:45:24;  2025-07-01 17:48:34;  2025-07-01 18:14:45;  2025-07-01 18:16:59;  2025-07-01 18:41:24;  2025-07-01 18:49:20;  2025-07-01 19:10:38;  2025-07-01 19:16:52;  2025-07-01 19:41:42;  2025-07-01 19:46:08;  2025-07-01 20:11:34;  2025-07-01 20:15:55;  2025-07-01 20:45:49;  2025-07-01 21:08:07
         Morrens VD, village;      8582065;       DEPARTURE;  2025-07-01 06:11:00;  2025-07-01 06:16:00;  2025-07-01 06:41:00;  2025-07-01 06:46:00;  2025-07-01 07:11:00;  2025-07-01 07:16:00;  2025-07-01 07:41:00;  2025-07-01 07:46:00;  2025-07-01 08:11:00;  2025-07-01 08:16:00;  2025-07-01 08:41:00;  2025-07-01 08:46:00;  2025-07-01 09:11:00;  2025-07-01 09:16:00;  2025-07-01 09:41:00;  2025-07-01 09:46:00;  2025-07-01 10:11:00;  2025-07-01 10:16:00;  2025-07-01 10:41:00;  2025-07-01 10:46:00;  2025-07-01 11:11:00;  2025-07-01 11:16:00;  2025-07-01 11:41:00;  2025-07-01 11:46:00;  2025-07-01 12:11:00;  2025-07-01 12:16:00;  2025-07-01 12:41:00;  2025-07-01 12:46:00;  2025-07-01 13:11:00;  2025-07-01 13:16:00;  2025-07-01 13:41:00;  2025-07-01 13:46:00;  2025-07-01 14:11:00;  2025-07-01 14:16:00;  2025-07-01 14:41:00;  2025-07-01 14:46:00;  2025-07-01 15:11:00;  2025-07-01 15:16:00;  2025-07-01 15:41:00;  2025-07-01 15:46:00;  2025-07-01 16:11:00;  2025-07-01 16:16:00;  2025-07-01 16:41:00;  2025-07-01 16:46:00;  2025-07-01 17:11:00;  2025-07-01 17:16:00;  2025-07-01 17:41:00;  2025-07-01 17:46:00;  2025-07-01 18:11:00;  2025-07-01 18:16:00;  2025-07-01 18:41:00;  2025-07-01 18:46:00;  2025-07-01 19:11:00;  2025-07-01 19:16:00;  2025-07-01 19:41:00;  2025-07-01 19:46:00;  2025-07-01 20:11:00;  2025-07-01 20:16:00;  2025-07-01 20:46:00;  2025-07-01 21:11:00
         Morrens VD, village;      8582065;  DEPARTURE_REAL;  2025-07-01 06:12:44;  2025-07-01 06:16:56;  2025-07-01 06:41:30;  2025-07-01 06:49:40;  2025-07-01 07:11:55;  2025-07-01 07:18:37;  2025-07-01 07:44:57;  2025-07-01 07:48:47;  2025-07-01 08:11:45;  2025-07-01 08:18:45;  2025-07-01 08:40:59;  2025-07-01 08:47:15;  2025-07-01 09:13:10;  2025-07-01 09:17:10;  2025-07-01 09:41:07;  2025-07-01 09:47:43;  2025-07-01 10:12:15;  2025-07-01 10:16:01;  2025-07-01 10:42:30;  2025-07-01 10:48:26;  2025-07-01 11:11:22;  2025-07-01 11:17:27;  2025-07-01 11:42:15;  2025-07-01 11:46:54;  2025-07-01 12:11:36;  2025-07-01 12:19:04;  2025-07-01 12:41:29;  2025-07-01 12:48:15;  2025-07-01 13:12:01;  2025-07-01 13:16:59;  2025-07-01 13:42:14;  2025-07-01 13:48:40;  2025-07-01 14:12:08;  2025-07-01 14:17:26;  2025-07-01 14:41:31;  2025-07-01 14:47:25;  2025-07-01 15:11:54;  2025-07-01 15:16:03;  2025-07-01 15:42:10;  2025-07-01 15:48:24;  2025-07-01 16:12:03;  2025-07-01 16:19:23;  2025-07-01 16:45:22;  2025-07-01 16:48:43;  2025-07-01 17:13:05;  2025-07-01 17:16:00;  2025-07-01 17:46:02;  2025-07-01 17:48:55;  2025-07-01 18:15:05;  2025-07-01 18:16:59;  2025-07-01 18:41:44;  2025-07-01 18:49:40;  2025-07-01 19:10:58;  2025-07-01 19:17:24;  2025-07-01 19:42:02;  2025-07-01 19:46:29;  2025-07-01 20:11:46;  2025-07-01 20:16:36;  2025-07-01 20:45:49;  2025-07-01 21:08:27
       Cheseaux-sur-L., gare;      8570063;         ARRIVAL;  2025-07-01 06:05:00;  2025-07-01 06:24:00;  2025-07-01 06:35:00;  2025-07-01 06:54:00;  2025-07-01 07:05:00;  2025-07-01 07:24:00;  2025-07-01 07:35:00;  2025-07-01 07:54:00;  2025-07-01 08:05:00;  2025-07-01 08:24:00;  2025-07-01 08:35:00;  2025-07-01 08:54:00;  2025-07-01 09:05:00;  2025-07-01 09:24:00;  2025-07-01 09:35:00;  2025-07-01 09:54:00;  2025-07-01 10:05:00;  2025-07-01 10:24:00;  2025-07-01 10:35:00;  2025-07-01 10:54:00;  2025-07-01 11:05:00;  2025-07-01 11:24:00;  2025-07-01 11:35:00;  2025-07-01 11:54:00;  2025-07-01 12:05:00;  2025-07-01 12:24:00;  2025-07-01 12:35:00;  2025-07-01 12:54:00;  2025-07-01 13:05:00;  2025-07-01 13:24:00;  2025-07-01 13:35:00;  2025-07-01 13:54:00;  2025-07-01 14:05:00;  2025-07-01 14:24:00;  2025-07-01 14:35:00;  2025-07-01 14:54:00;  2025-07-01 15:05:00;  2025-07-01 15:24:00;  2025-07-01 15:35:00;  2025-07-01 15:54:00;  2025-07-01 16:05:00;  2025-07-01 16:24:00;  2025-07-01 16:35:00;  2025-07-01 16:54:00;  2025-07-01 17:05:00;  2025-07-01 17:24:00;  2025-07-01 17:35:00;  2025-07-01 17:54:00;  2025-07-01 18:05:00;  2025-07-01 18:24:00;  2025-07-01 18:35:00;  2025-07-01 18:54:00;  2025-07-01 19:05:00;  2025-07-01 19:24:00;  2025-07-01 19:35:00;  2025-07-01 19:54:00;  2025-07-01 20:05:00;  2025-07-01 20:24:00;  2025-07-01 20:54:00;  2025-07-01 21:05:00
       Cheseaux-sur-L., gare;      8570063;    ARRIVAL_REAL;  2025-07-01 06:05:52;  2025-07-01 06:22:39;  2025-07-01 06:32:19;  2025-07-01 06:55:56;  2025-07-01 07:04:35;  2025-07-01 07:24:12;  2025-07-01 07:37:57;  2025-07-01 07:54:47;  2025-07-01 08:04:36;  2025-07-01 08:24:27;  2025-07-01 08:33:43;  2025-07-01 08:53:02;  2025-07-01 09:05:17;  2025-07-01 09:22:50;  2025-07-01 09:33:22;  2025-07-01 09:53:19;  2025-07-01 10:05:39;  2025-07-01 10:21:43;  2025-07-01 10:34:02;  2025-07-01 10:54:47;  2025-07-01 11:03:34;  2025-07-01 11:23:10;  2025-07-01 11:35:48;  2025-07-01 11:51:54;  2025-07-01 12:04:35;  2025-07-01 12:25:26;  2025-07-01 12:33:23;  2025-07-01 12:53:59;  2025-07-01 13:04:23;  2025-07-01 13:21:55;  2025-07-01 13:33:14;  2025-07-01 13:54:01;  2025-07-01 14:02:51;  2025-07-01 14:22:29;  2025-07-01 14:33:51;  2025-07-01 14:53:33;  2025-07-01 15:04:48;  2025-07-01 15:21:37;  2025-07-01 15:35:54;  2025-07-01 15:53:44;  2025-07-01 16:05:24;  2025-07-01 16:25:29;  2025-07-01 16:36:39;  2025-07-01 16:55:05;  2025-07-01 17:06:49;  2025-07-01 17:24:00;  2025-07-01 17:39:26;  2025-07-01 17:55:35;  2025-07-01 18:09:17;  2025-07-01 18:23:36;  2025-07-01 18:35:22;  2025-07-01 18:55:15;  2025-07-01 19:04:04;  2025-07-01 19:22:56;  2025-07-01 19:34:25;  2025-07-01 19:51:46;  2025-07-01 20:03:54;  2025-07-01 20:21:58;  2025-07-01 20:51:26;  2025-07-01 21:02:03
       Cheseaux-sur-L., gare;      8570063;       DEPARTURE;  2025-07-01 06:06:00;  2025-07-01 06:25:00;  2025-07-01 06:36:00;  2025-07-01 06:55:00;  2025-07-01 07:06:00;  2025-07-01 07:25:00;  2025-07-01 07:36:00;  2025-07-01 07:55:00;  2025-07-01 08:06:00;  2025-07-01 08:25:00;  2025-07-01 08:36:00;  2025-07-01 08:55:00;  2025-07-01 09:06:00;  2025-07-01 09:25:00;  2025-07-01 09:36:00;  2025-07-01 09:55:00;  2025-07-01 10:06:00;  2025-07-01 10:25:00;  2025-07-01 10:36:00;  2025-07-01 10:55:00;  2025-07-01 11:06:00;  2025-07-01 11:25:00;  2025-07-01 11:36:00;  2025-07-01 11:55:00;  2025-07-01 12:06:00;  2025-07-01 12:25:00;  2025-07-01 12:36:00;  2025-07-01 12:55:00;  2025-07-01 13:06:00;  2025-07-01 13:25:00;  2025-07-01 13:36:00;  2025-07-01 13:55:00;  2025-07-01 14:06:00;  2025-07-01 14:25:00;  2025-07-01 14:36:00;  2025-07-01 14:55:00;  2025-07-01 15:06:00;  2025-07-01 15:25:00;  2025-07-01 15:36:00;  2025-07-01 15:55:00;  2025-07-01 16:06:00;  2025-07-01 16:25:00;  2025-07-01 16:36:00;  2025-07-01 16:55:00;  2025-07-01 17:06:00;  2025-07-01 17:25:00;  2025-07-01 17:36:00;  2025-07-01 17:55:00;  2025-07-01 18:06:00;  2025-07-01 18:25:00;  2025-07-01 18:36:00;  2025-07-01 18:55:00;  2025-07-01 19:06:00;  2025-07-01 19:25:00;  2025-07-01 19:36:00;  2025-07-01 19:55:00;  2025-07-01 20:06:00;  2025-07-01 20:25:00;  2025-07-01 20:55:00;  2025-07-01 21:06:00
       Cheseaux-sur-L., gare;      8570063;  DEPARTURE_REAL;  2025-07-01 06:06:39;  2025-07-01 06:25:16;  2025-07-01 06:36:12;  2025-07-01 06:57:19;  2025-07-01 07:06:15;  2025-07-01 07:25:45;  2025-07-01 07:38:31;  2025-07-01 07:55:47;  2025-07-01 08:06:19;  2025-07-01 08:26:05;  2025-07-01 08:36:20;  2025-07-01 08:55:15;  2025-07-01 09:07:50;  2025-07-01 09:22:50;  2025-07-01 09:36:12;  2025-07-01 09:55:35;  2025-07-01 10:06:59;  2025-07-01 10:25:00;  2025-07-01 10:37:10;  2025-07-01 10:55:44;  2025-07-01 11:06:37;  2025-07-01 11:26:00;  2025-07-01 11:37:24;  2025-07-01 11:55:34;  2025-07-01 12:06:16;  2025-07-01 12:26:03;  2025-07-01 12:36:32;  2025-07-01 12:55:35;  2025-07-01 13:06:27;  2025-07-01 13:25:38;  2025-07-01 13:36:48;  2025-07-01 13:54:20;  2025-07-01 14:06:49;  2025-07-01 14:22:46;  2025-07-01 14:36:31;  2025-07-01 14:55:25;  2025-07-01 15:06:36;  2025-07-01 15:22:03;  2025-07-01 15:36:22;  2025-07-01 15:53:44;  2025-07-01 16:06:18;  2025-07-01 16:26:05;  2025-07-01 16:36:39;  2025-07-01 16:55:43;  2025-07-01 17:07:25;  2025-07-01 17:25:00;  2025-07-01 17:40:25;  2025-07-01 17:56:37;  2025-07-01 18:09:59;  2025-07-01 18:24:42;  2025-07-01 18:36:18;  2025-07-01 18:55:54;  2025-07-01 19:05:31;  2025-07-01 19:25:21;  2025-07-01 19:36:44;  2025-07-01 19:52:06;  2025-07-01 20:06:54;  2025-07-01 20:24:46;  2025-07-01 20:55:00;  2025-07-01 21:03:27
