  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;         Start         ;  Start_time_Planned ;   Start_time_Real   ;          End          ;   End_time_Planned  ;    End_time_Real    
  85:151:4296;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 05:21:00;  2025-07-01 05:21:00;  Epalinges, Croisettes;  2025-07-01 05:29:00;  2025-07-01 05:26:05
  85:151:4297;  Route_A;                6;          O;  Epalinges, Croisettes;  2025-07-01 05:34:00;  2025-07-01 05:34:25;    Epalinges, Ballègue;  2025-07-01 05:41:00;  2025-07-01 05:40:05
  85:151:4298;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 05:41:00;  2025-07-01 05:41:05;  Epalinges, Croisettes;  2025-07-01 05:49:00;  2025-07-01 05:46:46
  85:151:4299;  Route_A;                6;          O;  Epalinges, Croisettes;  2025-07-01 05:54:00;  2025-07-01 05:54:05;    Epalinges, Ballègue;  2025-07-01 06:01:00;  2025-07-01 05:59:10
  85:151:4300;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 06:01:00;  2025-07-01 06:01:05;  Epalinges, Croisettes;  2025-07-01 06:09:00;  2025-07-01 06:07:25
  85:151:4301;  Route_A;                6;          O;  Epalinges, Croisettes;  2025-07-01 06:14:00;  2025-07-01 06:14:25;    Epalinges, Ballègue;  2025-07-01 06:21:00;  2025-07-01 06:19:25
  85:151:4302;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 06:21:00;  2025-07-01 06:21:05;  Epalinges, Croisettes;  2025-07-01 06:29:00;  2025-07-01 06:28:25
  85:151:4400;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 06:33:00;  2025-07-01 06:33:16;  Epalinges, Croisettes;  2025-07-01 06:42:00;  2025-07-01 06:40:36
  85:151:4303;  Route_A;                6;          O;  Epalinges, Croisettes;  2025-07-01 06:34:00;  2025-07-01 06:34:05;    Epalinges, Ballègue;  2025-07-01 06:42:00;  2025-07-01 06:40:25
  85:151:4304;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 06:48:00;  2025-07-01 06:48:05;  Epalinges, Croisettes;  2025-07-01 06:57:00;  2025-07-01 06:55:53
  85:151:4401;  Route_A;                6;          O;  Epalinges, Croisettes;  2025-07-01 06:49:00;  2025-07-01 06:49:17;    Epalinges, Ballègue;  2025-07-01 06:57:00;  2025-07-01 06:58:10
  85:151:4402;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 07:03:00;  2025-07-01 07:03:00;  Epalinges, Croisettes;  2025-07-01 07:12:00;  2025-07-01 07:13:52
  85:151:4305;  Route_A;                6;          O;  Epalinges, Croisettes;  2025-07-01 07:04:00;  2025-07-01 07:04:23;    Epalinges, Ballègue;  2025-07-01 07:12:00;  2025-07-01 07:11:20
  85:151:4306;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 07:18:00;  2025-07-01 07:18:00;  Epalinges, Croisettes;  2025-07-01 07:27:00;  2025-07-01 07:26:13
  85:151:4403;  Route_A;                6;          O;  Epalinges, Croisettes;  2025-07-01 07:19:00;  2025-07-01 07:19:35;    Epalinges, Ballègue;  2025-07-01 07:27:00;  2025-07-01 07:28:17
  85:151:4404;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 07:33:00;  2025-07-01 07:33:14;  Epalinges, Croisettes;  2025-07-01 07:42:00;  2025-07-01 07:43:27
  85:151:4307;  Route_A;                6;          O;  Epalinges, Croisettes;  2025-07-01 07:34:00;  2025-07-01 07:34:12;    Epalinges, Ballègue;  2025-07-01 07:42:00;  2025-07-01 07:43:33
  85:151:4308;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 07:48:00;  2025-07-01 07:48:00;  Epalinges, Croisettes;  2025-07-01 07:57:00;  2025-07-01 07:55:50
  85:151:4405;  Route_A;                6;          O;  Epalinges, Croisettes;  2025-07-01 07:49:00;  2025-07-01 07:49:14;    Epalinges, Ballègue;  2025-07-01 07:57:00;  2025-07-01 07:57:55
  85:151:4406;  Route_B;                7;          R;    Epalinges, Ballègue;  2025-07-01 08:03:00;  2025-07-01 08:03:14;  Epalinges, Croisettes;  2025-07-01 08:12:00;  2025-07-01 08:12:24
  85:151:4309;  Route_A;                6;          O;  Epalinges, Croisettes;  2025-07-01 08:04:00;  2025-07-01 08:04:10;    Epalinges, Ballègue;  2025-07-01 08:12:00;  2025-07-01 08:13:55
