           STOP_NAME            ; STOP_NUMBER ;   EVENT   ;     85:151:6127     ;     85:151:6167     ;     85:151:6206     ;     85:151:6254     ;     85:151:6128     ;     85:151:6168     ;     85:151:6301     ;     85:151:6207     ;     85:151:6255     ;     85:151:6302     ;     85:151:6129     ;     85:151:6169     ;     85:151:6208     ;     85:151:6256     ;     85:151:6303     ;     85:151:6130     ;     85:151:6170     ;     85:151:6209     ;     85:151:6257     ;     85:151:6304     ;     85:151:6348     ;     85:151:6131     ;     85:151:6171     ;     85:151:6210     ;     85:151:6349     ;     85:151:6393     ;     85:151:6258     ;     85:151:6132     ;     85:151:6305     ;     85:151:6394     ;     85:151:6172     ;     85:151:6211     ;     85:151:6259     ;     85:151:6350     ;     85:151:6133     ;     85:151:6306     ;     85:151:6395     ;     85:151:6173     ;     85:151:6212     ;     85:151:6260     ;     85:151:6351     ;     85:151:6134     ;     85:151:6307     ;     85:151:6396     ;     85:151:6174     ;     85:151:6213     ;     85:151:6261     ;     85:151:6352     ;     85:151:6135     ;     85:151:6308     ;     85:151:6397     ;     85:151:6175     ;     85:151:6214     ;     85:151:6262     ;     85:151:6353     ;     85:151:6136     ;     85:151:6309     ;     85:151:6398     ;     85:151:6176     ;     85:151:6215     ;     85:151:6263     ;     85:151:6354     ;     85:151:6137     ;     85:151:6310     ;     85:151:6399     ;     85:151:6177     ;     85:151:6216     ;     85:151:6264     ;     85:151:6355     ;     85:151:6138     ;     85:151:6311     ;     85:151:6400     ;     85:151:6178     ;     85:151:6217     ;     85:151:6265     ;     85:151:6356     ;     85:151:6139     ;     85:151:6312     ;     85:151:6401     ;     85:151:6179     ;     85:151:6218     ;     85:151:6266     ;     85:151:6357     ;     85:151:6140     ;     85:151:6313     ;     85:151:6402     ;     85:151:6180     ;     85:151:6219     ;     85:151:6267     ;     85:151:6358     ;     85:151:6141     ;     85:151:6314     ;     85:151:6403     ;     85:151:6181     ;     85:151:6220     ;     85:151:6268     ;     85:151:6359     ;     85:151:6142     ;     85:151:6315     ;     85:151:6404     ;     85:151:6182     ;     85:151:6221     ;     85:151:6269     ;     85:151:6360     ;     85:151:6143     ;     85:151:6316     ;     85:151:6405     ;     85:151:6183     ;     85:151:6222     ;     85:151:6270     ;     85:151:6361     ;     85:151:6144     ;     85:151:6317     ;     85:151:6406     ;     85:151:6184     ;     85:151:6223     ;     85:151:6271     ;     85:151:6362     ;     85:151:6145     ;     85:151:6318     ;     85:151:6407     ;     85:151:6185     ;     85:151:6224     ;     85:151:6272     ;     85:151:6363     ;     85:151:6146     ;     85:151:6319     ;     85:151:6408     ;     85:151:6186     ;     85:151:6225     ;     85:151:6273     ;     85:151:6364     ;     85:151:6147     ;     85:151:6320     ;     85:151:6409     ;     85:151:6187     ;     85:151:6226     ;     85:151:6274     ;     85:151:6365     ;     85:151:6148     ;     85:151:6321     ;     85:151:6410     ;     85:151:6188     ;     85:151:6227     ;     85:151:6275     ;     85:151:6366     ;     85:151:6149     ;     85:151:6322     ;     85:151:6411     ;     85:151:6189     ;     85:151:6228     ;     85:151:6276     ;     85:151:6367     ;     85:151:6150     ;     85:151:6323     ;     85:151:6412     ;     85:151:6190     ;     85:151:6229     ;     85:151:6277     ;     85:151:6368     ;     85:151:6151     ;     85:151:6324     ;     85:151:6413     ;     85:151:6191     ;     85:151:6230     ;     85:151:6278     ;     85:151:6369     ;     85:151:6152     ;     85:151:6325     ;     85:151:6414     ;     85:151:6192     ;     85:151:6231     ;     85:151:6279     ;     85:151:6370     ;     85:151:6153     ;     85:151:6326     ;     85:151:6415     ;     85:151:6193     ;     85:151:6232     ;     85:151:6280     ;     85:151:6371     ;     85:151:6154     ;     85:151:6327     ;     85:151:6416     ;     85:151:6194     ;     85:151:6233     ;     85:151:6281     ;     85:151:6372     ;     85:151:6155     ;     85:151:6328     ;     85:151:6417     ;     85:151:6195     ;     85:151:6234     ;     85:151:6282     ;     85:151:6373     ;     85:151:6156     ;     85:151:6329     ;     85:151:6418     ;     85:151:6196     ;     85:151:6235     ;     85:151:6283     ;     85:151:6374     ;     85:151:6157     ;     85:151:6330     ;     85:151:6419     ;     85:151:6197     ;     85:151:6236     ;     85:151:6284     ;     85:151:6375     ;     85:151:6158     ;     85:151:6331     ;     85:151:6420     ;     85:151:6198     ;     85:151:6237     ;     85:151:6285     ;     85:151:6376     ;     85:151:6159     ;     85:151:6332     ;     85:151:6421     ;     85:151:6199     ;     85:151:6238     ;     85:151:6286     ;     85:151:6377     ;     85:151:6160     ;     85:151:6333     ;     85:151:6422     ;     85:151:6200     ;     85:151:6239     ;     85:151:6287     ;     85:151:6378     ;     85:151:6161     ;     85:151:6334     ;     85:151:6423     ;     85:151:6201     ;     85:151:6240     ;     85:151:6288     ;     85:151:6379     ;     85:151:6162     ;     85:151:6335     ;     85:151:6424     ;     85:151:6202     ;     85:151:6241     ;     85:151:6289     ;     85:151:6380     ;     85:151:6163     ;     85:151:6336     ;     85:151:6425     ;     85:151:6203     ;     85:151:6242     ;     85:151:6290     ;     85:151:6381     ;     85:151:6164     ;     85:151:6426     ;     85:151:6337     ;     85:151:6243     ;     85:151:6291     ;     85:151:6382     ;     85:151:6427     ;     85:151:6338     ;     85:151:6244     ;     85:151:6292     ;     85:151:6383     ;     85:151:6428     ;     85:151:6339     ;     85:151:6245     ;     85:151:6293     ;     85:151:6384     ;     85:151:6429     ;     85:151:6340     ;     85:151:6246     ;     85:151:6294     ;     85:151:6385     ;     85:151:6430     ;     85:151:6341     ;     85:151:6247     ;     85:151:6295     ;     85:151:6386     ;     85:151:6431     ;     85:151:6342     ;     85:151:6248     ;     85:151:6296     ;     85:151:6387     ;     85:151:6432     ;     85:151:6343     ;     85:151:6249     ;     85:151:6297     ;     85:151:6388     ;     85:151:6433     ;     85:151:6344     ;     85:151:6250     ;     85:151:6298     ;     85:151:6389     ;     85:151:6434     ;     85:151:6345     ;     85:151:6251     ;     85:151:6390     
                  Lausanne, Flon;      8591818;    ARRIVAL;                     ;  2025-03-01 05:27:00;                     ;  2025-03-01 05:37:00;  2025-03-01 05:46:00;                     ;                     ;  2025-03-01 05:56:00;                     ;  2025-03-01 06:06:00;                     ;  2025-03-01 06:16:00;                     ;  2025-03-01 06:26:00;                     ;  2025-03-01 06:36:00;                     ;  2025-03-01 06:46:00;                     ;  2025-03-01 06:56:00;  2025-03-01 06:52:00;                     ;  2025-03-01 07:07:00;                     ;                     ;                     ;  2025-03-01 07:16:00;  2025-03-01 07:22:00;                     ;  2025-03-01 07:30:00;                     ;  2025-03-01 07:37:00;                     ;  2025-03-01 07:45:00;                     ;  2025-03-01 07:52:00;                     ;  2025-03-01 08:00:00;                     ;  2025-03-01 08:07:00;                     ;  2025-03-01 08:15:00;                     ;  2025-03-01 08:22:00;                     ;  2025-03-01 08:30:00;                     ;  2025-03-01 08:37:00;                     ;  2025-03-01 08:45:00;                     ;  2025-03-01 08:52:00;                     ;  2025-03-01 09:00:00;                     ;  2025-03-01 09:07:00;                     ;  2025-03-01 09:15:00;                     ;  2025-03-01 09:22:00;                     ;  2025-03-01 09:30:00;                     ;  2025-03-01 09:37:00;                     ;  2025-03-01 09:45:00;                     ;  2025-03-01 09:52:00;                     ;  2025-03-01 10:00:00;                     ;  2025-03-01 10:07:00;                     ;  2025-03-01 10:15:00;                     ;  2025-03-01 10:22:00;                     ;  2025-03-01 10:30:00;                     ;  2025-03-01 10:37:00;                     ;  2025-03-01 10:45:00;                     ;  2025-03-01 10:52:00;                     ;  2025-03-01 11:00:00;                     ;  2025-03-01 11:07:00;                     ;  2025-03-01 11:15:00;                     ;  2025-03-01 11:22:00;                     ;  2025-03-01 11:30:00;                     ;  2025-03-01 11:37:00;                     ;  2025-03-01 11:45:00;                     ;  2025-03-01 11:52:00;                     ;  2025-03-01 12:00:00;                     ;  2025-03-01 12:07:00;                     ;  2025-03-01 12:15:00;                     ;  2025-03-01 12:22:00;                     ;  2025-03-01 12:30:00;                     ;  2025-03-01 12:37:00;                     ;  2025-03-01 12:45:00;                     ;  2025-03-01 12:52:00;                     ;  2025-03-01 13:00:00;                     ;  2025-03-01 13:07:00;                     ;  2025-03-01 13:15:00;                     ;  2025-03-01 13:22:00;                     ;  2025-03-01 13:30:00;                     ;  2025-03-01 13:37:00;                     ;  2025-03-01 13:45:00;                     ;  2025-03-01 13:52:00;                     ;  2025-03-01 14:00:00;                     ;  2025-03-01 14:07:00;                     ;  2025-03-01 14:15:00;                     ;  2025-03-01 14:22:00;                     ;  2025-03-01 14:30:00;                     ;  2025-03-01 14:37:00;                     ;  2025-03-01 14:45:00;                     ;  2025-03-01 14:52:00;                     ;  2025-03-01 15:00:00;                     ;  2025-03-01 15:07:00;                     ;  2025-03-01 15:15:00;                     ;  2025-03-01 15:22:00;                     ;  2025-03-01 15:30:00;                     ;  2025-03-01 15:37:00;                     ;  2025-03-01 15:45:00;                     ;  2025-03-01 15:52:00;                     ;  2025-03-01 16:00:00;                     ;  2025-03-01 16:07:00;                     ;  2025-03-01 16:15:00;                     ;  2025-03-01 16:22:00;                     ;  2025-03-01 16:30:00;                     ;  2025-03-01 16:37:00;                     ;  2025-03-01 16:45:00;                     ;  2025-03-01 16:52:00;                     ;  2025-03-01 17:00:00;                     ;  2025-03-01 17:07:00;                     ;  2025-03-01 17:15:00;                     ;  2025-03-01 17:22:00;                     ;  2025-03-01 17:30:00;                     ;  2025-03-01 17:37:00;                     ;  2025-03-01 17:45:00;                     ;  2025-03-01 17:52:00;                     ;  2025-03-01 18:00:00;                     ;  2025-03-01 18:07:00;                     ;  2025-03-01 18:15:00;                     ;  2025-03-01 18:22:00;                     ;  2025-03-01 18:30:00;                     ;  2025-03-01 18:37:00;                     ;  2025-03-01 18:45:00;                     ;  2025-03-01 18:52:00;                     ;  2025-03-01 19:00:00;                     ;  2025-03-01 19:07:00;                     ;  2025-03-01 19:15:00;                     ;  2025-03-01 19:22:00;                     ;  2025-03-01 19:30:00;                     ;  2025-03-01 19:37:00;                     ;  2025-03-01 19:45:00;                     ;  2025-03-01 19:52:00;                     ;  2025-03-01 20:00:00;                     ;  2025-03-01 20:07:00;                     ;  2025-03-01 20:15:00;                     ;  2025-03-01 20:22:00;                     ;  2025-03-01 20:30:00;                     ;  2025-03-01 20:37:00;                     ;  2025-03-01 20:45:00;                     ;  2025-03-01 20:52:00;                     ;  2025-03-01 21:00:00;                     ;  2025-03-01 21:07:00;                     ;  2025-03-01 21:16:00;                     ;                     ;  2025-03-01 21:26:00;                     ;  2025-03-01 21:36:00;                     ;  2025-03-01 21:46:00;                     ;  2025-03-01 21:56:00;                     ;  2025-03-01 22:06:00;                     ;  2025-03-01 22:16:00;                     ;  2025-03-01 22:26:00;                     ;  2025-03-01 22:36:00;                     ;  2025-03-01 22:46:00;                     ;  2025-03-01 22:56:00;                     ;  2025-03-01 23:06:00;                     ;  2025-03-01 23:16:00;                     ;  2025-03-01 23:26:00;                     ;  2025-03-01 23:36:00;                     ;  2025-03-01 23:46:00;                     ;  2025-03-01 23:56:00;                     ;  2025-04-01 00:06:00;                     ;  2025-04-01 00:16:00;                     ;  2025-04-01 00:26:00;                     ;                     ;                     ;                     ;                     ;                     ;                     
                  Lausanne, Flon;      8591818;  DEPARTURE;                     ;                     ;                     ;                     ;                     ;  2025-03-01 05:30:00;                     ;                     ;  2025-03-01 05:40:00;                     ;  2025-03-01 05:50:00;                     ;  2025-03-01 06:00:00;                     ;  2025-03-01 06:10:00;                     ;  2025-03-01 06:20:00;                     ;  2025-03-01 06:30:00;                     ;                     ;  2025-03-01 06:40:00;                     ;  2025-03-01 06:50:00;  2025-03-01 06:56:00;                     ;                     ;                     ;  2025-03-01 07:05:00;                     ;  2025-03-01 07:12:00;                     ;  2025-03-01 07:20:00;                     ;  2025-03-01 07:27:00;                     ;  2025-03-01 07:35:00;                     ;  2025-03-01 07:42:00;                     ;  2025-03-01 07:50:00;                     ;  2025-03-01 07:57:00;                     ;  2025-03-01 08:05:00;                     ;  2025-03-01 08:12:00;                     ;  2025-03-01 08:20:00;                     ;  2025-03-01 08:27:00;                     ;  2025-03-01 08:35:00;                     ;  2025-03-01 08:42:00;                     ;  2025-03-01 08:50:00;                     ;  2025-03-01 08:57:00;                     ;  2025-03-01 09:05:00;                     ;  2025-03-01 09:12:00;                     ;  2025-03-01 09:20:00;                     ;  2025-03-01 09:27:00;                     ;  2025-03-01 09:35:00;                     ;  2025-03-01 09:42:00;                     ;  2025-03-01 09:50:00;                     ;  2025-03-01 09:57:00;                     ;  2025-03-01 10:05:00;                     ;  2025-03-01 10:12:00;                     ;  2025-03-01 10:20:00;                     ;  2025-03-01 10:27:00;                     ;  2025-03-01 10:35:00;                     ;  2025-03-01 10:42:00;                     ;  2025-03-01 10:50:00;                     ;  2025-03-01 10:57:00;                     ;  2025-03-01 11:05:00;                     ;  2025-03-01 11:12:00;                     ;  2025-03-01 11:20:00;                     ;  2025-03-01 11:27:00;                     ;  2025-03-01 11:35:00;                     ;  2025-03-01 11:42:00;                     ;  2025-03-01 11:50:00;                     ;  2025-03-01 11:57:00;                     ;  2025-03-01 12:05:00;                     ;  2025-03-01 12:12:00;                     ;  2025-03-01 12:20:00;                     ;  2025-03-01 12:27:00;                     ;  2025-03-01 12:35:00;                     ;  2025-03-01 12:42:00;                     ;  2025-03-01 12:50:00;                     ;  2025-03-01 12:57:00;                     ;  2025-03-01 13:05:00;                     ;  2025-03-01 13:12:00;                     ;  2025-03-01 13:20:00;                     ;  2025-03-01 13:27:00;                     ;  2025-03-01 13:35:00;                     ;  2025-03-01 13:42:00;                     ;  2025-03-01 13:50:00;                     ;  2025-03-01 13:57:00;                     ;  2025-03-01 14:05:00;                     ;  2025-03-01 14:12:00;                     ;  2025-03-01 14:20:00;                     ;  2025-03-01 14:27:00;                     ;  2025-03-01 14:35:00;                     ;  2025-03-01 14:42:00;                     ;  2025-03-01 14:50:00;                     ;  2025-03-01 14:57:00;                     ;  2025-03-01 15:05:00;                     ;  2025-03-01 15:12:00;                     ;  2025-03-01 15:20:00;                     ;  2025-03-01 15:27:00;                     ;  2025-03-01 15:35:00;                     ;  2025-03-01 15:42:00;                     ;  2025-03-01 15:50:00;                     ;  2025-03-01 15:57:00;                     ;  2025-03-01 16:05:00;                     ;  2025-03-01 16:12:00;                     ;  2025-03-01 16:20:00;                     ;  2025-03-01 16:27:00;                     ;  2025-03-01 16:35:00;                     ;  2025-03-01 16:42:00;                     ;  2025-03-01 16:50:00;                     ;  2025-03-01 16:57:00;                     ;  2025-03-01 17:05:00;                     ;  2025-03-01 17:12:00;                     ;  2025-03-01 17:20:00;                     ;  2025-03-01 17:27:00;                     ;  2025-03-01 17:35:00;                     ;  2025-03-01 17:42:00;                     ;  2025-03-01 17:50:00;                     ;  2025-03-01 17:57:00;                     ;  2025-03-01 18:05:00;                     ;  2025-03-01 18:12:00;                     ;  2025-03-01 18:20:00;                     ;  2025-03-01 18:27:00;                     ;  2025-03-01 18:35:00;                     ;  2025-03-01 18:42:00;                     ;  2025-03-01 18:50:00;                     ;  2025-03-01 18:57:00;                     ;  2025-03-01 19:05:00;                     ;  2025-03-01 19:12:00;                     ;  2025-03-01 19:20:00;                     ;  2025-03-01 19:27:00;                     ;  2025-03-01 19:35:00;                     ;  2025-03-01 19:42:00;                     ;  2025-03-01 19:50:00;                     ;  2025-03-01 19:57:00;                     ;  2025-03-01 20:05:00;                     ;  2025-03-01 20:12:00;                     ;  2025-03-01 20:20:00;                     ;  2025-03-01 20:27:00;                     ;  2025-03-01 20:35:00;                     ;  2025-03-01 20:42:00;                     ;  2025-03-01 20:50:00;                     ;  2025-03-01 21:00:00;                     ;                     ;  2025-03-01 21:10:00;                     ;  2025-03-01 21:20:00;                     ;  2025-03-01 21:30:00;                     ;  2025-03-01 21:40:00;                     ;  2025-03-01 21:50:00;                     ;  2025-03-01 22:00:00;                     ;  2025-03-01 22:10:00;                     ;  2025-03-01 22:20:00;                     ;  2025-03-01 22:30:00;                     ;  2025-03-01 22:40:00;                     ;  2025-03-01 22:50:00;                     ;  2025-03-01 23:00:00;                     ;  2025-03-01 23:10:00;                     ;  2025-03-01 23:20:00;                     ;  2025-03-01 23:30:00;                     ;  2025-03-01 23:40:00;                     ;  2025-03-01 23:50:00;                     ;  2025-04-01 00:00:00;                     ;  2025-04-01 00:10:00;                     ;  2025-04-01 00:20:00;                     ;  2025-04-01 00:30:00;                     ;                     
                 Lausanne, Vigie;      8592133;    ARRIVAL;                     ;  2025-03-01 05:25:00;                     ;  2025-03-01 05:35:00;  2025-03-01 05:44:00;  2025-03-01 05:31:00;                     ;  2025-03-01 05:54:00;  2025-03-01 05:41:00;  2025-03-01 06:04:00;  2025-03-01 05:51:00;  2025-03-01 06:14:00;  2025-03-01 06:01:00;  2025-03-01 06:24:00;  2025-03-01 06:11:00;  2025-03-01 06:34:00;  2025-03-01 06:21:00;  2025-03-01 06:44:00;  2025-03-01 06:31:00;  2025-03-01 06:54:00;  2025-03-01 06:50:00;  2025-03-01 06:41:00;  2025-03-01 07:05:00;  2025-03-01 06:51:00;  2025-03-01 06:57:00;                     ;  2025-03-01 07:14:00;  2025-03-01 07:20:00;  2025-03-01 07:06:00;  2025-03-01 07:28:00;  2025-03-01 07:13:00;  2025-03-01 07:35:00;  2025-03-01 07:21:00;  2025-03-01 07:43:00;  2025-03-01 07:28:00;  2025-03-01 07:50:00;  2025-03-01 07:36:00;  2025-03-01 07:58:00;  2025-03-01 07:43:00;  2025-03-01 08:05:00;  2025-03-01 07:51:00;  2025-03-01 08:13:00;  2025-03-01 07:58:00;  2025-03-01 08:20:00;  2025-03-01 08:06:00;  2025-03-01 08:28:00;  2025-03-01 08:13:00;  2025-03-01 08:35:00;  2025-03-01 08:21:00;  2025-03-01 08:43:00;  2025-03-01 08:28:00;  2025-03-01 08:50:00;  2025-03-01 08:36:00;  2025-03-01 08:58:00;  2025-03-01 08:43:00;  2025-03-01 09:05:00;  2025-03-01 08:51:00;  2025-03-01 09:13:00;  2025-03-01 08:58:00;  2025-03-01 09:20:00;  2025-03-01 09:06:00;  2025-03-01 09:28:00;  2025-03-01 09:13:00;  2025-03-01 09:35:00;  2025-03-01 09:21:00;  2025-03-01 09:43:00;  2025-03-01 09:28:00;  2025-03-01 09:50:00;  2025-03-01 09:36:00;  2025-03-01 09:58:00;  2025-03-01 09:43:00;  2025-03-01 10:05:00;  2025-03-01 09:51:00;  2025-03-01 10:13:00;  2025-03-01 09:58:00;  2025-03-01 10:20:00;  2025-03-01 10:06:00;  2025-03-01 10:28:00;  2025-03-01 10:13:00;  2025-03-01 10:35:00;  2025-03-01 10:21:00;  2025-03-01 10:43:00;  2025-03-01 10:28:00;  2025-03-01 10:50:00;  2025-03-01 10:36:00;  2025-03-01 10:58:00;  2025-03-01 10:43:00;  2025-03-01 11:05:00;  2025-03-01 10:51:00;  2025-03-01 11:13:00;  2025-03-01 10:58:00;  2025-03-01 11:20:00;  2025-03-01 11:06:00;  2025-03-01 11:28:00;  2025-03-01 11:13:00;  2025-03-01 11:35:00;  2025-03-01 11:21:00;  2025-03-01 11:43:00;  2025-03-01 11:28:00;  2025-03-01 11:50:00;  2025-03-01 11:36:00;  2025-03-01 11:58:00;  2025-03-01 11:43:00;  2025-03-01 12:05:00;  2025-03-01 11:51:00;  2025-03-01 12:13:00;  2025-03-01 11:58:00;  2025-03-01 12:20:00;  2025-03-01 12:06:00;  2025-03-01 12:28:00;  2025-03-01 12:13:00;  2025-03-01 12:35:00;  2025-03-01 12:21:00;  2025-03-01 12:43:00;  2025-03-01 12:28:00;  2025-03-01 12:50:00;  2025-03-01 12:36:00;  2025-03-01 12:58:00;  2025-03-01 12:43:00;  2025-03-01 13:05:00;  2025-03-01 12:51:00;  2025-03-01 13:13:00;  2025-03-01 12:58:00;  2025-03-01 13:20:00;  2025-03-01 13:06:00;  2025-03-01 13:28:00;  2025-03-01 13:13:00;  2025-03-01 13:35:00;  2025-03-01 13:21:00;  2025-03-01 13:43:00;  2025-03-01 13:28:00;  2025-03-01 13:50:00;  2025-03-01 13:36:00;  2025-03-01 13:58:00;  2025-03-01 13:43:00;  2025-03-01 14:05:00;  2025-03-01 13:51:00;  2025-03-01 14:13:00;  2025-03-01 13:58:00;  2025-03-01 14:20:00;  2025-03-01 14:06:00;  2025-03-01 14:28:00;  2025-03-01 14:13:00;  2025-03-01 14:35:00;  2025-03-01 14:21:00;  2025-03-01 14:43:00;  2025-03-01 14:28:00;  2025-03-01 14:50:00;  2025-03-01 14:36:00;  2025-03-01 14:58:00;  2025-03-01 14:43:00;  2025-03-01 15:05:00;  2025-03-01 14:51:00;  2025-03-01 15:13:00;  2025-03-01 14:58:00;  2025-03-01 15:20:00;  2025-03-01 15:06:00;  2025-03-01 15:28:00;  2025-03-01 15:13:00;  2025-03-01 15:35:00;  2025-03-01 15:21:00;  2025-03-01 15:43:00;  2025-03-01 15:28:00;  2025-03-01 15:50:00;  2025-03-01 15:36:00;  2025-03-01 15:58:00;  2025-03-01 15:43:00;  2025-03-01 16:05:00;  2025-03-01 15:51:00;  2025-03-01 16:13:00;  2025-03-01 15:58:00;  2025-03-01 16:20:00;  2025-03-01 16:06:00;  2025-03-01 16:28:00;  2025-03-01 16:13:00;  2025-03-01 16:35:00;  2025-03-01 16:21:00;  2025-03-01 16:43:00;  2025-03-01 16:28:00;  2025-03-01 16:50:00;  2025-03-01 16:36:00;  2025-03-01 16:58:00;  2025-03-01 16:43:00;  2025-03-01 17:05:00;  2025-03-01 16:51:00;  2025-03-01 17:13:00;  2025-03-01 16:58:00;  2025-03-01 17:20:00;  2025-03-01 17:06:00;  2025-03-01 17:28:00;  2025-03-01 17:13:00;  2025-03-01 17:35:00;  2025-03-01 17:21:00;  2025-03-01 17:43:00;  2025-03-01 17:28:00;  2025-03-01 17:50:00;  2025-03-01 17:36:00;  2025-03-01 17:58:00;  2025-03-01 17:43:00;  2025-03-01 18:05:00;  2025-03-01 17:51:00;  2025-03-01 18:13:00;  2025-03-01 17:58:00;  2025-03-01 18:20:00;  2025-03-01 18:06:00;  2025-03-01 18:28:00;  2025-03-01 18:13:00;  2025-03-01 18:35:00;  2025-03-01 18:21:00;  2025-03-01 18:43:00;  2025-03-01 18:28:00;  2025-03-01 18:50:00;  2025-03-01 18:36:00;  2025-03-01 18:58:00;  2025-03-01 18:43:00;  2025-03-01 19:05:00;  2025-03-01 18:51:00;  2025-03-01 19:13:00;  2025-03-01 18:58:00;  2025-03-01 19:20:00;  2025-03-01 19:06:00;  2025-03-01 19:28:00;  2025-03-01 19:13:00;  2025-03-01 19:35:00;  2025-03-01 19:21:00;  2025-03-01 19:43:00;  2025-03-01 19:28:00;  2025-03-01 19:50:00;  2025-03-01 19:36:00;  2025-03-01 19:58:00;  2025-03-01 19:43:00;  2025-03-01 20:05:00;  2025-03-01 19:51:00;  2025-03-01 20:13:00;  2025-03-01 19:58:00;  2025-03-01 20:20:00;  2025-03-01 20:06:00;  2025-03-01 20:28:00;  2025-03-01 20:13:00;  2025-03-01 20:35:00;  2025-03-01 20:21:00;  2025-03-01 20:43:00;  2025-03-01 20:28:00;  2025-03-01 20:50:00;  2025-03-01 20:36:00;  2025-03-01 20:58:00;  2025-03-01 20:43:00;  2025-03-01 21:05:00;  2025-03-01 20:51:00;  2025-03-01 21:14:00;  2025-03-01 21:01:00;                     ;  2025-03-01 21:24:00;  2025-03-01 21:11:00;  2025-03-01 21:34:00;  2025-03-01 21:21:00;  2025-03-01 21:44:00;  2025-03-01 21:31:00;  2025-03-01 21:54:00;  2025-03-01 21:41:00;  2025-03-01 22:04:00;  2025-03-01 21:51:00;  2025-03-01 22:14:00;  2025-03-01 22:01:00;  2025-03-01 22:24:00;  2025-03-01 22:11:00;  2025-03-01 22:34:00;  2025-03-01 22:21:00;  2025-03-01 22:44:00;  2025-03-01 22:31:00;  2025-03-01 22:54:00;  2025-03-01 22:41:00;  2025-03-01 23:04:00;  2025-03-01 22:51:00;  2025-03-01 23:14:00;  2025-03-01 23:01:00;  2025-03-01 23:24:00;  2025-03-01 23:11:00;  2025-03-01 23:34:00;  2025-03-01 23:21:00;  2025-03-01 23:44:00;  2025-03-01 23:31:00;  2025-03-01 23:54:00;  2025-03-01 23:41:00;  2025-04-01 00:04:00;  2025-03-01 23:51:00;  2025-04-01 00:14:00;  2025-04-01 00:01:00;  2025-04-01 00:24:00;  2025-04-01 00:11:00;                     ;  2025-04-01 00:21:00;                     ;  2025-04-01 00:31:00;                     ;                     
