        STOP_NAME         ; STOP_NUMBER ;   EVENT   ;      85:151:343     ;      85:151:344     ;      85:151:345     ;      85:151:346     ;      85:151:347     ;      85:151:348     ;      85:151:431     ;      85:151:432     ;      85:151:349     ;      85:151:350     ;      85:151:433     ;      85:151:434     ;      85:151:351     ;      85:151:352     ;      85:151:435     ;      85:151:436     ;      85:151:353     ;      85:151:354     ;      85:151:437     ;      85:151:438     ;      85:151:355     ;      85:151:356     ;      85:151:439     ;      85:151:440     ;      85:151:357     ;      85:151:358     ;      85:151:441     ;      85:151:442     ;      85:151:359     ;      85:151:360     ;      85:151:443     ;      85:151:444     ;      85:151:361     ;      85:151:362     ;      85:151:445     ;      85:151:446     ;      85:151:363     ;      85:151:364     ;      85:151:447     ;      85:151:448     ;      85:151:365     ;      85:151:366     ;      85:151:449     ;      85:151:450     ;      85:151:367     ;      85:151:368     ;      85:151:451     ;      85:151:452     ;      85:151:369     ;      85:151:370     ;      85:151:453     ;      85:151:454     ;      85:151:371     ;      85:151:372     ;      85:151:455     ;      85:151:456     ;      85:151:373     ;      85:151:374     ;      85:151:457     ;      85:151:458     ;      85:151:375     ;      85:151:376     ;      85:151:459     ;      85:151:460     ;      85:151:377     ;      85:151:378     ;      85:151:461     ;      85:151:462     ;      85:151:379     ;      85:151:380     ;      85:151:463     ;      85:151:464     ;      85:151:381     ;      85:151:382     ;      85:151:465     ;      85:151:466     ;      85:151:383     ;      85:151:384     ;      85:151:467     ;      85:151:468     ;      85:151:385     ;      85:151:386     ;      85:151:469     ;      85:151:470     ;      85:151:387     ;      85:151:388     ;      85:151:471     ;      85:151:472     ;      85:151:389     ;      85:151:390     ;      85:151:473     ;      85:151:474     ;      85:151:391     ;      85:151:392     ;      85:151:475     ;      85:151:476     ;      85:151:393     ;      85:151:394     ;      85:151:477     ;      85:151:478     ;      85:151:395     ;      85:151:396     ;      85:151:479     ;      85:151:480     ;      85:151:397     ;      85:151:398     ;      85:151:481     ;      85:151:482     ;      85:151:399     ;      85:151:400     ;      85:151:483     ;      85:151:484     ;      85:151:401     ;      85:151:402     ;      85:151:485     ;      85:151:486     ;      85:151:403     ;      85:151:404     ;      85:151:487     ;      85:151:488     ;      85:151:405     ;      85:151:406     ;      85:151:489     ;      85:151:490     ;      85:151:407     ;      85:151:408     ;      85:151:409     ;      85:151:410     ;      85:151:411     ;      85:151:412     ;      85:151:413     ;      85:151:414     ;      85:151:415     ;      85:151:416     ;      85:151:417     ;      85:151:418     ;      85:151:419     ;      85:151:420     ;      85:151:421     ;      85:151:422     ;      85:151:423     ;      85:151:424     ;      85:151:425     ;      85:151:426     ;      85:151:427     ;      85:151:428     
       Lausanne, Montbenon;      8579253;    ARRIVAL;                     ;  2025-07-01 05:36:00;                     ;  2025-07-01 05:51:00;                     ;  2025-07-01 06:07:00;                     ;  2025-07-01 06:22:00;                     ;  2025-07-01 06:38:00;                     ;  2025-07-01 06:53:00;                     ;  2025-07-01 07:09:00;                     ;  2025-07-01 07:24:00;                     ;  2025-07-01 07:39:00;                     ;  2025-07-01 07:54:00;                     ;  2025-07-01 08:09:00;                     ;  2025-07-01 08:24:00;                     ;  2025-07-01 08:39:00;                     ;  2025-07-01 08:54:00;                     ;  2025-07-01 09:09:00;                     ;  2025-07-01 09:24:00;                     ;  2025-07-01 09:39:00;                     ;  2025-07-01 09:54:00;                     ;  2025-07-01 10:09:00;                     ;  2025-07-01 10:24:00;                     ;  2025-07-01 10:39:00;                     ;  2025-07-01 10:54:00;                     ;  2025-07-01 11:09:00;                     ;  2025-07-01 11:24:00;                     ;  2025-07-01 11:39:00;                     ;  2025-07-01 11:54:00;                     ;  2025-07-01 12:09:00;                     ;  2025-07-01 12:24:00;                     ;  2025-07-01 12:39:00;                     ;  2025-07-01 12:54:00;                     ;  2025-07-01 13:09:00;                     ;  2025-07-01 13:24:00;                     ;  2025-07-01 13:39:00;                     ;  2025-07-01 13:54:00;                     ;  2025-07-01 14:09:00;                     ;  2025-07-01 14:24:00;                     ;  2025-07-01 14:39:00;                     ;  2025-07-01 14:54:00;                     ;  2025-07-01 15:09:00;                     ;  2025-07-01 15:24:00;                     ;  2025-07-01 15:39:00;                     ;  2025-07-01 15:54:00;                     ;  2025-07-01 16:09:00;                     ;  2025-07-01 16:24:00;                     ;  2025-07-01 16:39:00;                     ;  2025-07-01 16:54:00;                     ;  2025-07-01 17:09:00;                     ;  2025-07-01 17:24:00;                     ;  2025-07-01 17:39:00;                     ;  2025-07-01 17:54:00;                     ;  2025-07-01 18:09:00;                     ;  2025-07-01 18:24:00;                     ;  2025-07-01 18:39:00;                     ;  2025-07-01 18:54:00;                     ;  2025-07-01 19:08:00;                     ;  2025-07-01 19:23:00;                     ;  2025-07-01 19:38:00;                     ;  2025-07-01 19:53:00;                     ;  2025-07-01 20:08:00;                     ;  2025-07-01 20:23:00;                     ;  2025-07-01 20:37:00;                     ;  2025-07-01 20:52:00;                     ;  2025-07-01 21:06:00;                     ;  2025-07-01 21:26:00;                     ;  2025-07-01 21:46:00;                     ;  2025-07-01 22:06:00;                     ;  2025-07-01 22:26:00;                     ;  2025-07-01 22:46:00;                     ;  2025-07-01 23:06:00;                     ;  2025-07-01 23:26:00;                     ;  2025-07-01 23:46:00;                     ;  2025-08-01 00:06:00;                     ;  2025-08-01 00:26:00
       Lausanne, Montbenon;      8579253;  DEPARTURE;  2025-07-01 05:24:00;                     ;  2025-07-01 05:39:00;                     ;  2025-07-01 05:54:00;                     ;  2025-07-01 06:09:00;                     ;  2025-07-01 06:23:00;                     ;  2025-07-01 06:38:00;                     ;  2025-07-01 06:53:00;                     ;  2025-07-01 07:07:00;                     ;  2025-07-01 07:22:00;                     ;  2025-07-01 07:36:00;                     ;  2025-07-01 07:51:00;                     ;  2025-07-01 08:06:00;                     ;  2025-07-01 08:21:00;                     ;  2025-07-01 08:36:00;                     ;  2025-07-01 08:51:00;                     ;  2025-07-01 09:06:00;                     ;  2025-07-01 09:21:00;                     ;  2025-07-01 09:36:00;                     ;  2025-07-01 09:51:00;                     ;  2025-07-01 10:06:00;                     ;  2025-07-01 10:21:00;                     ;  2025-07-01 10:36:00;                     ;  2025-07-01 10:51:00;                     ;  2025-07-01 11:06:00;                     ;  2025-07-01 11:21:00;                     ;  2025-07-01 11:36:00;                     ;  2025-07-01 11:51:00;                     ;  2025-07-01 12:06:00;                     ;  2025-07-01 12:21:00;                     ;  2025-07-01 12:36:00;                     ;  2025-07-01 12:51:00;                     ;  2025-07-01 13:06:00;                     ;  2025-07-01 13:21:00;                     ;  2025-07-01 13:36:00;                     ;  2025-07-01 13:51:00;                     ;  2025-07-01 14:06:00;                     ;  2025-07-01 14:21:00;                     ;  2025-07-01 14:36:00;                     ;  2025-07-01 14:51:00;                     ;  2025-07-01 15:06:00;                     ;  2025-07-01 15:21:00;                     ;  2025-07-01 15:36:00;                     ;  2025-07-01 15:51:00;                     ;  2025-07-01 16:06:00;                     ;  2025-07-01 16:21:00;                     ;  2025-07-01 16:36:00;                     ;  2025-07-01 16:51:00;                     ;  2025-07-01 17:06:00;                     ;  2025-07-01 17:21:00;                     ;  2025-07-01 17:36:00;                     ;  2025-07-01 17:51:00;                     ;  2025-07-01 18:06:00;                     ;  2025-07-01 18:21:00;                     ;  2025-07-01 18:36:00;                     ;  2025-07-01 18:51:00;                     ;  2025-07-01 19:07:00;                     ;  2025-07-01 19:22:00;                     ;  2025-07-01 19:37:00;                     ;  2025-07-01 19:52:00;                     ;  2025-07-01 20:07:00;                     ;  2025-07-01 20:22:00;                     ;  2025-07-01 20:37:00;                     ;  2025-07-01 20:52:00;                     ;  2025-07-01 21:13:00;                     ;  2025-07-01 21:33:00;                     ;  2025-07-01 21:53:00;                     ;  2025-07-01 22:13:00;                     ;  2025-07-01 22:33:00;                     ;  2025-07-01 22:53:00;                     ;  2025-07-01 23:13:00;                     ;  2025-07-01 23:33:00;                     ;  2025-07-01 23:53:00;                     ;  2025-08-01 00:13:00;                     
     Lausanne, St-François;      8579254;    ARRIVAL;  2025-07-01 05:25:00;  2025-07-01 05:34:00;  2025-07-01 05:40:00;  2025-07-01 05:49:00;  2025-07-01 05:55:00;  2025-07-01 06:05:00;  2025-07-01 06:10:00;  2025-07-01 06:20:00;  2025-07-01 06:24:00;  2025-07-01 06:36:00;  2025-07-01 06:39:00;  2025-07-01 06:51:00;  2025-07-01 06:54:00;  2025-07-01 07:07:00;  2025-07-01 07:08:00;  2025-07-01 07:22:00;  2025-07-01 07:23:00;  2025-07-01 07:37:00;  2025-07-01 07:37:00;  2025-07-01 07:52:00;  2025-07-01 07:52:00;  2025-07-01 08:07:00;  2025-07-01 08:07:00;  2025-07-01 08:22:00;  2025-07-01 08:22:00;  2025-07-01 08:37:00;  2025-07-01 08:37:00;  2025-07-01 08:52:00;  2025-07-01 08:52:00;  2025-07-01 09:07:00;  2025-07-01 09:07:00;  2025-07-01 09:22:00;  2025-07-01 09:22:00;  2025-07-01 09:37:00;  2025-07-01 09:37:00;  2025-07-01 09:52:00;  2025-07-01 09:52:00;  2025-07-01 10:07:00;  2025-07-01 10:07:00;  2025-07-01 10:22:00;  2025-07-01 10:22:00;  2025-07-01 10:37:00;  2025-07-01 10:37:00;  2025-07-01 10:52:00;  2025-07-01 10:52:00;  2025-07-01 11:07:00;  2025-07-01 11:07:00;  2025-07-01 11:22:00;  2025-07-01 11:22:00;  2025-07-01 11:37:00;  2025-07-01 11:37:00;  2025-07-01 11:52:00;  2025-07-01 11:52:00;  2025-07-01 12:07:00;  2025-07-01 12:07:00;  2025-07-01 12:22:00;  2025-07-01 12:22:00;  2025-07-01 12:37:00;  2025-07-01 12:37:00;  2025-07-01 12:52:00;  2025-07-01 12:52:00;  2025-07-01 13:07:00;  2025-07-01 13:07:00;  2025-07-01 13:22:00;  2025-07-01 13:22:00;  2025-07-01 13:37:00;  2025-07-01 13:37:00;  2025-07-01 13:52:00;  2025-07-01 13:52:00;  2025-07-01 14:07:00;  2025-07-01 14:07:00;  2025-07-01 14:22:00;  2025-07-01 14:22:00;  2025-07-01 14:37:00;  2025-07-01 14:37:00;  2025-07-01 14:52:00;  2025-07-01 14:52:00;  2025-07-01 15:07:00;  2025-07-01 15:07:00;  2025-07-01 15:22:00;  2025-07-01 15:22:00;  2025-07-01 15:37:00;  2025-07-01 15:37:00;  2025-07-01 15:52:00;  2025-07-01 15:52:00;  2025-07-01 16:07:00;  2025-07-01 16:07:00;  2025-07-01 16:22:00;  2025-07-01 16:22:00;  2025-07-01 16:37:00;  2025-07-01 16:37:00;  2025-07-01 16:52:00;  2025-07-01 16:52:00;  2025-07-01 17:07:00;  2025-07-01 17:07:00;  2025-07-01 17:22:00;  2025-07-01 17:22:00;  2025-07-01 17:37:00;  2025-07-01 17:37:00;  2025-07-01 17:52:00;  2025-07-01 17:52:00;  2025-07-01 18:07:00;  2025-07-01 18:07:00;  2025-07-01 18:22:00;  2025-07-01 18:22:00;  2025-07-01 18:37:00;  2025-07-01 18:37:00;  2025-07-01 18:52:00;  2025-07-01 18:52:00;  2025-07-01 19:06:00;  2025-07-01 19:08:00;  2025-07-01 19:21:00;  2025-07-01 19:23:00;  2025-07-01 19:36:00;  2025-07-01 19:38:00;  2025-07-01 19:51:00;  2025-07-01 19:53:00;  2025-07-01 20:06:00;  2025-07-01 20:08:00;  2025-07-01 20:21:00;  2025-07-01 20:23:00;  2025-07-01 20:35:00;  2025-07-01 20:38:00;  2025-07-01 20:50:00;  2025-07-01 20:53:00;  2025-07-01 21:04:00;  2025-07-01 21:14:00;  2025-07-01 21:24:00;  2025-07-01 21:34:00;  2025-07-01 21:44:00;  2025-07-01 21:54:00;  2025-07-01 22:04:00;  2025-07-01 22:14:00;  2025-07-01 22:24:00;  2025-07-01 22:34:00;  2025-07-01 22:44:00;  2025-07-01 22:54:00;  2025-07-01 23:04:00;  2025-07-01 23:14:00;  2025-07-01 23:24:00;  2025-07-01 23:34:00;  2025-07-01 23:44:00;  2025-07-01 23:54:00;  2025-08-01 00:04:00;  2025-08-01 00:14:00;  2025-08-01 00:24:00
     Lausanne, St-François;      8579254;  DEPARTURE;  2025-07-01 05:25:00;  2025-07-01 05:34:00;  2025-07-01 05:40:00;  2025-07-01 05:49:00;  2025-07-01 05:55:00;  2025-07-01 06:05:00;  2025-07-01 06:10:00;  2025-07-01 06:20:00;  2025-07-01 06:24:00;  2025-07-01 06:36:00;  2025-07-01 06:39:00;  2025-07-01 06:51:00;  2025-07-01 06:54:00;  2025-07-01 07:07:00;  2025-07-01 07:08:00;  2025-07-01 07:22:00;  2025-07-01 07:23:00;  2025-07-01 07:37:00;  2025-07-01 07:37:00;  2025-07-01 07:52:00;  2025-07-01 07:52:00;  2025-07-01 08:07:00;  2025-07-01 08:07:00;  2025-07-01 08:22:00;  2025-07-01 08:22:00;  2025-07-01 08:37:00;  2025-07-01 08:37:00;  2025-07-01 08:52:00;  2025-07-01 08:52:00;  2025-07-01 09:07:00;  2025-07-01 09:07:00;  2025-07-01 09:22:00;  2025-07-01 09:22:00;  2025-07-01 09:37:00;  2025-07-01 09:37:00;  2025-07-01 09:52:00;  2025-07-01 09:52:00;  2025-07-01 10:07:00;  2025-07-01 10:07:00;  2025-07-01 10:22:00;  2025-07-01 10:22:00;  2025-07-01 10:37:00;  2025-07-01 10:37:00;  2025-07-01 10:52:00;  2025-07-01 10:52:00;  2025-07-01 11:07:00;  2025-07-01 11:07:00;  2025-07-01 11:22:00;  2025-07-01 11:22:00;  2025-07-01 11:37:00;  2025-07-01 11:37:00;  2025-07-01 11:52:00;  2025-07-01 11:52:00;  2025-07-01 12:07:00;  2025-07-01 12:07:00;  2025-07-01 12:22:00;  2025-07-01 12:22:00;  2025-07-01 12:37:00;  2025-07-01 12:37:00;  2025-07-01 12:52:00;  2025-07-01 12:52:00;  2025-07-01 13:07:00;  2025-07-01 13:07:00;  2025-07-01 13:22:00;  2025-07-01 13:22:00;  2025-07-01 13:37:00;  2025-07-01 13:37:00;  2025-07-01 13:52:00;  2025-07-01 13:52:00;  2025-07-01 14:07:00;  2025-07-01 14:07:00;  2025-07-01 14:22:00;  2025-07-01 14:22:00;  2025-07-01 14:37:00;  2025-07-01 14:37:00;  2025-07-01 14:52:00;  2025-07-01 14:52:00;  2025-07-01 15:07:00;  2025-07-01 15:07:00;  2025-07-01 15:22:00;  2025-07-01 15:22:00;  2025-07-01 15:37:00;  2025-07-01 15:37:00;  2025-07-01 15:52:00;  2025-07-01 15:52:00;  2025-07-01 16:07:00;  2025-07-01 16:07:00;  2025-07-01 16:22:00;  2025-07-01 16:22:00;  2025-07-01 16:37:00;  2025-07-01 16:37:00;  2025-07-01 16:52:00;  2025-07-01 16:52:00;  2025-07-01 17:07:00;  2025-07-01 17:07:00;  2025-07-01 17:22:00;  2025-07-01 17:22:00;  2025-07-01 17:37:00;  2025-07-01 17:37:00;  2025-07-01 17:52:00;  2025-07-01 17:52:00;  2025-07-01 18:07:00;  2025-07-01 18:07:00;  2025-07-01 18:22:00;  2025-07-01 18:22:00;  2025-07-01 18:37:00;  2025-07-01 18:37:00;  2025-07-01 18:52:00;  2025-07-01 18:52:00;  2025-07-01 19:06:00;  2025-07-01 19:08:00;  2025-07-01 19:21:00;  2025-07-01 19:23:00;  2025-07-01 19:36:00;  2025-07-01 19:38:00;  2025-07-01 19:51:00;  2025-07-01 19:53:00;  2025-07-01 20:06:00;  2025-07-01 20:08:00;  2025-07-01 20:21:00;  2025-07-01 20:23:00;  2025-07-01 20:35:00;  2025-07-01 20:38:00;  2025-07-01 20:50:00;  2025-07-01 20:53:00;  2025-07-01 21:04:00;  2025-07-01 21:14:00;  2025-07-01 21:24:00;  2025-07-01 21:34:00;  2025-07-01 21:44:00;  2025-07-01 21:54:00;  2025-07-01 22:04:00;  2025-07-01 22:14:00;  2025-07-01 22:24:00;  2025-07-01 22:34:00;  2025-07-01 22:44:00;  2025-07-01 22:54:00;  2025-07-01 23:04:00;  2025-07-01 23:14:00;  2025-07-01 23:24:00;  2025-07-01 23:34:00;  2025-07-01 23:44:00;  2025-07-01 23:54:00;  2025-08-01 00:04:00;  2025-08-01 00:14:00;  2025-08-01 00:24:00
  Lausanne, Benj. Constant;      8591991;    ARRIVAL;  2025-07-01 05:26:00;  2025-07-01 05:32:00;  2025-07-01 05:41:00;  2025-07-01 05:47:00;  2025-07-01 05:56:00;  2025-07-01 06:03:00;  2025-07-01 06:11:00;  2025-07-01 06:18:00;  2025-07-01 06:25:00;  2025-07-01 06:34:00;  2025-07-01 06:40:00;  2025-07-01 06:49:00;  2025-07-01 06:55:00;  2025-07-01 07:05:00;  2025-07-01 07:09:00;  2025-07-01 07:20:00;  2025-07-01 07:24:00;  2025-07-01 07:35:00;  2025-07-01 07:38:00;  2025-07-01 07:50:00;  2025-07-01 07:53:00;  2025-07-01 08:05:00;  2025-07-01 08:08:00;  2025-07-01 08:20:00;  2025-07-01 08:23:00;  2025-07-01 08:35:00;  2025-07-01 08:38:00;  2025-07-01 08:50:00;  2025-07-01 08:53:00;  2025-07-01 09:05:00;  2025-07-01 09:08:00;  2025-07-01 09:20:00;  2025-07-01 09:23:00;  2025-07-01 09:35:00;  2025-07-01 09:38:00;  2025-07-01 09:50:00;  2025-07-01 09:53:00;  2025-07-01 10:05:00;  2025-07-01 10:08:00;  2025-07-01 10:20:00;  2025-07-01 10:23:00;  2025-07-01 10:35:00;  2025-07-01 10:38:00;  2025-07-01 10:50:00;  2025-07-01 10:53:00;  2025-07-01 11:05:00;  2025-07-01 11:08:00;  2025-07-01 11:20:00;  2025-07-01 11:23:00;  2025-07-01 11:35:00;  2025-07-01 11:38:00;  2025-07-01 11:50:00;  2025-07-01 11:53:00;  2025-07-01 12:05:00;  2025-07-01 12:08:00;  2025-07-01 12:20:00;  2025-07-01 12:23:00;  2025-07-01 12:35:00;  2025-07-01 12:38:00;  2025-07-01 12:50:00;  2025-07-01 12:53:00;  2025-07-01 13:05:00;  2025-07-01 13:08:00;  2025-07-01 13:20:00;  2025-07-01 13:23:00;  2025-07-01 13:35:00;  2025-07-01 13:38:00;  2025-07-01 13:50:00;  2025-07-01 13:53:00;  2025-07-01 14:05:00;  2025-07-01 14:08:00;  2025-07-01 14:20:00;  2025-07-01 14:23:00;  2025-07-01 14:35:00;  2025-07-01 14:38:00;  2025-07-01 14:50:00;  2025-07-01 14:53:00;  2025-07-01 15:05:00;  2025-07-01 15:08:00;  2025-07-01 15:20:00;  2025-07-01 15:23:00;  2025-07-01 15:35:00;  2025-07-01 15:38:00;  2025-07-01 15:50:00;  2025-07-01 15:53:00;  2025-07-01 16:05:00;  2025-07-01 16:08:00;  2025-07-01 16:20:00;  2025-07-01 16:23:00;  2025-07-01 16:35:00;  2025-07-01 16:38:00;  2025-07-01 16:50:00;  2025-07-01 16:53:00;  2025-07-01 17:05:00;  2025-07-01 17:08:00;  2025-07-01 17:20:00;  2025-07-01 17:23:00;  2025-07-01 17:35:00;  2025-07-01 17:38:00;  2025-07-01 17:50:00;  2025-07-01 17:53:00;  2025-07-01 18:05:00;  2025-07-01 18:08:00;  2025-07-01 18:20:00;  2025-07-01 18:23:00;  2025-07-01 18:35:00;  2025-07-01 18:38:00;  2025-07-01 18:50:00;  2025-07-01 18:53:00;  2025-07-01 19:04:00;  2025-07-01 19:09:00;  2025-07-01 19:19:00;  2025-07-01 19:24:00;  2025-07-01 19:34:00;  2025-07-01 19:39:00;  2025-07-01 19:49:00;  2025-07-01 19:54:00;  2025-07-01 20:04:00;  2025-07-01 20:09:00;  2025-07-01 20:19:00;  2025-07-01 20:24:00;  2025-07-01 20:33:00;  2025-07-01 20:39:00;  2025-07-01 20:48:00;  2025-07-01 20:54:00;  2025-07-01 21:02:00;  2025-07-01 21:15:00;  2025-07-01 21:22:00;  2025-07-01 21:35:00;  2025-07-01 21:42:00;  2025-07-01 21:55:00;  2025-07-01 22:02:00;  2025-07-01 22:15:00;  2025-07-01 22:22:00;  2025-07-01 22:35:00;  2025-07-01 22:42:00;  2025-07-01 22:55:00;  2025-07-01 23:02:00;  2025-07-01 23:15:00;  2025-07-01 23:22:00;  2025-07-01 23:35:00;  2025-07-01 23:42:00;  2025-07-01 23:55:00;  2025-08-01 00:02:00;  2025-08-01 00:15:00;  2025-08-01 00:22:00
  Lausanne, Benj. Constant;      8591991;  DEPARTURE;  2025-07-01 05:26:00;  2025-07-01 05:32:00;  2025-07-01 05:41:00;  2025-07-01 05:47:00;  2025-07-01 05:56:00;  2025-07-01 06:03:00;  2025-07-01 06:11:00;  2025-07-01 06:18:00;  2025-07-01 06:25:00;  2025-07-01 06:34:00;  2025-07-01 06:40:00;  2025-07-01 06:49:00;  2025-07-01 06:55:00;  2025-07-01 07:05:00;  2025-07-01 07:09:00;  2025-07-01 07:20:00;  2025-07-01 07:24:00;  2025-07-01 07:35:00;  2025-07-01 07:38:00;  2025-07-01 07:50:00;  2025-07-01 07:53:00;  2025-07-01 08:05:00;  2025-07-01 08:08:00;  2025-07-01 08:20:00;  2025-07-01 08:23:00;  2025-07-01 08:35:00;  2025-07-01 08:38:00;  2025-07-01 08:50:00;  2025-07-01 08:53:00;  2025-07-01 09:05:00;  2025-07-01 09:08:00;  2025-07-01 09:20:00;  2025-07-01 09:23:00;  2025-07-01 09:35:00;  2025-07-01 09:38:00;  2025-07-01 09:50:00;  2025-07-01 09:53:00;  2025-07-01 10:05:00;  2025-07-01 10:08:00;  2025-07-01 10:20:00;  2025-07-01 10:23:00;  2025-07-01 10:35:00;  2025-07-01 10:38:00;  2025-07-01 10:50:00;  2025-07-01 10:53:00;  2025-07-01 11:05:00;  2025-07-01 11:08:00;  2025-07-01 11:20:00;  2025-07-01 11:23:00;  2025-07-01 11:35:00;  2025-07-01 11:38:00;  2025-07-01 11:50:00;  2025-07-01 11:53:00;  2025-07-01 12:05:00;  2025-07-01 12:08:00;  2025-07-01 12:20:00;  2025-07-01 12:23:00;  2025-07-01 12:35:00;  2025-07-01 12:38:00;  2025-07-01 12:50:00;  2025-07-01 12:53:00;  2025-07-01 13:05:00;  2025-07-01 13:08:00;  2025-07-01 13:20:00;  2025-07-01 13:23:00;  2025-07-01 13:35:00;  2025-07-01 13:38:00;  2025-07-01 13:50:00;  2025-07-01 13:53:00;  2025-07-01 14:05:00;  2025-07-01 14:08:00;  2025-07-01 14:20:00;  2025-07-01 14:23:00;  2025-07-01 14:35:00;  2025-07-01 14:38:00;  2025-07-01 14:50:00;  2025-07-01 14:53:00;  2025-07-01 15:05:00;  2025-07-01 15:08:00;  2025-07-01 15:20:00;  2025-07-01 15:23:00;  2025-07-01 15:35:00;  2025-07-01 15:38:00;  2025-07-01 15:50:00;  2025-07-01 15:53:00;  2025-07-01 16:05:00;  2025-07-01 16:08:00;  2025-07-01 16:20:00;  2025-07-01 16:23:00;  2025-07-01 16:35:00;  2025-07-01 16:38:00;  2025-07-01 16:50:00;  2025-07-01 16:53:00;  2025-07-01 17:05:00;  2025-07-01 17:08:00;  2025-07-01 17:20:00;  2025-07-01 17:23:00;  2025-07-01 17:35:00;  2025-07-01 17:38:00;  2025-07-01 17:50:00;  2025-07-01 17:53:00;  2025-07-01 18:05:00;  2025-07-01 18:08:00;  2025-07-01 18:20:00;  2025-07-01 18:23:00;  2025-07-01 18:35:00;  2025-07-01 18:38:00;  2025-07-01 18:50:00;  2025-07-01 18:53:00;  2025-07-01 19:04:00;  2025-07-01 19:09:00;  2025-07-01 19:19:00;  2025-07-01 19:24:00;  2025-07-01 19:34:00;  2025-07-01 19:39:00;  2025-07-01 19:49:00;  2025-07-01 19:54:00;  2025-07-01 20:04:00;  2025-07-01 20:09:00;  2025-07-01 20:19:00;  2025-07-01 20:24:00;  2025-07-01 20:33:00;  2025-07-01 20:39:00;  2025-07-01 20:48:00;  2025-07-01 20:54:00;  2025-07-01 21:02:00;  2025-07-01 21:15:00;  2025-07-01 21:22:00;  2025-07-01 21:35:00;  2025-07-01 21:42:00;  2025-07-01 21:55:00;  2025-07-01 22:02:00;  2025-07-01 22:15:00;  2025-07-01 22:22:00;  2025-07-01 22:35:00;  2025-07-01 22:42:00;  2025-07-01 22:55:00;  2025-07-01 23:02:00;  2025-07-01 23:15:00;  2025-07-01 23:22:00;  2025-07-01 23:35:00;  2025-07-01 23:42:00;  2025-07-01 23:55:00;  2025-08-01 00:02:00;  2025-08-01 00:15:00;  2025-08-01 00:22:00
