             JOURNEY_ID            ;  Route  ; Number_of_stops ; Direction ;           Start           ;  Start_time_Planned ;   Start_time_Real   ;            End            ;   End_time_Planned  ;    End_time_Real    
  85:764:5001_705-A-101_0540_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 05:40:00;  2025-01-30 05:40:58;  Ecublens VD, EPFL Piccard;  2025-01-30 06:07:00;  2025-01-30 06:08:06
  85:764:5003_705-A-101_0600_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 06:00:00;  2025-01-30 06:00:00;  Ecublens VD, EPFL Piccard;  2025-01-30 06:27:00;  2025-01-30 06:29:20
  85:764:5000_705-R-201_0618_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 06:18:00;  2025-01-30 06:18:00;                Lonay, parc;  2025-01-30 06:44:00;  2025-01-30 06:45:08
  85:764:5005_705-A-101_0620_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 06:20:00;  2025-01-30 06:21:47;  Ecublens VD, EPFL Piccard;  2025-01-30 06:47:00;  2025-01-30 06:46:24
  85:764:5007_705-A-101_0635_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 06:35:00;  2025-01-30 06:35:55;  Ecublens VD, EPFL Piccard;  2025-01-30 07:02:00;  2025-01-30 07:04:38
  85:764:5002_705-R-201_0638_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 06:38:00;  2025-01-30 06:38:00;                Lonay, parc;  2025-01-30 07:04:00;  2025-01-30 07:07:49
  85:764:5009_705-A-101_0650_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 06:50:00;  2025-01-30 06:50:43;  Ecublens VD, EPFL Piccard;  2025-01-30 07:17:00;  2025-01-30 07:18:38
  85:764:5004_705-R-201_0658_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 06:58:00;  2025-01-30 06:58:00;                Lonay, parc;  2025-01-30 07:26:00;  2025-01-30 07:28:41
  85:764:5011_705-A-101_0700_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 07:00:00;  2025-01-30 07:01:04;  Ecublens VD, EPFL Piccard;  2025-01-30 07:29:00;  2025-01-30 07:29:41
  85:764:5006_705-R-203_0713_BPS124;  Route_C;               10;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 07:13:00;  2025-01-30 07:13:55;          Echandens, centre;  2025-01-30 07:25:00;  2025-01-30 07:25:47
  85:764:5013_705-A-101_0720_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 07:20:00;  2025-01-30 07:20:00;  Ecublens VD, EPFL Piccard;  2025-01-30 07:49:00;  2025-01-30 07:53:53
  85:764:5008_705-R-201_0723_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 07:23:00;  2025-01-30 07:23:44;                Lonay, parc;  2025-01-30 07:51:00;  2025-01-30 07:50:13
  85:764:5015_705-A-102_0726_BPS124;  Route_D;               11;          R;          Echandens, centre;  2025-01-30 07:26:00;  2025-01-30 07:27:10;  Ecublens VD, EPFL Piccard;  2025-01-30 07:39:00;  2025-01-30 07:41:21
  85:764:5017_705-A-101_0727_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 07:27:00;  2025-01-30 07:29:35;  Ecublens VD, EPFL Piccard;  2025-01-30 07:56:00;  2025-01-30 07:54:32
  85:764:5010_705-R-203_0733_BPS124;  Route_C;               10;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 07:33:00;  2025-01-30 07:33:00;          Echandens, centre;  2025-01-30 07:45:00;  2025-01-30 07:45:00
  85:764:5012_705-R-201_0743_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 07:43:00;  2025-01-30 07:43:51;                Lonay, parc;  2025-01-30 08:11:00;  2025-01-30 08:12:15
  85:764:5014_705-R-203_0750_BPS124;  Route_C;               10;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 07:50:00;  2025-01-30 07:54:19;          Echandens, centre;  2025-01-30 08:02:00;  2025-01-30 08:06:25
  85:764:5019_705-A-102_0753_BPS124;  Route_D;               11;          R;            Echandens, Riaz;  2025-01-30 07:53:00;  2025-01-30 07:54:05;  Ecublens VD, EPFL Piccard;  2025-01-30 08:06:00;  2025-01-30 08:05:51
  85:764:5021_705-A-101_0757_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 07:57:00;  2025-01-30 07:56:56;  Ecublens VD, EPFL Piccard;  2025-01-30 08:26:00;  2025-01-30 08:26:00
  85:764:5016_705-R-203_0800_BPS124;  Route_C;               10;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 08:00:00;  2025-01-30 08:00:00;          Echandens, centre;  2025-01-30 08:12:00;  2025-01-30 08:14:08
  85:764:5023_705-A-102_0803_BPS124;  Route_D;               11;          R;          Echandens, centre;  2025-01-30 08:03:00;  2025-01-30 08:03:00;  Ecublens VD, EPFL Piccard;  2025-01-30 08:16:00;  2025-01-30 08:21:53
  85:764:5018_705-R-201_0810_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 08:10:00;  2025-01-30 08:11:37;                Lonay, parc;  2025-01-30 08:38:00;  2025-01-30 08:38:07
  85:764:5020_705-R-201_0820_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 08:20:00;  2025-01-30 08:22:28;                Lonay, parc;  2025-01-30 08:48:00;  2025-01-30 08:50:39
  85:764:5025_705-A-101_0820_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 08:20:00;  2025-01-30 08:21:09;  Ecublens VD, EPFL Piccard;  2025-01-30 08:49:00;  2025-01-30 08:49:39
  85:764:5027_705-A-102_0823_BPS124;  Route_D;               11;          R;    Echandens, Chocolatière;  2025-01-30 08:23:00;  2025-01-30 08:24:50;  Ecublens VD, EPFL Piccard;  2025-01-30 08:36:00;  2025-01-30 08:36:58
  85:764:5022_705-R-203_0833_BPS124;  Route_C;               10;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 08:33:00;  2025-01-30 08:33:42;          Echandens, centre;  2025-01-30 08:45:00;  2025-01-30 08:44:49
  85:764:5029_705-A-101_0840_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 08:40:00;  2025-01-30 08:41:21;  Ecublens VD, EPFL Piccard;  2025-01-30 09:09:00;  2025-01-30 09:11:16
  85:764:5024_705-R-201_0843_BPS124;  Route_A;               22;          O;    Ecublens VD, EPFL (bus);  2025-01-30 08:43:00;  2025-01-30 08:47:03;                Lonay, parc;  2025-01-30 09:11:00;  2025-01-30 09:08:48
  85:764:5031_705-A-102_0846_BPS124;  Route_D;               11;          R;          Echandens, centre;  2025-01-30 08:46:00;  2025-01-30 08:46:05;  Ecublens VD, EPFL Piccard;  2025-01-30 08:59:00;  2025-01-30 08:59:40
  85:764:5026_705-R-203_0853_BPS124;  Route_C;               10;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 08:53:00;  2025-01-30 08:53:44;          Echandens, centre;  2025-01-30 09:05:00;  2025-01-30 09:05:21
  85:764:5033_705-A-101_0900_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 09:00:00;  2025-01-30 09:00:00;  Ecublens VD, EPFL Piccard;  2025-01-30 09:29:00;  2025-01-30 09:29:00
  85:764:5028_705-R-201_0903_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 09:03:00;  2025-01-30 09:03:03;                Lonay, parc;  2025-01-30 09:31:00;  2025-01-30 09:31:02
  85:764:5035_705-A-102_0906_BPS124;  Route_D;               11;          R;          Echandens, centre;  2025-01-30 09:06:00;  2025-01-30 09:06:00;  Ecublens VD, EPFL Piccard;  2025-01-30 09:19:00;  2025-01-30 09:19:44
  85:764:5030_705-R-203_0913_BPS124;  Route_C;               10;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 09:13:00;  2025-01-30 09:13:57;          Echandens, centre;  2025-01-30 09:25:00;  2025-01-30 09:24:37
  85:764:5037_705-A-101_0920_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 09:20:00;  2025-01-30 09:22:16;  Ecublens VD, EPFL Piccard;  2025-01-30 09:49:00;  2025-01-30 09:48:25
  85:764:5032_705-R-201_0923_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 09:23:00;  2025-01-30 09:23:31;                Lonay, parc;  2025-01-30 09:51:00;  2025-01-30 09:51:07
  85:764:5039_705-A-102_0926_BPS124;  Route_D;               11;          R;          Echandens, centre;  2025-01-30 09:26:00;  2025-01-30 09:26:00;  Ecublens VD, EPFL Piccard;  2025-01-30 09:39:00;  2025-01-30 09:39:08
  85:764:5034_705-R-203_0933_BPS124;  Route_C;               10;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 09:33:00;  2025-01-30 09:34:23;          Echandens, centre;  2025-01-30 09:45:00;  2025-01-30 09:45:58
  85:764:5041_705-A-101_0940_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 09:40:00;  2025-01-30 09:40:43;  Ecublens VD, EPFL Piccard;  2025-01-30 10:09:00;  2025-01-30 10:08:44
  85:764:5036_705-R-201_0943_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 09:43:00;  2025-01-30 09:44:49;                Lonay, parc;  2025-01-30 10:11:00;  2025-01-30 10:11:42
  85:764:5043_705-A-102_0946_BPS124;  Route_D;               11;          R;          Echandens, centre;  2025-01-30 09:46:00;  2025-01-30 09:46:00;  Ecublens VD, EPFL Piccard;  2025-01-30 09:59:00;  2025-01-30 10:00:08
  85:764:5038_705-R-201_0953_BPS124;  Route_A;               22;          O;  Ecublens VD, EPFL Piccard;  2025-01-30 09:53:00;  2025-01-30 09:56:13;                Lonay, parc;  2025-01-30 10:21:00;  2025-01-30 10:19:09
  85:764:5045_705-A-101_1000_BPS124;  Route_B;               23;          R;                Lonay, parc;  2025-01-30 10:00:00;  2025-01-30 10:00:47;  Ecublens VD, EPFL Piccard;  2025-01-30 10:29:00;  2025-01-30 10:29:00
