Name,BPUIC,,BPUIC,85:151:2758,85:151:2759,85:151:2760,85:151:2761,85:151:2762,85:151:2763,85:151:2764,85:151:2765,85:151:2766,85:151:2767,85:151:2768,85:151:2769,85:151:2770,85:151:2771,85:151:2772,85:151:2773,85:151:2774,85:151:2775,85:151:2776,85:151:2777,85:151:2778,85:151:2779,85:151:2780,85:151:2781,85:151:2782,85:151:2783,85:151:2784,85:151:2785,85:151:2786,85:151:2787,85:151:2788,85:151:2789,85:151:2792,85:151:2793,85:151:2794,85:151:2795,85:151:2796,85:151:2797,85:151:2798,85:151:2799,85:151:2800,85:151:2801,85:151:2802,85:151:2803,85:151:2804,85:151:2805,85:151:2806,85:151:2807,85:151:2808,85:151:2809,85:151:2810,85:151:2811,85:151:2812,85:151:2813,85:151:2814,85:151:2815,85:151:2816,85:151:2817,85:151:2818,85:151:2819,85:151:2820,85:151:2821,85:151:2822,85:151:2823,85:151:2824,85:151:2825,85:151:2826,85:151:2827,85:151:2828,85:151:2829,85:151:2830,85:151:2831,85:151:2832,85:151:2835,85:151:2836,85:151:2837,85:151:2838,85:151:2839,85:151:2840,85:151:2841,85:151:2842,85:151:2843,85:151:2844,85:151:2845,85:151:2846,85:151:2847,85:151:2848,85:151:2849,85:151:2850,85:151:2851,85:151:2852,85:151:2853,85:151:2854,85:151:2855,85:151:2856,85:151:2857,85:151:2858,85:151:2859,85:151:2860,85:151:2861,85:151:2862,85:151:2863,85:151:2864,85:151:2865,85:151:2866,85:151:2867,85:151:2868,85:151:2869,85:151:2870,85:151:2871,85:151:2872,85:151:2873,85:151:2874,85:151:2875,85:151:2878,85:151:2879,85:151:2880,85:151:2881,85:151:2882,85:151:2883,85:151:2884,85:151:2885,85:151:2886,85:151:2887,85:151:2888,85:151:2889,85:151:2890,85:151:2891,85:151:2892,85:151:2893,85:151:2894,85:151:2895,85:151:2896,85:151:2897,85:151:2898,85:151:2899,85:151:2900,85:151:2901,85:151:2902,85:151:2903,85:151:2904,85:151:2905,85:151:2906,85:151:2907,85:151:2908,85:151:2909,85:151:2910,85:151:2911,85:151:2912,85:151:2913,85:151:2914,85:151:2915,85:151:2916,lv95East,lv95North,Distance
"Chavannes-R., Berges",8594986,ANKUNFTSZEIT,8594986,2024-05-12 05:30:00,2024-05-12 06:00:00,2024-05-12 06:15:00,2024-05-12 06:45:00,2024-05-12 07:10:00,2024-05-12 07:44:00,2024-05-12 08:12:00,2024-05-12 08:44:00,2024-05-12 09:12:00,2024-05-12 09:44:00,2024-05-12 10:12:00,2024-05-12 10:44:00,2024-05-12 11:12:00,2024-05-12 11:43:00,2024-05-12 12:12:00,2024-05-12 12:44:00,2024-05-12 13:12:00,2024-05-12 13:44:00,2024-05-12 14:12:00,2024-05-12 14:44:00,2024-05-12 15:12:00,2024-05-12 15:44:00,2024-05-12 16:13:00,2024-05-12 16:43:00,2024-05-12 17:13:00,2024-05-12 17:43:00,2024-05-12 18:12:00,2024-05-12 18:44:00,2024-05-12 19:12:00,2024-05-12 19:45:00,2024-05-12 20:11:00,2024-05-12 20:47:00,2024-05-12 05:45:00,2024-05-12 06:00:00,2024-05-12 06:30:00,2024-05-12 06:55:00,2024-05-12 07:29:00,2024-05-12 07:57:00,2024-05-12 08:28:00,2024-05-12 08:57:00,2024-05-12 09:29:00,2024-05-12 09:57:00,2024-05-12 10:29:00,2024-05-12 10:57:00,2024-05-12 11:29:00,2024-05-12 11:57:00,2024-05-12 12:29:00,2024-05-12 12:57:00,2024-05-12 13:29:00,2024-05-12 13:57:00,2024-05-12 14:29:00,2024-05-12 14:57:00,2024-05-12 15:29:00,2024-05-12 15:57:00,2024-05-12 16:28:00,2024-05-12 16:58:00,2024-05-12 17:28:00,2024-05-12 17:58:00,2024-05-12 18:29:00,2024-05-12 18:57:00,2024-05-12 19:30:00,2024-05-12 19:57:00,2024-05-12 20:31:00,2024-05-12 20:56:00,2024-05-12 21:26:00,2024-05-12 21:40:00,2024-05-12 22:11:00,2024-05-12 22:25:00,2024-05-12 22:56:00,2024-05-12 23:10:00,2024-05-12 23:41:00,2024-05-12 23:55:00,2024-06-12 00:26:00,2024-05-12 05:45:00,2024-05-12 06:15:00,2024-05-12 06:30:00,2024-05-12 07:00:00,2024-05-12 07:27:00,2024-05-12 07:58:00,2024-05-12 08:27:00,2024-05-12 08:59:00,2024-05-12 09:27:00,2024-05-12 09:59:00,2024-05-12 10:27:00,2024-05-12 10:59:00,2024-05-12 11:27:00,2024-05-12 11:58:00,2024-05-12 12:27:00,2024-05-12 12:59:00,2024-05-12 13:27:00,2024-05-12 13:59:00,2024-05-12 14:27:00,2024-05-12 14:59:00,2024-05-12 15:27:00,2024-05-12 15:59:00,2024-05-12 16:28:00,2024-05-12 16:58:00,2024-05-12 17:28:00,2024-05-12 17:59:00,2024-05-12 18:27:00,2024-05-12 19:00:00,2024-05-12 19:27:00,2024-05-12 20:01:00,2024-05-12 20:26:00,2024-05-12 20:56:00,2024-05-12 21:10:00,2024-05-12 21:41:00,2024-05-12 21:55:00,2024-05-12 22:26:00,2024-05-12 22:40:00,2024-05-12 23:11:00,2024-05-12 23:25:00,2024-05-12 23:56:00,2024-06-12 00:10:00,2024-05-12 06:40:00,2024-05-12 07:15:00,2024-05-12 07:42:00,2024-05-12 08:13:00,2024-05-12 08:42:00,2024-05-12 09:14:00,2024-05-12 09:42:00,2024-05-12 10:14:00,2024-05-12 10:42:00,2024-05-12 11:14:00,2024-05-12 11:42:00,2024-05-12 12:13:00,2024-05-12 12:42:00,2024-05-12 13:14:00,2024-05-12 13:42:00,2024-05-12 14:14:00,2024-05-12 14:42:00,2024-05-12 15:14:00,2024-05-12 15:42:00,2024-05-12 16:13:00,2024-05-12 16:43:00,2024-05-12 17:13:00,2024-05-12 17:43:00,2024-05-12 18:14:00,2024-05-12 18:42:00,2024-05-12 19:15:00,2024-05-12 19:42:00,2024-05-12 20:16:00,2024-05-12 20:41:00,2024-05-12 21:11:00,2024-05-12 21:25:00,2024-05-12 21:56:00,2024-05-12 22:10:00,2024-05-12 22:41:00,2024-05-12 22:55:00,2024-05-12 23:26:00,2024-05-12 23:40:00,2024-06-12 00:11:00,2024-06-12 00:25:00,2533735.0,1153276.0,1484.476674825581
"Chavannes-R., Berges",8594986,ABFAHRTSZEIT,8594986,2024-05-12 05:30:00,2024-05-12 06:00:00,2024-05-12 06:15:00,2024-05-12 06:45:00,2024-05-12 07:10:00,2024-05-12 07:44:00,2024-05-12 08:12:00,2024-05-12 08:44:00,2024-05-12 09:12:00,2024-05-12 09:44:00,2024-05-12 10:12:00,2024-05-12 10:44:00,2024-05-12 11:12:00,2024-05-12 11:43:00,2024-05-12 12:12:00,2024-05-12 12:44:00,2024-05-12 13:12:00,2024-05-12 13:44:00,2024-05-12 14:12:00,2024-05-12 14:44:00,2024-05-12 15:12:00,2024-05-12 15:44:00,2024-05-12 16:13:00,2024-05-12 16:43:00,2024-05-12 17:13:00,2024-05-12 17:43:00,2024-05-12 18:12:00,2024-05-12 18:44:00,2024-05-12 19:12:00,2024-05-12 19:45:00,2024-05-12 20:11:00,2024-05-12 20:47:00,2024-05-12 05:45:00,2024-05-12 06:00:00,2024-05-12 06:30:00,2024-05-12 06:55:00,2024-05-12 07:29:00,2024-05-12 07:57:00,2024-05-12 08:28:00,2024-05-12 08:57:00,2024-05-12 09:29:00,2024-05-12 09:57:00,2024-05-12 10:29:00,2024-05-12 10:57:00,2024-05-12 11:29:00,2024-05-12 11:57:00,2024-05-12 12:29:00,2024-05-12 12:57:00,2024-05-12 13:29:00,2024-05-12 13:57:00,2024-05-12 14:29:00,2024-05-12 14:57:00,2024-05-12 15:29:00,2024-05-12 15:57:00,2024-05-12 16:28:00,2024-05-12 16:58:00,2024-05-12 17:28:00,2024-05-12 17:58:00,2024-05-12 18:29:00,2024-05-12 18:57:00,2024-05-12 19:30:00,2024-05-12 19:57:00,2024-05-12 20:31:00,2024-05-12 20:56:00,2024-05-12 21:26:00,2024-05-12 21:40:00,2024-05-12 22:11:00,2024-05-12 22:25:00,2024-05-12 22:56:00,2024-05-12 23:10:00,2024-05-12 23:41:00,2024-05-12 23:55:00,2024-06-12 00:26:00,2024-05-12 05:45:00,2024-05-12 06:15:00,2024-05-12 06:30:00,2024-05-12 07:00:00,2024-05-12 07:27:00,2024-05-12 07:58:00,2024-05-12 08:27:00,2024-05-12 08:59:00,2024-05-12 09:27:00,2024-05-12 09:59:00,2024-05-12 10:27:00,2024-05-12 10:59:00,2024-05-12 11:27:00,2024-05-12 11:58:00,2024-05-12 12:27:00,2024-05-12 12:59:00,2024-05-12 13:27:00,2024-05-12 13:59:00,2024-05-12 14:27:00,2024-05-12 14:59:00,2024-05-12 15:27:00,2024-05-12 15:59:00,2024-05-12 16:28:00,2024-05-12 16:58:00,2024-05-12 17:28:00,2024-05-12 17:59:00,2024-05-12 18:27:00,2024-05-12 19:00:00,2024-05-12 19:27:00,2024-05-12 20:01:00,2024-05-12 20:26:00,2024-05-12 20:56:00,2024-05-12 21:10:00,2024-05-12 21:41:00,2024-05-12 21:55:00,2024-05-12 22:26:00,2024-05-12 22:40:00,2024-05-12 23:11:00,2024-05-12 23:25:00,2024-05-12 23:56:00,2024-06-12 00:10:00,2024-05-12 06:40:00,2024-05-12 07:15:00,2024-05-12 07:42:00,2024-05-12 08:13:00,2024-05-12 08:42:00,2024-05-12 09:14:00,2024-05-12 09:42:00,2024-05-12 10:14:00,2024-05-12 10:42:00,2024-05-12 11:14:00,2024-05-12 11:42:00,2024-05-12 12:13:00,2024-05-12 12:42:00,2024-05-12 13:14:00,2024-05-12 13:42:00,2024-05-12 14:14:00,2024-05-12 14:42:00,2024-05-12 15:14:00,2024-05-12 15:42:00,2024-05-12 16:13:00,2024-05-12 16:43:00,2024-05-12 17:13:00,2024-05-12 17:43:00,2024-05-12 18:14:00,2024-05-12 18:42:00,2024-05-12 19:15:00,2024-05-12 19:42:00,2024-05-12 20:16:00,2024-05-12 20:41:00,2024-05-12 21:11:00,2024-05-12 21:25:00,2024-05-12 21:56:00,2024-05-12 22:10:00,2024-05-12 22:41:00,2024-05-12 22:55:00,2024-05-12 23:26:00,2024-05-12 23:40:00,2024-06-12 00:11:00,2024-06-12 00:25:00,2533735.0,1153276.0,1484.476674825581
"Chavannes-R., Concorde",8593868,ANKUNFTSZEIT,8593868,2024-05-12 05:28:00,2024-05-12 06:02:00,2024-05-12 06:13:00,2024-05-12 06:47:00,2024-05-12 07:08:00,2024-05-12 07:47:00,2024-05-12 08:09:00,2024-05-12 08:47:00,2024-05-12 09:09:00,2024-05-12 09:47:00,2024-05-12 10:09:00,2024-05-12 10:47:00,2024-05-12 11:09:00,2024-05-12 11:46:00,2024-05-12 12:09:00,2024-05-12 12:47:00,2024-05-12 13:09:00,2024-05-12 13:47:00,2024-05-12 14:09:00,2024-05-12 14:47:00,2024-05-12 15:09:00,2024-05-12 15:47:00,2024-05-12 16:09:00,2024-05-12 16:46:00,2024-05-12 17:09:00,2024-05-12 17:46:00,2024-05-12 18:09:00,2024-05-12 18:47:00,2024-05-12 19:09:00,2024-05-12 19:47:00,2024-05-12 20:09:00,2024-05-12 20:49:00,2024-05-12 05:47:00,2024-05-12 05:58:00,2024-05-12 06:32:00,2024-05-12 06:53:00,2024-05-12 07:32:00,2024-05-12 07:54:00,2024-05-12 08:31:00,2024-05-12 08:54:00,2024-05-12 09:32:00,2024-05-12 09:54:00,2024-05-12 10:32:00,2024-05-12 10:54:00,2024-05-12 11:32:00,2024-05-12 11:54:00,2024-05-12 12:32:00,2024-05-12 12:54:00,2024-05-12 13:32:00,2024-05-12 13:54:00,2024-05-12 14:32:00,2024-05-12 14:54:00,2024-05-12 15:32:00,2024-05-12 15:54:00,2024-05-12 16:31:00,2024-05-12 16:54:00,2024-05-12 17:31:00,2024-05-12 17:54:00,2024-05-12 18:32:00,2024-05-12 18:54:00,2024-05-12 19:32:00,2024-05-12 19:54:00,2024-05-12 20:33:00,2024-05-12 20:54:00,2024-05-12 21:28:00,2024-05-12 21:38:00,2024-05-12 22:13:00,2024-05-12 22:23:00,2024-05-12 22:58:00,2024-05-12 23:08:00,2024-05-12 23:43:00,2024-05-12 23:53:00,2024-06-12 00:28:00,2024-05-12 05:43:00,2024-05-12 06:17:00,2024-05-12 06:28:00,2024-05-12 07:02:00,2024-05-12 07:24:00,2024-05-12 08:01:00,2024-05-12 08:24:00,2024-05-12 09:02:00,2024-05-12 09:24:00,2024-05-12 10:02:00,2024-05-12 10:24:00,2024-05-12 11:02:00,2024-05-12 11:24:00,2024-05-12 12:01:00,2024-05-12 12:24:00,2024-05-12 13:02:00,2024-05-12 13:24:00,2024-05-12 14:02:00,2024-05-12 14:24:00,2024-05-12 15:02:00,2024-05-12 15:24:00,2024-05-12 16:02:00,2024-05-12 16:24:00,2024-05-12 17:01:00,2024-05-12 17:24:00,2024-05-12 18:02:00,2024-05-12 18:24:00,2024-05-12 19:02:00,2024-05-12 19:24:00,2024-05-12 20:03:00,2024-05-12 20:24:00,2024-05-12 20:58:00,2024-05-12 21:08:00,2024-05-12 21:43:00,2024-05-12 21:53:00,2024-05-12 22:28:00,2024-05-12 22:38:00,2024-05-12 23:13:00,2024-05-12 23:23:00,2024-05-12 23:58:00,2024-06-12 00:08:00,2024-05-12 06:38:00,2024-05-12 07:17:00,2024-05-12 07:39:00,2024-05-12 08:16:00,2024-05-12 08:39:00,2024-05-12 09:17:00,2024-05-12 09:39:00,2024-05-12 10:17:00,2024-05-12 10:39:00,2024-05-12 11:17:00,2024-05-12 11:39:00,2024-05-12 12:16:00,2024-05-12 12:39:00,2024-05-12 13:17:00,2024-05-12 13:39:00,2024-05-12 14:17:00,2024-05-12 14:39:00,2024-05-12 15:17:00,2024-05-12 15:39:00,2024-05-12 16:16:00,2024-05-12 16:39:00,2024-05-12 17:16:00,2024-05-12 17:39:00,2024-05-12 18:17:00,2024-05-12 18:39:00,2024-05-12 19:17:00,2024-05-12 19:39:00,2024-05-12 20:18:00,2024-05-12 20:39:00,2024-05-12 21:13:00,2024-05-12 21:23:00,2024-05-12 21:58:00,2024-05-12 22:08:00,2024-05-12 22:43:00,2024-05-12 22:53:00,2024-05-12 23:28:00,2024-05-12 23:38:00,2024-06-12 00:13:00,2024-06-12 00:23:00,2533691.0,1153816.0,802.3196235763464
"Chavannes-R., Concorde",8593868,ABFAHRTSZEIT,8593868,2024-05-12 05:28:00,2024-05-12 06:02:00,2024-05-12 06:13:00,2024-05-12 06:47:00,2024-05-12 07:08:00,2024-05-12 07:47:00,2024-05-12 08:09:00,2024-05-12 08:47:00,2024-05-12 09:09:00,2024-05-12 09:47:00,2024-05-12 10:09:00,2024-05-12 10:47:00,2024-05-12 11:09:00,2024-05-12 11:46:00,2024-05-12 12:09:00,2024-05-12 12:47:00,2024-05-12 13:09:00,2024-05-12 13:47:00,2024-05-12 14:09:00,2024-05-12 14:47:00,2024-05-12 15:09:00,2024-05-12 15:47:00,2024-05-12 16:09:00,2024-05-12 16:46:00,2024-05-12 17:09:00,2024-05-12 17:46:00,2024-05-12 18:09:00,2024-05-12 18:47:00,2024-05-12 19:09:00,2024-05-12 19:47:00,2024-05-12 20:09:00,2024-05-12 20:49:00,2024-05-12 05:47:00,2024-05-12 05:58:00,2024-05-12 06:32:00,2024-05-12 06:53:00,2024-05-12 07:32:00,2024-05-12 07:54:00,2024-05-12 08:31:00,2024-05-12 08:54:00,2024-05-12 09:32:00,2024-05-12 09:54:00,2024-05-12 10:32:00,2024-05-12 10:54:00,2024-05-12 11:32:00,2024-05-12 11:54:00,2024-05-12 12:32:00,2024-05-12 12:54:00,2024-05-12 13:32:00,2024-05-12 13:54:00,2024-05-12 14:32:00,2024-05-12 14:54:00,2024-05-12 15:32:00,2024-05-12 15:54:00,2024-05-12 16:31:00,2024-05-12 16:54:00,2024-05-12 17:31:00,2024-05-12 17:54:00,2024-05-12 18:32:00,2024-05-12 18:54:00,2024-05-12 19:32:00,2024-05-12 19:54:00,2024-05-12 20:33:00,2024-05-12 20:54:00,2024-05-12 21:28:00,2024-05-12 21:38:00,2024-05-12 22:13:00,2024-05-12 22:23:00,2024-05-12 22:58:00,2024-05-12 23:08:00,2024-05-12 23:43:00,2024-05-12 23:53:00,2024-06-12 00:28:00,2024-05-12 05:43:00,2024-05-12 06:17:00,2024-05-12 06:28:00,2024-05-12 07:02:00,2024-05-12 07:24:00,2024-05-12 08:01:00,2024-05-12 08:24:00,2024-05-12 09:02:00,2024-05-12 09:24:00,2024-05-12 10:02:00,2024-05-12 10:24:00,2024-05-12 11:02:00,2024-05-12 11:24:00,2024-05-12 12:01:00,2024-05-12 12:24:00,2024-05-12 13:02:00,2024-05-12 13:24:00,2024-05-12 14:02:00,2024-05-12 14:24:00,2024-05-12 15:02:00,2024-05-12 15:24:00,2024-05-12 16:02:00,2024-05-12 16:24:00,2024-05-12 17:01:00,2024-05-12 17:24:00,2024-05-12 18:02:00,2024-05-12 18:24:00,2024-05-12 19:02:00,2024-05-12 19:24:00,2024-05-12 20:03:00,2024-05-12 20:24:00,2024-05-12 20:58:00,2024-05-12 21:08:00,2024-05-12 21:43:00,2024-05-12 21:53:00,2024-05-12 22:28:00,2024-05-12 22:38:00,2024-05-12 23:13:00,2024-05-12 23:23:00,2024-05-12 23:58:00,2024-06-12 00:08:00,2024-05-12 06:38:00,2024-05-12 07:17:00,2024-05-12 07:39:00,2024-05-12 08:16:00,2024-05-12 08:39:00,2024-05-12 09:17:00,2024-05-12 09:39:00,2024-05-12 10:17:00,2024-05-12 10:39:00,2024-05-12 11:17:00,2024-05-12 11:39:00,2024-05-12 12:16:00,2024-05-12 12:39:00,2024-05-12 13:17:00,2024-05-12 13:39:00,2024-05-12 14:17:00,2024-05-12 14:39:00,2024-05-12 15:17:00,2024-05-12 15:39:00,2024-05-12 16:16:00,2024-05-12 16:39:00,2024-05-12 17:16:00,2024-05-12 17:39:00,2024-05-12 18:17:00,2024-05-12 18:39:00,2024-05-12 19:17:00,2024-05-12 19:39:00,2024-05-12 20:18:00,2024-05-12 20:39:00,2024-05-12 21:13:00,2024-05-12 21:23:00,2024-05-12 21:58:00,2024-05-12 22:08:00,2024-05-12 22:43:00,2024-05-12 22:53:00,2024-05-12 23:28:00,2024-05-12 23:38:00,2024-06-12 00:13:00,2024-06-12 00:23:00,2533691.0,1153816.0,802.3196235763464
"Chavannes-R., Cèdres",8507227,ANKUNFTSZEIT,8507227,2024-05-12 05:29:00,2024-05-12 06:01:00,2024-05-12 06:14:00,2024-05-12 06:46:00,2024-05-12 07:09:00,2024-05-12 07:46:00,2024-05-12 08:10:00,2024-05-12 08:46:00,2024-05-12 09:10:00,2024-05-12 09:46:00,2024-05-12 10:10:00,2024-05-12 10:46:00,2024-05-12 11:10:00,2024-05-12 11:45:00,2024-05-12 12:10:00,2024-05-12 12:46:00,2024-05-12 13:10:00,2024-05-12 13:46:00,2024-05-12 14:10:00,2024-05-12 14:46:00,2024-05-12 15:10:00,2024-05-12 15:46:00,2024-05-12 16:10:00,2024-05-12 16:45:00,2024-05-12 17:10:00,2024-05-12 17:45:00,2024-05-12 18:10:00,2024-05-12 18:46:00,2024-05-12 19:10:00,2024-05-12 19:46:00,2024-05-12 20:10:00,2024-05-12 20:48:00,2024-05-12 05:46:00,2024-05-12 05:59:00,2024-05-12 06:31:00,2024-05-12 06:54:00,2024-05-12 07:31:00,2024-05-12 07:55:00,2024-05-12 08:30:00,2024-05-12 08:55:00,2024-05-12 09:31:00,2024-05-12 09:55:00,2024-05-12 10:31:00,2024-05-12 10:55:00,2024-05-12 11:31:00,2024-05-12 11:55:00,2024-05-12 12:31:00,2024-05-12 12:55:00,2024-05-12 13:31:00,2024-05-12 13:55:00,2024-05-12 14:31:00,2024-05-12 14:55:00,2024-05-12 15:31:00,2024-05-12 15:55:00,2024-05-12 16:30:00,2024-05-12 16:55:00,2024-05-12 17:30:00,2024-05-12 17:55:00,2024-05-12 18:31:00,2024-05-12 18:55:00,2024-05-12 19:31:00,2024-05-12 19:55:00,2024-05-12 20:32:00,2024-05-12 20:55:00,2024-05-12 21:27:00,2024-05-12 21:39:00,2024-05-12 22:12:00,2024-05-12 22:24:00,2024-05-12 22:57:00,2024-05-12 23:09:00,2024-05-12 23:42:00,2024-05-12 23:54:00,2024-06-12 00:27:00,2024-05-12 05:44:00,2024-05-12 06:16:00,2024-05-12 06:29:00,2024-05-12 07:01:00,2024-05-12 07:25:00,2024-05-12 08:00:00,2024-05-12 08:25:00,2024-05-12 09:01:00,2024-05-12 09:25:00,2024-05-12 10:01:00,2024-05-12 10:25:00,2024-05-12 11:01:00,2024-05-12 11:25:00,2024-05-12 12:00:00,2024-05-12 12:25:00,2024-05-12 13:01:00,2024-05-12 13:25:00,2024-05-12 14:01:00,2024-05-12 14:25:00,2024-05-12 15:01:00,2024-05-12 15:25:00,2024-05-12 16:01:00,2024-05-12 16:25:00,2024-05-12 17:00:00,2024-05-12 17:25:00,2024-05-12 18:01:00,2024-05-12 18:25:00,2024-05-12 19:01:00,2024-05-12 19:25:00,2024-05-12 20:02:00,2024-05-12 20:25:00,2024-05-12 20:57:00,2024-05-12 21:09:00,2024-05-12 21:42:00,2024-05-12 21:54:00,2024-05-12 22:27:00,2024-05-12 22:39:00,2024-05-12 23:12:00,2024-05-12 23:24:00,2024-05-12 23:57:00,2024-06-12 00:09:00,2024-05-12 06:39:00,2024-05-12 07:16:00,2024-05-12 07:40:00,2024-05-12 08:15:00,2024-05-12 08:40:00,2024-05-12 09:16:00,2024-05-12 09:40:00,2024-05-12 10:16:00,2024-05-12 10:40:00,2024-05-12 11:16:00,2024-05-12 11:40:00,2024-05-12 12:15:00,2024-05-12 12:40:00,2024-05-12 13:16:00,2024-05-12 13:40:00,2024-05-12 14:16:00,2024-05-12 14:40:00,2024-05-12 15:16:00,2024-05-12 15:40:00,2024-05-12 16:15:00,2024-05-12 16:40:00,2024-05-12 17:15:00,2024-05-12 17:40:00,2024-05-12 18:16:00,2024-05-12 18:40:00,2024-05-12 19:16:00,2024-05-12 19:40:00,2024-05-12 20:17:00,2024-05-12 20:40:00,2024-05-12 21:12:00,2024-05-12 21:24:00,2024-05-12 21:57:00,2024-05-12 22:09:00,2024-05-12 22:42:00,2024-05-12 22:54:00,2024-05-12 23:27:00,2024-05-12 23:39:00,2024-06-12 00:12:00,2024-06-12 00:24:00,2533580.0,1153574.0,1068.56199435906
"Chavannes-R., Cèdres",8507227,ABFAHRTSZEIT,8507227,2024-05-12 05:29:00,2024-05-12 06:01:00,2024-05-12 06:14:00,2024-05-12 06:46:00,2024-05-12 07:09:00,2024-05-12 07:46:00,2024-05-12 08:10:00,2024-05-12 08:46:00,2024-05-12 09:10:00,2024-05-12 09:46:00,2024-05-12 10:10:00,2024-05-12 10:46:00,2024-05-12 11:10:00,2024-05-12 11:45:00,2024-05-12 12:10:00,2024-05-12 12:46:00,2024-05-12 13:10:00,2024-05-12 13:46:00,2024-05-12 14:10:00,2024-05-12 14:46:00,2024-05-12 15:10:00,2024-05-12 15:46:00,2024-05-12 16:10:00,2024-05-12 16:45:00,2024-05-12 17:10:00,2024-05-12 17:45:00,2024-05-12 18:10:00,2024-05-12 18:46:00,2024-05-12 19:10:00,2024-05-12 19:46:00,2024-05-12 20:10:00,2024-05-12 20:48:00,2024-05-12 05:46:00,2024-05-12 05:59:00,2024-05-12 06:31:00,2024-05-12 06:54:00,2024-05-12 07:31:00,2024-05-12 07:55:00,2024-05-12 08:30:00,2024-05-12 08:55:00,2024-05-12 09:31:00,2024-05-12 09:55:00,2024-05-12 10:31:00,2024-05-12 10:55:00,2024-05-12 11:31:00,2024-05-12 11:55:00,2024-05-12 12:31:00,2024-05-12 12:55:00,2024-05-12 13:31:00,2024-05-12 13:55:00,2024-05-12 14:31:00,2024-05-12 14:55:00,2024-05-12 15:31:00,2024-05-12 15:55:00,2024-05-12 16:30:00,2024-05-12 16:55:00,2024-05-12 17:30:00,2024-05-12 17:55:00,2024-05-12 18:31:00,2024-05-12 18:55:00,2024-05-12 19:31:00,2024-05-12 19:55:00,2024-05-12 20:32:00,2024-05-12 20:55:00,2024-05-12 21:27:00,2024-05-12 21:39:00,2024-05-12 22:12:00,2024-05-12 22:24:00,2024-05-12 22:57:00,2024-05-12 23:09:00,2024-05-12 23:42:00,2024-05-12 23:54:00,2024-06-12 00:27:00,2024-05-12 05:44:00,2024-05-12 06:16:00,2024-05-12 06:29:00,2024-05-12 07:01:00,2024-05-12 07:25:00,2024-05-12 08:00:00,2024-05-12 08:25:00,2024-05-12 09:01:00,2024-05-12 09:25:00,2024-05-12 10:01:00,2024-05-12 10:25:00,2024-05-12 11:01:00,2024-05-12 11:25:00,2024-05-12 12:00:00,2024-05-12 12:25:00,2024-05-12 13:01:00,2024-05-12 13:25:00,2024-05-12 14:01:00,2024-05-12 14:25:00,2024-05-12 15:01:00,2024-05-12 15:25:00,2024-05-12 16:01:00,2024-05-12 16:25:00,2024-05-12 17:00:00,2024-05-12 17:25:00,2024-05-12 18:01:00,2024-05-12 18:25:00,2024-05-12 19:01:00,2024-05-12 19:25:00,2024-05-12 20:02:00,2024-05-12 20:25:00,2024-05-12 20:57:00,2024-05-12 21:09:00,2024-05-12 21:42:00,2024-05-12 21:54:00,2024-05-12 22:27:00,2024-05-12 22:39:00,2024-05-12 23:12:00,2024-05-12 23:24:00,2024-05-12 23:57:00,2024-06-12 00:09:00,2024-05-12 06:39:00,2024-05-12 07:16:00,2024-05-12 07:40:00,2024-05-12 08:15:00,2024-05-12 08:40:00,2024-05-12 09:16:00,2024-05-12 09:40:00,2024-05-12 10:16:00,2024-05-12 10:40:00,2024-05-12 11:16:00,2024-05-12 11:40:00,2024-05-12 12:15:00,2024-05-12 12:40:00,2024-05-12 13:16:00,2024-05-12 13:40:00,2024-05-12 14:16:00,2024-05-12 14:40:00,2024-05-12 15:16:00,2024-05-12 15:40:00,2024-05-12 16:15:00,2024-05-12 16:40:00,2024-05-12 17:15:00,2024-05-12 17:40:00,2024-05-12 18:16:00,2024-05-12 18:40:00,2024-05-12 19:16:00,2024-05-12 19:40:00,2024-05-12 20:17:00,2024-05-12 20:40:00,2024-05-12 21:12:00,2024-05-12 21:24:00,2024-05-12 21:57:00,2024-05-12 22:09:00,2024-05-12 22:42:00,2024-05-12 22:54:00,2024-05-12 23:27:00,2024-05-12 23:39:00,2024-06-12 00:12:00,2024-06-12 00:24:00,2533580.0,1153574.0,1068.56199435906
