  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;       Start       ;  Start_time_Planned ;   Start_time_Real   ;        End        ;   End_time_Planned  ;    End_time_Real    
  85:151:3223;  Route_A;               12;          O;     Bussigny, gare;  2025-07-01 06:12:00;  2025-07-01 06:12:00;  Bussigny, Riettaz;  2025-07-01 06:25:00;  2025-07-01 06:23:46
  85:151:3224;  Route_B;                9;          R;  Bussigny, Riettaz;  2025-07-01 06:25:00;  2025-07-01 06:24:47;     Bussigny, gare;  2025-07-01 06:35:00;  2025-07-01 06:34:25
  85:151:3225;  Route_A;               12;          O;     Bussigny, gare;  2025-07-01 06:42:00;  2025-07-01 06:42:20;  Bussigny, Riettaz;  2025-07-01 06:55:00;  2025-07-01 06:54:15
  85:151:3226;  Route_B;                9;          R;  Bussigny, Riettaz;  2025-07-01 06:55:00;  2025-07-01 06:55:00;     Bussigny, gare;  2025-07-01 07:05:00;  2025-07-01 07:04:01
  85:151:3227;  Route_A;               12;          O;     Bussigny, gare;  2025-07-01 07:12:00;  2025-07-01 07:12:13;  Bussigny, Riettaz;  2025-07-01 07:25:00;  2025-07-01 07:24:27
  85:151:3228;  Route_B;                9;          R;  Bussigny, Riettaz;  2025-07-01 07:25:00;  2025-07-01 07:25:00;     Bussigny, gare;  2025-07-01 07:35:00;  2025-07-01 07:36:06
  85:151:3229;  Route_A;               12;          O;     Bussigny, gare;  2025-07-01 07:42:00;  2025-07-01 07:42:25;  Bussigny, Riettaz;  2025-07-01 07:55:00;  2025-07-01 07:55:18
  85:151:3230;  Route_B;                9;          R;  Bussigny, Riettaz;  2025-07-01 07:55:00;  2025-07-01 07:55:05;     Bussigny, gare;  2025-07-01 08:05:00;  2025-07-01 08:05:59
  85:151:3231;  Route_A;               12;          O;     Bussigny, gare;  2025-07-01 08:12:00;  2025-07-01 08:12:00;  Bussigny, Riettaz;  2025-07-01 08:25:00;  2025-07-01 08:24:04
  85:151:3232;  Route_B;                9;          R;  Bussigny, Riettaz;  2025-07-01 08:25:00;  2025-07-01 08:25:00;     Bussigny, gare;  2025-07-01 08:35:00;  2025-07-01 08:36:02
  85:151:3233;  Route_A;               12;          O;     Bussigny, gare;  2025-07-01 08:42:00;  2025-07-01 08:42:17;  Bussigny, Riettaz;  2025-07-01 08:55:00;  2025-07-01 08:57:15
  85:151:3234;  Route_B;                9;          R;  Bussigny, Riettaz;  2025-07-01 08:55:00;  2025-07-01 08:56:35;     Bussigny, gare;  2025-07-01 09:05:00;  2025-07-01 09:05:55
