       STOP_NAME        ; STOP_NUMBER ;   EVENT   ;     85:151:3223     ;     85:151:3224     ;     85:151:3225     ;     85:151:3226     ;     85:151:3227     ;     85:151:3228     ;     85:151:3229     ;     85:151:3230     ;     85:151:3231     ;     85:151:3232     ;     85:151:3233     ;     85:151:3234     ;     85:151:3235     ;     85:151:3236     ;     85:151:3237     ;     85:151:3238     ;     85:151:3239     ;     85:151:3240     ;     85:151:3241     ;     85:151:3242     ;     85:151:3243     ;     85:151:3244     ;     85:151:3245     ;     85:151:3246     ;     85:151:3247     ;     85:151:3248     ;     85:151:3249     ;     85:151:3250     ;     85:151:3251     ;     85:151:3252     ;     85:151:3253     ;     85:151:3254     ;     85:151:3255     ;     85:151:3256     ;     85:151:3257     ;     85:151:3258     ;     85:151:3259     ;     85:151:3260     ;     85:151:3261     ;     85:151:3262     ;     85:151:3263     ;     85:151:3264     ;     85:151:3265     ;     85:151:3266     ;     85:151:3267     ;     85:151:3268     ;     85:151:3269     ;     85:151:3270     ;     85:151:3271     ;     85:151:3272     ;     85:151:3273     ;     85:151:3274     ;     85:151:3275     ;     85:151:3276     ;     85:151:3277     ;     85:151:3278     ;     85:151:3279     ;     85:151:3280     ;     85:151:3281     ;     85:151:3282     ;     85:151:3283     ;     85:151:3284     ;     85:151:3285     
     Bussigny, Sottelles;      8506903;    ARRIVAL;  2025-07-01 06:19:00;  2025-07-01 06:28:00;  2025-07-01 06:49:00;  2025-07-01 06:58:00;  2025-07-01 07:19:00;  2025-07-01 07:28:00;  2025-07-01 07:49:00;  2025-07-01 07:58:00;  2025-07-01 08:19:00;  2025-07-01 08:28:00;  2025-07-01 08:49:00;  2025-07-01 08:58:00;  2025-07-01 09:19:00;  2025-07-01 09:28:00;  2025-07-01 09:49:00;  2025-07-01 09:58:00;  2025-07-01 10:19:00;  2025-07-01 10:28:00;  2025-07-01 10:49:00;  2025-07-01 10:58:00;  2025-07-01 11:19:00;  2025-07-01 11:28:00;  2025-07-01 11:49:00;  2025-07-01 11:58:00;  2025-07-01 12:19:00;  2025-07-01 12:28:00;  2025-07-01 12:49:00;  2025-07-01 12:58:00;  2025-07-01 13:19:00;  2025-07-01 13:28:00;  2025-07-01 13:49:00;  2025-07-01 13:58:00;  2025-07-01 14:19:00;  2025-07-01 14:28:00;  2025-07-01 14:49:00;  2025-07-01 14:58:00;  2025-07-01 15:19:00;  2025-07-01 15:28:00;  2025-07-01 15:49:00;  2025-07-01 15:58:00;  2025-07-01 16:19:00;  2025-07-01 16:28:00;  2025-07-01 16:49:00;  2025-07-01 16:58:00;  2025-07-01 17:19:00;  2025-07-01 17:28:00;  2025-07-01 17:49:00;  2025-07-01 17:58:00;  2025-07-01 18:19:00;  2025-07-01 18:28:00;  2025-07-01 18:49:00;  2025-07-01 18:58:00;  2025-07-01 19:19:00;  2025-07-01 19:28:00;  2025-07-01 19:49:00;  2025-07-01 19:58:00;  2025-07-01 20:19:00;  2025-07-01 20:28:00;  2025-07-01 20:49:00;  2025-07-01 20:58:00;  2025-07-01 21:19:00;  2025-07-01 21:28:00;  2025-07-01 21:49:00
     Bussigny, Sottelles;      8506903;  DEPARTURE;  2025-07-01 06:19:00;  2025-07-01 06:28:00;  2025-07-01 06:49:00;  2025-07-01 06:58:00;  2025-07-01 07:19:00;  2025-07-01 07:28:00;  2025-07-01 07:49:00;  2025-07-01 07:58:00;  2025-07-01 08:19:00;  2025-07-01 08:28:00;  2025-07-01 08:49:00;  2025-07-01 08:58:00;  2025-07-01 09:19:00;  2025-07-01 09:28:00;  2025-07-01 09:49:00;  2025-07-01 09:58:00;  2025-07-01 10:19:00;  2025-07-01 10:28:00;  2025-07-01 10:49:00;  2025-07-01 10:58:00;  2025-07-01 11:19:00;  2025-07-01 11:28:00;  2025-07-01 11:49:00;  2025-07-01 11:58:00;  2025-07-01 12:19:00;  2025-07-01 12:28:00;  2025-07-01 12:49:00;  2025-07-01 12:58:00;  2025-07-01 13:19:00;  2025-07-01 13:28:00;  2025-07-01 13:49:00;  2025-07-01 13:58:00;  2025-07-01 14:19:00;  2025-07-01 14:28:00;  2025-07-01 14:49:00;  2025-07-01 14:58:00;  2025-07-01 15:19:00;  2025-07-01 15:28:00;  2025-07-01 15:49:00;  2025-07-01 15:58:00;  2025-07-01 16:19:00;  2025-07-01 16:28:00;  2025-07-01 16:49:00;  2025-07-01 16:58:00;  2025-07-01 17:19:00;  2025-07-01 17:28:00;  2025-07-01 17:49:00;  2025-07-01 17:58:00;  2025-07-01 18:19:00;  2025-07-01 18:28:00;  2025-07-01 18:49:00;  2025-07-01 18:58:00;  2025-07-01 19:19:00;  2025-07-01 19:28:00;  2025-07-01 19:49:00;  2025-07-01 19:58:00;  2025-07-01 20:19:00;  2025-07-01 20:28:00;  2025-07-01 20:49:00;  2025-07-01 20:58:00;  2025-07-01 21:19:00;  2025-07-01 21:28:00;  2025-07-01 21:49:00
         Bussigny, Sauge;      8581920;    ARRIVAL;  2025-07-01 06:20:00;  2025-07-01 06:27:00;  2025-07-01 06:50:00;  2025-07-01 06:57:00;  2025-07-01 07:20:00;  2025-07-01 07:27:00;  2025-07-01 07:50:00;  2025-07-01 07:57:00;  2025-07-01 08:20:00;  2025-07-01 08:27:00;  2025-07-01 08:50:00;  2025-07-01 08:57:00;  2025-07-01 09:20:00;  2025-07-01 09:27:00;  2025-07-01 09:50:00;  2025-07-01 09:57:00;  2025-07-01 10:20:00;  2025-07-01 10:27:00;  2025-07-01 10:50:00;  2025-07-01 10:57:00;  2025-07-01 11:20:00;  2025-07-01 11:27:00;  2025-07-01 11:50:00;  2025-07-01 11:57:00;  2025-07-01 12:20:00;  2025-07-01 12:27:00;  2025-07-01 12:50:00;  2025-07-01 12:57:00;  2025-07-01 13:20:00;  2025-07-01 13:27:00;  2025-07-01 13:50:00;  2025-07-01 13:57:00;  2025-07-01 14:20:00;  2025-07-01 14:27:00;  2025-07-01 14:50:00;  2025-07-01 14:57:00;  2025-07-01 15:20:00;  2025-07-01 15:27:00;  2025-07-01 15:50:00;  2025-07-01 15:57:00;  2025-07-01 16:20:00;  2025-07-01 16:27:00;  2025-07-01 16:50:00;  2025-07-01 16:57:00;  2025-07-01 17:20:00;  2025-07-01 17:27:00;  2025-07-01 17:50:00;  2025-07-01 17:57:00;  2025-07-01 18:20:00;  2025-07-01 18:27:00;  2025-07-01 18:50:00;  2025-07-01 18:57:00;  2025-07-01 19:20:00;  2025-07-01 19:27:00;  2025-07-01 19:50:00;  2025-07-01 19:57:00;  2025-07-01 20:20:00;  2025-07-01 20:27:00;  2025-07-01 20:50:00;  2025-07-01 20:57:00;  2025-07-01 21:20:00;  2025-07-01 21:27:00;  2025-07-01 21:50:00
         Bussigny, Sauge;      8581920;  DEPARTURE;  2025-07-01 06:20:00;  2025-07-01 06:27:00;  2025-07-01 06:50:00;  2025-07-01 06:57:00;  2025-07-01 07:20:00;  2025-07-01 07:27:00;  2025-07-01 07:50:00;  2025-07-01 07:57:00;  2025-07-01 08:20:00;  2025-07-01 08:27:00;  2025-07-01 08:50:00;  2025-07-01 08:57:00;  2025-07-01 09:20:00;  2025-07-01 09:27:00;  2025-07-01 09:50:00;  2025-07-01 09:57:00;  2025-07-01 10:20:00;  2025-07-01 10:27:00;  2025-07-01 10:50:00;  2025-07-01 10:57:00;  2025-07-01 11:20:00;  2025-07-01 11:27:00;  2025-07-01 11:50:00;  2025-07-01 11:57:00;  2025-07-01 12:20:00;  2025-07-01 12:27:00;  2025-07-01 12:50:00;  2025-07-01 12:57:00;  2025-07-01 13:20:00;  2025-07-01 13:27:00;  2025-07-01 13:50:00;  2025-07-01 13:57:00;  2025-07-01 14:20:00;  2025-07-01 14:27:00;  2025-07-01 14:50:00;  2025-07-01 14:57:00;  2025-07-01 15:20:00;  2025-07-01 15:27:00;  2025-07-01 15:50:00;  2025-07-01 15:57:00;  2025-07-01 16:20:00;  2025-07-01 16:27:00;  2025-07-01 16:50:00;  2025-07-01 16:57:00;  2025-07-01 17:20:00;  2025-07-01 17:27:00;  2025-07-01 17:50:00;  2025-07-01 17:57:00;  2025-07-01 18:20:00;  2025-07-01 18:27:00;  2025-07-01 18:50:00;  2025-07-01 18:57:00;  2025-07-01 19:20:00;  2025-07-01 19:27:00;  2025-07-01 19:50:00;  2025-07-01 19:57:00;  2025-07-01 20:20:00;  2025-07-01 20:27:00;  2025-07-01 20:50:00;  2025-07-01 20:57:00;  2025-07-01 21:20:00;  2025-07-01 21:27:00;  2025-07-01 21:50:00
    Bussigny, Vieux-Four;      8581921;    ARRIVAL;  2025-07-01 06:21:00;  2025-07-01 06:25:00;  2025-07-01 06:51:00;  2025-07-01 06:55:00;  2025-07-01 07:21:00;  2025-07-01 07:25:00;  2025-07-01 07:51:00;  2025-07-01 07:55:00;  2025-07-01 08:21:00;  2025-07-01 08:25:00;  2025-07-01 08:51:00;  2025-07-01 08:55:00;  2025-07-01 09:21:00;  2025-07-01 09:25:00;  2025-07-01 09:51:00;  2025-07-01 09:55:00;  2025-07-01 10:21:00;  2025-07-01 10:25:00;  2025-07-01 10:51:00;  2025-07-01 10:55:00;  2025-07-01 11:21:00;  2025-07-01 11:25:00;  2025-07-01 11:51:00;  2025-07-01 11:55:00;  2025-07-01 12:21:00;  2025-07-01 12:25:00;  2025-07-01 12:51:00;  2025-07-01 12:55:00;  2025-07-01 13:21:00;  2025-07-01 13:25:00;  2025-07-01 13:51:00;  2025-07-01 13:55:00;  2025-07-01 14:21:00;  2025-07-01 14:25:00;  2025-07-01 14:51:00;  2025-07-01 14:55:00;  2025-07-01 15:21:00;  2025-07-01 15:25:00;  2025-07-01 15:51:00;  2025-07-01 15:55:00;  2025-07-01 16:21:00;  2025-07-01 16:25:00;  2025-07-01 16:51:00;  2025-07-01 16:55:00;  2025-07-01 17:21:00;  2025-07-01 17:25:00;  2025-07-01 17:51:00;  2025-07-01 17:55:00;  2025-07-01 18:21:00;  2025-07-01 18:25:00;  2025-07-01 18:51:00;  2025-07-01 18:55:00;  2025-07-01 19:21:00;  2025-07-01 19:25:00;  2025-07-01 19:51:00;  2025-07-01 19:55:00;  2025-07-01 20:21:00;  2025-07-01 20:25:00;  2025-07-01 20:51:00;  2025-07-01 20:55:00;  2025-07-01 21:21:00;  2025-07-01 21:25:00;  2025-07-01 21:51:00
    Bussigny, Vieux-Four;      8581921;  DEPARTURE;  2025-07-01 06:21:00;  2025-07-01 06:25:00;  2025-07-01 06:51:00;  2025-07-01 06:55:00;  2025-07-01 07:21:00;  2025-07-01 07:25:00;  2025-07-01 07:51:00;  2025-07-01 07:55:00;  2025-07-01 08:21:00;  2025-07-01 08:25:00;  2025-07-01 08:51:00;  2025-07-01 08:55:00;  2025-07-01 09:21:00;  2025-07-01 09:25:00;  2025-07-01 09:51:00;  2025-07-01 09:55:00;  2025-07-01 10:21:00;  2025-07-01 10:25:00;  2025-07-01 10:51:00;  2025-07-01 10:55:00;  2025-07-01 11:21:00;  2025-07-01 11:25:00;  2025-07-01 11:51:00;  2025-07-01 11:55:00;  2025-07-01 12:21:00;  2025-07-01 12:25:00;  2025-07-01 12:51:00;  2025-07-01 12:55:00;  2025-07-01 13:21:00;  2025-07-01 13:25:00;  2025-07-01 13:51:00;  2025-07-01 13:55:00;  2025-07-01 14:21:00;  2025-07-01 14:25:00;  2025-07-01 14:51:00;  2025-07-01 14:55:00;  2025-07-01 15:21:00;  2025-07-01 15:25:00;  2025-07-01 15:51:00;  2025-07-01 15:55:00;  2025-07-01 16:21:00;  2025-07-01 16:25:00;  2025-07-01 16:51:00;  2025-07-01 16:55:00;  2025-07-01 17:21:00;  2025-07-01 17:25:00;  2025-07-01 17:51:00;  2025-07-01 17:55:00;  2025-07-01 18:21:00;  2025-07-01 18:25:00;  2025-07-01 18:51:00;  2025-07-01 18:55:00;  2025-07-01 19:21:00;  2025-07-01 19:25:00;  2025-07-01 19:51:00;  2025-07-01 19:55:00;  2025-07-01 20:21:00;  2025-07-01 20:25:00;  2025-07-01 20:51:00;  2025-07-01 20:55:00;  2025-07-01 21:21:00;  2025-07-01 21:25:00;  2025-07-01 21:51:00
     Bussigny, Condémine;      8581916;    ARRIVAL;  2025-07-01 06:22:00;                     ;  2025-07-01 06:52:00;                     ;  2025-07-01 07:22:00;                     ;  2025-07-01 07:52:00;                     ;  2025-07-01 08:22:00;                     ;  2025-07-01 08:52:00;                     ;  2025-07-01 09:22:00;                     ;  2025-07-01 09:52:00;                     ;  2025-07-01 10:22:00;                     ;  2025-07-01 10:52:00;                     ;  2025-07-01 11:22:00;                     ;  2025-07-01 11:52:00;                     ;  2025-07-01 12:22:00;                     ;  2025-07-01 12:52:00;                     ;  2025-07-01 13:22:00;                     ;  2025-07-01 13:52:00;                     ;  2025-07-01 14:22:00;                     ;  2025-07-01 14:52:00;                     ;  2025-07-01 15:22:00;                     ;  2025-07-01 15:52:00;                     ;  2025-07-01 16:22:00;                     ;  2025-07-01 16:52:00;                     ;  2025-07-01 17:22:00;                     ;  2025-07-01 17:52:00;                     ;  2025-07-01 18:22:00;                     ;  2025-07-01 18:52:00;                     ;  2025-07-01 19:22:00;                     ;  2025-07-01 19:52:00;                     ;  2025-07-01 20:22:00;                     ;  2025-07-01 20:52:00;                     ;  2025-07-01 21:22:00;                     ;  2025-07-01 21:52:00
     Bussigny, Condémine;      8581916;  DEPARTURE;  2025-07-01 06:22:00;                     ;  2025-07-01 06:52:00;                     ;  2025-07-01 07:22:00;                     ;  2025-07-01 07:52:00;                     ;  2025-07-01 08:22:00;                     ;  2025-07-01 08:52:00;                     ;  2025-07-01 09:22:00;                     ;  2025-07-01 09:52:00;                     ;  2025-07-01 10:22:00;                     ;  2025-07-01 10:52:00;                     ;  2025-07-01 11:22:00;                     ;  2025-07-01 11:52:00;                     ;  2025-07-01 12:22:00;                     ;  2025-07-01 12:52:00;                     ;  2025-07-01 13:22:00;                     ;  2025-07-01 13:52:00;                     ;  2025-07-01 14:22:00;                     ;  2025-07-01 14:52:00;                     ;  2025-07-01 15:22:00;                     ;  2025-07-01 15:52:00;                     ;  2025-07-01 16:22:00;                     ;  2025-07-01 16:52:00;                     ;  2025-07-01 17:22:00;                     ;  2025-07-01 17:52:00;                     ;  2025-07-01 18:22:00;                     ;  2025-07-01 18:52:00;                     ;  2025-07-01 19:22:00;                     ;  2025-07-01 19:52:00;                     ;  2025-07-01 20:22:00;                     ;  2025-07-01 20:52:00;                     ;  2025-07-01 21:22:00;                     ;  2025-07-01 21:52:00
       Bussigny, Cocagne;      8594177;    ARRIVAL;  2025-07-01 06:23:00;                     ;  2025-07-01 06:53:00;                     ;  2025-07-01 07:23:00;                     ;  2025-07-01 07:53:00;                     ;  2025-07-01 08:23:00;                     ;  2025-07-01 08:53:00;                     ;  2025-07-01 09:23:00;                     ;  2025-07-01 09:53:00;                     ;  2025-07-01 10:23:00;                     ;  2025-07-01 10:53:00;                     ;  2025-07-01 11:23:00;                     ;  2025-07-01 11:53:00;                     ;  2025-07-01 12:23:00;                     ;  2025-07-01 12:53:00;                     ;  2025-07-01 13:23:00;                     ;  2025-07-01 13:53:00;                     ;  2025-07-01 14:23:00;                     ;  2025-07-01 14:53:00;                     ;  2025-07-01 15:23:00;                     ;  2025-07-01 15:53:00;                     ;  2025-07-01 16:23:00;                     ;  2025-07-01 16:53:00;                     ;  2025-07-01 17:23:00;                     ;  2025-07-01 17:53:00;                     ;  2025-07-01 18:23:00;                     ;  2025-07-01 18:53:00;                     ;  2025-07-01 19:23:00;                     ;  2025-07-01 19:53:00;                     ;  2025-07-01 20:23:00;                     ;  2025-07-01 20:53:00;                     ;  2025-07-01 21:23:00;                     ;  2025-07-01 21:53:00
       Bussigny, Cocagne;      8594177;  DEPARTURE;  2025-07-01 06:23:00;                     ;  2025-07-01 06:53:00;                     ;  2025-07-01 07:23:00;                     ;  2025-07-01 07:53:00;                     ;  2025-07-01 08:23:00;                     ;  2025-07-01 08:53:00;                     ;  2025-07-01 09:23:00;                     ;  2025-07-01 09:53:00;                     ;  2025-07-01 10:23:00;                     ;  2025-07-01 10:53:00;                     ;  2025-07-01 11:23:00;                     ;  2025-07-01 11:53:00;                     ;  2025-07-01 12:23:00;                     ;  2025-07-01 12:53:00;                     ;  2025-07-01 13:23:00;                     ;  2025-07-01 13:53:00;                     ;  2025-07-01 14:23:00;                     ;  2025-07-01 14:53:00;                     ;  2025-07-01 15:23:00;                     ;  2025-07-01 15:53:00;                     ;  2025-07-01 16:23:00;                     ;  2025-07-01 16:53:00;                     ;  2025-07-01 17:23:00;                     ;  2025-07-01 17:53:00;                     ;  2025-07-01 18:23:00;                     ;  2025-07-01 18:53:00;                     ;  2025-07-01 19:23:00;                     ;  2025-07-01 19:53:00;                     ;  2025-07-01 20:23:00;                     ;  2025-07-01 20:53:00;                     ;  2025-07-01 21:23:00;                     ;  2025-07-01 21:53:00
       Bussigny, Sullens;      8581924;    ARRIVAL;  2025-07-01 06:24:00;                     ;  2025-07-01 06:54:00;                     ;  2025-07-01 07:24:00;                     ;  2025-07-01 07:54:00;                     ;  2025-07-01 08:24:00;                     ;  2025-07-01 08:54:00;                     ;  2025-07-01 09:24:00;                     ;  2025-07-01 09:54:00;                     ;  2025-07-01 10:24:00;                     ;  2025-07-01 10:54:00;                     ;  2025-07-01 11:24:00;                     ;  2025-07-01 11:54:00;                     ;  2025-07-01 12:24:00;                     ;  2025-07-01 12:54:00;                     ;  2025-07-01 13:24:00;                     ;  2025-07-01 13:54:00;                     ;  2025-07-01 14:24:00;                     ;  2025-07-01 14:54:00;                     ;  2025-07-01 15:24:00;                     ;  2025-07-01 15:54:00;                     ;  2025-07-01 16:24:00;                     ;  2025-07-01 16:54:00;                     ;  2025-07-01 17:24:00;                     ;  2025-07-01 17:54:00;                     ;  2025-07-01 18:24:00;                     ;  2025-07-01 18:54:00;                     ;  2025-07-01 19:24:00;                     ;  2025-07-01 19:54:00;                     ;  2025-07-01 20:24:00;                     ;  2025-07-01 20:54:00;                     ;  2025-07-01 21:24:00;                     ;  2025-07-01 21:54:00
       Bussigny, Sullens;      8581924;  DEPARTURE;  2025-07-01 06:24:00;                     ;  2025-07-01 06:54:00;                     ;  2025-07-01 07:24:00;                     ;  2025-07-01 07:54:00;                     ;  2025-07-01 08:24:00;                     ;  2025-07-01 08:54:00;                     ;  2025-07-01 09:24:00;                     ;  2025-07-01 09:54:00;                     ;  2025-07-01 10:24:00;                     ;  2025-07-01 10:54:00;                     ;  2025-07-01 11:24:00;                     ;  2025-07-01 11:54:00;                     ;  2025-07-01 12:24:00;                     ;  2025-07-01 12:54:00;                     ;  2025-07-01 13:24:00;                     ;  2025-07-01 13:54:00;                     ;  2025-07-01 14:24:00;                     ;  2025-07-01 14:54:00;                     ;  2025-07-01 15:24:00;                     ;  2025-07-01 15:54:00;                     ;  2025-07-01 16:24:00;                     ;  2025-07-01 16:54:00;                     ;  2025-07-01 17:24:00;                     ;  2025-07-01 17:54:00;                     ;  2025-07-01 18:24:00;                     ;  2025-07-01 18:54:00;                     ;  2025-07-01 19:24:00;                     ;  2025-07-01 19:54:00;                     ;  2025-07-01 20:24:00;                     ;  2025-07-01 20:54:00;                     ;  2025-07-01 21:24:00;                     ;  2025-07-01 21:54:00
       Bussigny, Riettaz;      8581922;    ARRIVAL;  2025-07-01 06:25:00;                     ;  2025-07-01 06:55:00;                     ;  2025-07-01 07:25:00;                     ;  2025-07-01 07:55:00;                     ;  2025-07-01 08:25:00;                     ;  2025-07-01 08:55:00;                     ;  2025-07-01 09:25:00;                     ;  2025-07-01 09:55:00;                     ;  2025-07-01 10:25:00;                     ;  2025-07-01 10:55:00;                     ;  2025-07-01 11:25:00;                     ;  2025-07-01 11:55:00;                     ;  2025-07-01 12:25:00;                     ;  2025-07-01 12:55:00;                     ;  2025-07-01 13:25:00;                     ;  2025-07-01 13:55:00;                     ;  2025-07-01 14:25:00;                     ;  2025-07-01 14:55:00;                     ;  2025-07-01 15:25:00;                     ;  2025-07-01 15:55:00;                     ;  2025-07-01 16:25:00;                     ;  2025-07-01 16:55:00;                     ;  2025-07-01 17:25:00;                     ;  2025-07-01 17:55:00;                     ;  2025-07-01 18:25:00;                     ;  2025-07-01 18:55:00;                     ;  2025-07-01 19:25:00;                     ;  2025-07-01 19:55:00;                     ;  2025-07-01 20:25:00;                     ;  2025-07-01 20:55:00;                     ;  2025-07-01 21:25:00;                     ;  2025-07-01 21:55:00
       Bussigny, Riettaz;      8581922;  DEPARTURE;                     ;  2025-07-01 06:25:00;                     ;  2025-07-01 06:55:00;                     ;  2025-07-01 07:25:00;                     ;  2025-07-01 07:55:00;                     ;  2025-07-01 08:25:00;                     ;  2025-07-01 08:55:00;                     ;  2025-07-01 09:25:00;                     ;  2025-07-01 09:55:00;                     ;  2025-07-01 10:25:00;                     ;  2025-07-01 10:55:00;                     ;  2025-07-01 11:25:00;                     ;  2025-07-01 11:55:00;                     ;  2025-07-01 12:25:00;                     ;  2025-07-01 12:55:00;                     ;  2025-07-01 13:25:00;                     ;  2025-07-01 13:55:00;                     ;  2025-07-01 14:25:00;                     ;  2025-07-01 14:55:00;                     ;  2025-07-01 15:25:00;                     ;  2025-07-01 15:55:00;                     ;  2025-07-01 16:25:00;                     ;  2025-07-01 16:55:00;                     ;  2025-07-01 17:25:00;                     ;  2025-07-01 17:55:00;                     ;  2025-07-01 18:25:00;                     ;  2025-07-01 18:55:00;                     ;  2025-07-01 19:25:00;                     ;  2025-07-01 19:55:00;                     ;  2025-07-01 20:25:00;                     ;  2025-07-01 20:55:00;                     ;  2025-07-01 21:25:00;                     
