  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;        Start         ;  Start_time_Planned ;   Start_time_Real   ;         End          ;   End_time_Planned  ;    End_time_Real    
  85:151:3288;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 05:14:00;  2025-07-01 05:13:43;  Renens VD, gare nord;  2025-07-01 05:21:00;  2025-07-01 05:19:10
  85:151:3289;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 05:21:00;  2025-07-01 05:21:30;    Crissier, Closalet;  2025-07-01 05:28:00;  2025-07-01 05:28:08
  85:151:3290;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 05:29:00;  2025-07-01 05:28:39;  Renens VD, gare nord;  2025-07-01 05:36:00;  2025-07-01 05:36:32
  85:151:3291;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 05:36:00;  2025-07-01 05:36:30;    Crissier, Closalet;  2025-07-01 05:43:00;  2025-07-01 05:42:24
  85:151:3376;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 05:44:00;  2025-07-01 05:44:00;  Renens VD, gare nord;  2025-07-01 05:51:00;  2025-07-01 05:51:00
  85:151:3377;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 05:51:00;  2025-07-01 05:51:23;    Crissier, Closalet;  2025-07-01 05:58:00;  2025-07-01 05:58:19
  85:151:3292;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 05:59:00;  2025-07-01 05:59:10;  Renens VD, gare nord;  2025-07-01 06:06:00;  2025-07-01 06:06:23
  85:151:3293;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 06:06:00;  2025-07-01 06:06:30;    Crissier, Closalet;  2025-07-01 06:13:00;  2025-07-01 06:13:12
  85:151:3378;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 06:14:00;  2025-07-01 06:14:00;  Renens VD, gare nord;  2025-07-01 06:21:00;  2025-07-01 06:20:47
  85:151:3379;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 06:21:00;  2025-07-01 06:21:01;    Crissier, Closalet;  2025-07-01 06:29:00;  2025-07-01 06:28:11
  85:151:3294;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 06:29:00;  2025-07-01 06:29:10;  Renens VD, gare nord;  2025-07-01 06:36:00;  2025-07-01 06:35:30
  85:151:3295;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 06:36:00;  2025-07-01 06:36:10;    Crissier, Closalet;  2025-07-01 06:44:00;  2025-07-01 06:44:27
  85:151:3380;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 06:36:00;  2025-07-01 06:36:00;  Renens VD, gare nord;  2025-07-01 06:43:00;  2025-07-01 06:42:29
  85:151:3381;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 06:43:00;  2025-07-01 06:43:07;    Crissier, Closalet;  2025-07-01 06:51:00;  2025-07-01 06:49:56
  85:151:3442;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 06:44:00;  2025-07-01 06:44:09;  Renens VD, gare nord;  2025-07-01 06:51:00;  2025-07-01 06:52:06
  85:151:3443;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 06:51:00;  2025-07-01 06:52:26;    Crissier, Closalet;  2025-07-01 06:59:00;  2025-07-01 06:59:52
  85:151:3296;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 06:51:00;  2025-07-01 06:51:28;  Renens VD, gare nord;  2025-07-01 06:58:00;  2025-07-01 06:59:02
  85:151:3297;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 06:58:00;  2025-07-01 06:59:09;    Crissier, Closalet;  2025-07-01 07:06:00;  2025-07-01 07:07:24
  85:151:3382;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 06:59:00;  2025-07-01 06:59:27;  Renens VD, gare nord;  2025-07-01 07:06:00;  2025-07-01 07:07:36
  85:151:3444;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 07:05:00;  2025-07-01 07:05:26;  Renens VD, gare nord;  2025-07-01 07:13:00;  2025-07-01 07:13:52
  85:151:3383;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 07:06:00;  2025-07-01 07:07:47;    Crissier, Closalet;  2025-07-01 07:14:00;  2025-07-01 07:15:29
  85:151:3298;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 07:13:00;  2025-07-01 07:12:52;  Renens VD, gare nord;  2025-07-01 07:21:00;  2025-07-01 07:20:44
  85:151:3445;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 07:13:00;  2025-07-01 07:14:15;    Crissier, Closalet;  2025-07-01 07:21:00;  2025-07-01 07:22:24
  85:151:3384;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 07:20:00;  2025-07-01 07:20:07;  Renens VD, gare nord;  2025-07-01 07:28:00;  2025-07-01 07:27:19
  85:151:3299;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 07:21:00;  2025-07-01 07:21:16;    Crissier, Closalet;  2025-07-01 07:29:00;  2025-07-01 07:28:55
  85:151:3446;  Route_A;                8;          R;    Crissier, Closalet;  2025-07-01 07:27:00;  2025-07-01 07:27:29;  Renens VD, gare nord;  2025-07-01 07:36:00;  2025-07-01 07:35:07
  85:151:3385;  Route_A;                8;          O;  Renens VD, gare nord;  2025-07-01 07:28:00;  2025-07-01 07:28:00;    Crissier, Closalet;  2025-07-01 07:37:00;  2025-07-01 07:35:42
