  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;       Start       ;  Start_time_Planned ;   Start_time_Real   ;        End        ;   End_time_Planned  ;    End_time_Real    
  85:151:3502;  Route_A;                9;          O;     Prilly, église;  2025-07-01 05:26:00;  2025-07-01 05:29:50;  Renens VD, Avenir;  2025-07-01 05:34:00;  2025-07-01 05:40:11
  85:151:3503;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 05:34:00;  2025-07-01 05:40:10;     Prilly, église;  2025-07-01 05:44:00;  2025-07-01 05:49:30
  85:151:3580;  Route_A;                9;          O;     Prilly, église;  2025-07-01 05:41:00;  2025-07-01 05:41:24;  Renens VD, Avenir;  2025-07-01 05:49:00;  2025-07-01 05:49:22
  85:151:3581;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 05:49:00;  2025-07-01 05:49:00;     Prilly, église;  2025-07-01 05:59:00;  2025-07-01 05:57:03
  85:151:3504;  Route_A;                9;          O;     Prilly, église;  2025-07-01 05:56:00;  2025-07-01 05:56:10;  Renens VD, Avenir;  2025-07-01 06:04:00;  2025-07-01 06:05:30
  85:151:3505;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 06:04:00;  2025-07-01 06:05:14;     Prilly, église;  2025-07-01 06:14:00;  2025-07-01 06:14:50
  85:151:3582;  Route_A;                9;          O;     Prilly, église;  2025-07-01 06:11:00;  2025-07-01 06:11:19;  Renens VD, Avenir;  2025-07-01 06:20:00;  2025-07-01 06:20:06
  85:151:3583;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 06:20:00;  2025-07-01 06:19:39;     Prilly, église;  2025-07-01 06:30:00;  2025-07-01 06:28:59
  85:151:3506;  Route_A;                9;          O;     Prilly, église;  2025-07-01 06:26:00;  2025-07-01 06:26:44;  Renens VD, Avenir;  2025-07-01 06:35:00;  2025-07-01 06:36:24
  85:151:3507;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 06:35:00;  2025-07-01 06:36:25;     Prilly, église;  2025-07-01 06:45:00;  2025-07-01 06:48:39
  85:151:3584;  Route_A;                9;          O;     Prilly, église;  2025-07-01 06:41:00;  2025-07-01 06:41:17;  Renens VD, Avenir;  2025-07-01 06:50:00;  2025-07-01 06:50:37
  85:151:3585;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 06:50:00;  2025-07-01 06:50:17;     Prilly, église;  2025-07-01 07:00:00;  2025-07-01 07:01:04
  85:151:3508;  Route_A;                9;          O;     Prilly, église;  2025-07-01 06:56:00;  2025-07-01 06:56:00;  Renens VD, Avenir;  2025-07-01 07:06:00;  2025-07-01 07:04:56
  85:151:3509;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 07:06:00;  2025-07-01 07:05:29;     Prilly, église;  2025-07-01 07:18:00;  2025-07-01 07:16:33
  85:151:3586;  Route_A;                9;          O;     Prilly, église;  2025-07-01 07:11:00;  2025-07-01 07:11:14;  Renens VD, Avenir;  2025-07-01 07:21:00;  2025-07-01 07:20:28
  85:151:3587;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 07:21:00;  2025-07-01 07:20:30;     Prilly, église;  2025-07-01 07:33:00;  2025-07-01 07:31:28
  85:151:3510;  Route_A;                9;          O;     Prilly, église;  2025-07-01 07:26:00;  2025-07-01 07:26:29;  Renens VD, Avenir;  2025-07-01 07:36:00;  2025-07-01 07:36:44
  85:151:3511;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 07:36:00;  2025-07-01 07:36:37;     Prilly, église;  2025-07-01 07:48:00;  2025-07-01 07:48:05
  85:151:3588;  Route_A;                9;          O;     Prilly, église;  2025-07-01 07:41:00;  2025-07-01 07:41:16;  Renens VD, Avenir;  2025-07-01 07:51:00;  2025-07-01 07:50:55
  85:151:3589;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 07:51:00;  2025-07-01 07:51:00;     Prilly, église;  2025-07-01 08:03:00;  2025-07-01 08:01:52
  85:151:3512;  Route_A;                9;          O;     Prilly, église;  2025-07-01 07:56:00;  2025-07-01 07:56:39;  Renens VD, Avenir;  2025-07-01 08:06:00;  2025-07-01 08:08:32
  85:151:3513;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 08:06:00;  2025-07-01 08:10:19;     Prilly, église;  2025-07-01 08:18:00;  2025-07-01 08:21:15
  85:151:3590;  Route_A;                9;          O;     Prilly, église;  2025-07-01 08:11:00;  2025-07-01 08:11:24;  Renens VD, Avenir;  2025-07-01 08:21:00;  2025-07-01 08:21:09
  85:151:3591;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 08:21:00;  2025-07-01 08:21:00;     Prilly, église;  2025-07-01 08:33:00;  2025-07-01 08:31:24
  85:151:3514;  Route_A;                9;          O;     Prilly, église;  2025-07-01 08:26:00;  2025-07-01 08:26:37;  Renens VD, Avenir;  2025-07-01 08:36:00;  2025-07-01 08:36:39
  85:151:3515;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 08:36:00;  2025-07-01 08:38:17;     Prilly, église;  2025-07-01 08:48:00;  2025-07-01 08:50:01
  85:151:3592;  Route_A;                9;          O;     Prilly, église;  2025-07-01 08:41:00;  2025-07-01 08:41:00;  Renens VD, Avenir;  2025-07-01 08:51:00;  2025-07-01 08:50:03
  85:151:3593;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 08:51:00;  2025-07-01 08:50:29;     Prilly, église;  2025-07-01 09:02:00;  2025-07-01 09:02:33
  85:151:3516;  Route_A;                9;          O;     Prilly, église;  2025-07-01 08:56:00;  2025-07-01 08:56:42;  Renens VD, Avenir;  2025-07-01 09:06:00;  2025-07-01 09:08:01
  85:151:3517;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 09:06:00;  2025-07-01 09:08:23;     Prilly, église;  2025-07-01 09:17:00;  2025-07-01 09:19:28
  85:151:3594;  Route_A;                9;          O;     Prilly, église;  2025-07-01 09:11:00;  2025-07-01 09:11:19;  Renens VD, Avenir;  2025-07-01 09:21:00;  2025-07-01 09:21:07
  85:151:3595;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 09:21:00;  2025-07-01 09:20:51;     Prilly, église;  2025-07-01 09:32:00;  2025-07-01 09:30:27
  85:151:3518;  Route_A;                9;          O;     Prilly, église;  2025-07-01 09:26:00;  2025-07-01 09:26:25;  Renens VD, Avenir;  2025-07-01 09:36:00;  2025-07-01 09:36:19
  85:151:3519;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 09:36:00;  2025-07-01 09:36:58;     Prilly, église;  2025-07-01 09:47:00;  2025-07-01 09:48:50
  85:151:3596;  Route_A;                9;          O;     Prilly, église;  2025-07-01 09:41:00;  2025-07-01 09:41:00;  Renens VD, Avenir;  2025-07-01 09:51:00;  2025-07-01 09:50:12
  85:151:3597;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 09:51:00;  2025-07-01 09:50:12;     Prilly, église;  2025-07-01 10:02:00;  2025-07-01 10:00:49
  85:151:3520;  Route_A;                9;          O;     Prilly, église;  2025-07-01 09:56:00;  2025-07-01 09:56:46;  Renens VD, Avenir;  2025-07-01 10:06:00;  2025-07-01 10:05:28
  85:151:3521;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 10:06:00;  2025-07-01 10:05:38;     Prilly, église;  2025-07-01 10:17:00;  2025-07-01 10:15:43
  85:151:3598;  Route_A;                9;          O;     Prilly, église;  2025-07-01 10:11:00;  2025-07-01 10:11:27;  Renens VD, Avenir;  2025-07-01 10:21:00;  2025-07-01 10:20:11
  85:151:3599;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 10:21:00;  2025-07-01 10:20:28;     Prilly, église;  2025-07-01 10:32:00;  2025-07-01 10:31:23
  85:151:3522;  Route_A;                9;          O;     Prilly, église;  2025-07-01 10:26:00;  2025-07-01 10:26:28;  Renens VD, Avenir;  2025-07-01 10:36:00;  2025-07-01 10:35:45
  85:151:3523;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 10:36:00;  2025-07-01 10:36:00;     Prilly, église;  2025-07-01 10:47:00;  2025-07-01 10:46:24
  85:151:3600;  Route_A;                9;          O;     Prilly, église;  2025-07-01 10:41:00;  2025-07-01 10:42:03;  Renens VD, Avenir;  2025-07-01 10:51:00;  2025-07-01 10:51:10
  85:151:3601;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 10:51:00;  2025-07-01 10:51:00;     Prilly, église;  2025-07-01 11:02:00;  2025-07-01 11:00:42
  85:151:3524;  Route_A;                9;          O;     Prilly, église;  2025-07-01 10:56:00;  2025-07-01 10:56:24;  Renens VD, Avenir;  2025-07-01 11:06:00;  2025-07-01 11:06:02
  85:151:3525;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 11:06:00;  2025-07-01 11:06:00;     Prilly, église;  2025-07-01 11:17:00;  2025-07-01 11:17:43
  85:151:3602;  Route_A;                9;          O;     Prilly, église;  2025-07-01 11:11:00;  2025-07-01 11:11:23;  Renens VD, Avenir;  2025-07-01 11:21:00;  2025-07-01 11:21:23
  85:151:3603;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 11:21:00;  2025-07-01 11:22:02;     Prilly, église;  2025-07-01 11:32:00;  2025-07-01 11:31:01
  85:151:3526;  Route_A;                9;          O;     Prilly, église;  2025-07-01 11:26:00;  2025-07-01 11:26:44;  Renens VD, Avenir;  2025-07-01 11:36:00;  2025-07-01 11:36:04
  85:151:3527;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 11:36:00;  2025-07-01 11:36:01;     Prilly, église;  2025-07-01 11:47:00;  2025-07-01 11:46:01
  85:151:3604;  Route_A;                9;          O;     Prilly, église;  2025-07-01 11:41:00;  2025-07-01 11:41:39;  Renens VD, Avenir;  2025-07-01 11:51:00;  2025-07-01 11:51:49
  85:151:3605;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 11:51:00;  2025-07-01 11:51:34;     Prilly, église;  2025-07-01 12:03:00;  2025-07-01 12:02:14
  85:151:3528;  Route_A;                9;          O;     Prilly, église;  2025-07-01 11:56:00;  2025-07-01 11:56:30;  Renens VD, Avenir;  2025-07-01 12:06:00;  2025-07-01 12:07:10
  85:151:3529;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 12:06:00;  2025-07-01 12:07:12;     Prilly, église;  2025-07-01 12:17:00;  2025-07-01 12:18:34
  85:151:3606;  Route_A;                9;          O;     Prilly, église;  2025-07-01 12:11:00;  2025-07-01 12:11:14;  Renens VD, Avenir;  2025-07-01 12:21:00;  2025-07-01 12:20:13
  85:151:3607;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 12:21:00;  2025-07-01 12:20:30;     Prilly, église;  2025-07-01 12:32:00;  2025-07-01 12:31:33
  85:151:3530;  Route_A;                9;          O;     Prilly, église;  2025-07-01 12:26:00;  2025-07-01 12:27:24;  Renens VD, Avenir;  2025-07-01 12:36:00;  2025-07-01 12:35:24
  85:151:3531;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 12:36:00;  2025-07-01 12:35:47;     Prilly, église;  2025-07-01 12:47:00;  2025-07-01 12:45:44
  85:151:3608;  Route_A;                9;          O;     Prilly, église;  2025-07-01 12:41:00;  2025-07-01 12:41:33;  Renens VD, Avenir;  2025-07-01 12:51:00;  2025-07-01 12:50:14
  85:151:3609;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 12:51:00;  2025-07-01 12:50:33;     Prilly, église;  2025-07-01 13:02:00;  2025-07-01 13:01:33
  85:151:3532;  Route_A;                9;          O;     Prilly, église;  2025-07-01 12:56:00;  2025-07-01 12:56:45;  Renens VD, Avenir;  2025-07-01 13:06:00;  2025-07-01 13:06:20
  85:151:3533;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 13:06:00;  2025-07-01 13:06:24;     Prilly, église;  2025-07-01 13:17:00;  2025-07-01 13:17:55
  85:151:3610;  Route_A;                9;          O;     Prilly, église;  2025-07-01 13:11:00;  2025-07-01 13:11:33;  Renens VD, Avenir;  2025-07-01 13:21:00;  2025-07-01 13:20:10
  85:151:3611;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 13:21:00;  2025-07-01 13:21:53;     Prilly, église;  2025-07-01 13:32:00;  2025-07-01 13:33:28
  85:151:3534;  Route_A;                9;          O;     Prilly, église;  2025-07-01 13:26:00;  2025-07-01 13:26:24;  Renens VD, Avenir;  2025-07-01 13:36:00;  2025-07-01 13:37:24
  85:151:3535;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 13:36:00;  2025-07-01 13:37:05;     Prilly, église;  2025-07-01 13:47:00;  2025-07-01 13:49:36
  85:151:3612;  Route_A;                9;          O;     Prilly, église;  2025-07-01 13:41:00;  2025-07-01 13:41:13;  Renens VD, Avenir;  2025-07-01 13:51:00;  2025-07-01 13:52:14
  85:151:3613;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 13:51:00;  2025-07-01 13:52:13;     Prilly, église;  2025-07-01 14:02:00;  2025-07-01 14:03:09
  85:151:3536;  Route_A;                9;          O;     Prilly, église;  2025-07-01 13:56:00;  2025-07-01 13:56:36;  Renens VD, Avenir;  2025-07-01 14:06:00;  2025-07-01 14:08:03
  85:151:3537;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 14:06:00;  2025-07-01 14:08:12;     Prilly, église;  2025-07-01 14:17:00;  2025-07-01 14:20:42
  85:151:3614;  Route_A;                9;          O;     Prilly, église;  2025-07-01 14:11:00;  2025-07-01 14:11:30;  Renens VD, Avenir;  2025-07-01 14:21:00;  2025-07-01 14:28:30
  85:151:3615;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 14:21:00;  2025-07-01 14:28:10;     Prilly, église;  2025-07-01 14:32:00;  2025-07-01 14:38:15
  85:151:3538;  Route_A;                9;          O;     Prilly, église;  2025-07-01 14:26:00;  2025-07-01 14:26:00;  Renens VD, Avenir;  2025-07-01 14:36:00;  2025-07-01 14:34:44
  85:151:3539;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 14:36:00;  2025-07-01 14:35:29;     Prilly, église;  2025-07-01 14:47:00;  2025-07-01 14:46:02
  85:151:3616;  Route_A;                9;          O;     Prilly, église;  2025-07-01 14:41:00;  2025-07-01 14:42:04;  Renens VD, Avenir;  2025-07-01 14:51:00;  2025-07-01 14:51:45
  85:151:3617;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 14:51:00;  2025-07-01 14:51:44;     Prilly, église;  2025-07-01 15:02:00;  2025-07-01 15:01:45
  85:151:3540;  Route_A;                9;          O;     Prilly, église;  2025-07-01 14:56:00;  2025-07-01 14:56:00;  Renens VD, Avenir;  2025-07-01 15:06:00;  2025-07-01 15:06:42
  85:151:3541;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 15:06:00;  2025-07-01 15:06:26;     Prilly, église;  2025-07-01 15:17:00;  2025-07-01 15:17:30
  85:151:3618;  Route_A;                9;          O;     Prilly, église;  2025-07-01 15:11:00;  2025-07-01 15:11:05;  Renens VD, Avenir;  2025-07-01 15:21:00;  2025-07-01 15:21:04
  85:151:3619;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 15:21:00;  2025-07-01 15:21:24;     Prilly, église;  2025-07-01 15:32:00;  2025-07-01 15:33:46
  85:151:3542;  Route_A;                9;          O;     Prilly, église;  2025-07-01 15:26:00;  2025-07-01 15:26:00;  Renens VD, Avenir;  2025-07-01 15:36:00;  2025-07-01 15:37:20
  85:151:3543;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 15:36:00;  2025-07-01 15:37:45;     Prilly, église;  2025-07-01 15:48:00;  2025-07-01 15:50:09
  85:151:3620;  Route_A;                9;          O;     Prilly, église;  2025-07-01 15:41:00;  2025-07-01 15:42:41;  Renens VD, Avenir;  2025-07-01 15:51:00;  2025-07-01 15:51:41
  85:151:3621;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 15:51:00;  2025-07-01 15:51:21;     Prilly, église;  2025-07-01 16:03:00;  2025-07-01 16:03:35
  85:151:3544;  Route_A;                9;          O;     Prilly, église;  2025-07-01 15:56:00;  2025-07-01 15:56:00;  Renens VD, Avenir;  2025-07-01 16:07:00;  2025-07-01 16:06:04
  85:151:3545;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 16:07:00;  2025-07-01 16:06:44;     Prilly, église;  2025-07-01 16:20:00;  2025-07-01 16:18:24
  85:151:3622;  Route_A;                9;          O;     Prilly, église;  2025-07-01 16:11:00;  2025-07-01 16:11:20;  Renens VD, Avenir;  2025-07-01 16:22:00;  2025-07-01 16:23:01
  85:151:3623;  Route_B;               10;          R;  Renens VD, Avenir;  2025-07-01 16:22:00;  2025-07-01 16:22:40;     Prilly, église;  2025-07-01 16:35:00;  2025-07-01 16:35:47
