  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;             Start             ;  Start_time_Planned ;   Start_time_Real   ;              End              ;   End_time_Planned  ;    End_time_Real    
  85:151:2902;  Route_A;               25;          O;               Prilly, Galicien;  2025-07-01 05:18:00;  2025-07-01 05:18:40;  Villars-Ste-Croix, En Coulaye;  2025-07-01 05:45:00;  2025-07-01 05:45:34
  85:151:2872;  Route_B;               21;          R;  Villars-Ste-Croix, En Coulaye;  2025-07-01 05:26:00;  2025-07-01 05:26:00;               Prilly, Galicien;  2025-07-01 05:55:00;  2025-07-01 05:53:14
  85:151:2957;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 05:30:00;  2025-07-01 05:31:29;                  Mex VD, Faraz;  2025-07-01 06:00:00;  2025-07-01 06:02:57
  85:151:2928;  Route_B;               21;          R;  Villars-Ste-Croix, En Coulaye;  2025-07-01 05:41:00;  2025-07-01 05:41:14;               Prilly, Galicien;  2025-07-01 06:10:00;  2025-07-01 06:07:51
  85:151:2979;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 05:42:00;  2025-07-01 05:41:22;                  Mex VD, Faraz;  2025-07-01 06:13:00;  2025-07-01 06:12:16
  85:151:3008;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 05:54:00;  2025-07-01 05:54:22;                  Mex VD, Faraz;  2025-07-01 06:25:00;  2025-07-01 06:24:39
  85:151:2903;  Route_B;               21;          R;  Villars-Ste-Croix, En Coulaye;  2025-07-01 05:56:00;  2025-07-01 05:56:19;               Prilly, Galicien;  2025-07-01 06:25:00;  2025-07-01 06:23:34
  85:151:3014;  Route_B;               21;          R;  Villars-Ste-Croix, En Coulaye;  2025-07-01 06:06:00;  2025-07-01 06:07:01;               Prilly, Galicien;  2025-07-01 06:35:00;  2025-07-01 06:32:42
  85:151:2873;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 06:06:00;  2025-07-01 06:06:00;                  Mex VD, Faraz;  2025-07-01 06:38:00;  2025-07-01 06:38:46
  85:151:2958;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 06:14:00;  2025-07-01 06:14:07;               Prilly, Galicien;  2025-07-01 06:48:00;  2025-07-01 06:48:05
  85:151:2929;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 06:17:00;  2025-07-01 06:17:00;                  Mex VD, Faraz;  2025-07-01 06:50:00;  2025-07-01 06:48:52
  85:151:2980;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 06:26:00;  2025-07-01 06:27:15;               Prilly, Galicien;  2025-07-01 07:01:00;  2025-07-01 06:59:47
  85:151:2904;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 06:28:00;  2025-07-01 06:28:15;                  Mex VD, Faraz;  2025-07-01 07:01:00;  2025-07-01 07:02:35
  85:151:3009;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 06:38:00;  2025-07-01 06:38:21;               Prilly, Galicien;  2025-07-01 07:15:00;  2025-07-01 07:13:49
  85:151:3015;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 06:40:00;  2025-07-01 06:40:59;                  Mex VD, Faraz;  2025-07-01 07:14:00;  2025-07-01 07:13:17
  85:151:3020;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 06:48:00;  2025-07-01 06:48:21;                  Mex VD, Faraz;  2025-07-01 07:22:00;  2025-07-01 07:22:01
  85:151:2874;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 06:50:00;  2025-07-01 06:50:14;               Prilly, Galicien;  2025-07-01 07:27:00;  2025-07-01 07:24:49
  85:151:2959;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 07:01:00;  2025-07-01 07:01:06;                  Mex VD, Faraz;  2025-07-01 07:39:00;  2025-07-01 07:38:17
  85:151:2930;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 07:02:00;  2025-07-01 07:02:00;               Prilly, Galicien;  2025-07-01 07:41:00;  2025-07-01 07:38:23
  85:151:2981;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 07:13:00;  2025-07-01 07:14:05;                  Mex VD, Faraz;  2025-07-01 07:52:00;  2025-07-01 07:50:55
  85:151:2905;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 07:14:00;  2025-07-01 07:14:55;               Prilly, Galicien;  2025-07-01 07:53:00;  2025-07-01 07:51:06
  85:151:3010;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 07:24:00;  2025-07-01 07:24:32;                  Mex VD, Faraz;  2025-07-01 08:03:00;  2025-07-01 08:02:26
  85:151:3016;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 07:26:00;  2025-07-01 07:26:57;               Prilly, Galicien;  2025-07-01 08:06:00;  2025-07-01 08:03:30
  85:151:2875;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 07:36:00;  2025-07-01 07:36:17;                  Mex VD, Faraz;  2025-07-01 08:15:00;  2025-07-01 08:15:35
  85:151:3021;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 07:38:00;  2025-07-01 07:38:37;               Prilly, Galicien;  2025-07-01 08:18:00;  2025-07-01 08:18:31
  85:151:2931;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 07:48:00;  2025-07-01 07:48:00;                  Mex VD, Faraz;  2025-07-01 08:27:00;  2025-07-01 08:25:30
  85:151:2960;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 07:50:00;  2025-07-01 07:50:16;               Prilly, Galicien;  2025-07-01 08:30:00;  2025-07-01 08:33:35
  85:151:2906;  Route_D;               25;          O;               Prilly, Galicien;  2025-07-01 08:00:00;  2025-07-01 08:00:00;                  Mex VD, Faraz;  2025-07-01 08:41:00;  2025-07-01 08:41:32
  85:151:2982;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 08:02:00;  2025-07-01 08:03:12;               Prilly, Galicien;  2025-07-01 08:41:00;  2025-07-01 08:39:37
  85:151:3017;  Route_A;               25;          O;               Prilly, Galicien;  2025-07-01 08:12:00;  2025-07-01 08:13:11;  Villars-Ste-Croix, En Coulaye;  2025-07-01 08:47:00;  2025-07-01 08:46:00
  85:151:3011;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 08:14:00;  2025-07-01 08:14:00;               Prilly, Galicien;  2025-07-01 08:51:00;  2025-07-01 08:48:04
  85:151:3022;  Route_A;               25;          O;               Prilly, Galicien;  2025-07-01 08:24:00;  2025-07-01 08:24:12;  Villars-Ste-Croix, En Coulaye;  2025-07-01 08:58:00;  2025-07-01 08:58:26
  85:151:2876;  Route_C;               22;          R;                  Mex VD, Faraz;  2025-07-01 08:26:00;  2025-07-01 08:26:16;               Prilly, Galicien;  2025-07-01 09:03:00;  2025-07-01 09:02:21
