  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;         Start          ;  Start_time_Planned ;   Start_time_Real   ;          End           ;   End_time_Planned  ;    End_time_Real    
  85:151:5454;  Route_C;               16;          R;     Lausanne, Chauderon;  2025-07-01 04:57:00;  2025-07-01 04:57:15;  Lausanne, Praz-Séchaud;  2025-07-01 05:15:00;  2025-07-01 05:14:43
  85:151:5505;  Route_C;               16;          R;     Lausanne, Chauderon;  2025-07-01 05:12:00;  2025-07-01 05:12:00;  Lausanne, Praz-Séchaud;  2025-07-01 05:30:00;  2025-07-01 05:30:17
  85:151:5484;  Route_B;               24;          R;     Lausanne, Maladière;  2025-07-01 05:15:00;  2025-07-01 05:15:17;  Lausanne, Praz-Séchaud;  2025-07-01 05:43:00;  2025-07-01 05:45:05
  85:151:5455;  Route_A;               25;          O;  Lausanne, Praz-Séchaud;  2025-07-01 05:19:00;  2025-07-01 05:19:35;     Lausanne, Maladière;  2025-07-01 05:48:00;  2025-07-01 05:46:15
  85:151:5527;  Route_B;               24;          R;     Lausanne, Maladière;  2025-07-01 05:30:00;  2025-07-01 05:31:12;  Lausanne, Praz-Séchaud;  2025-07-01 05:58:00;  2025-07-01 05:59:40
  85:151:5506;  Route_A;               25;          O;  Lausanne, Praz-Séchaud;  2025-07-01 05:34:00;  2025-07-01 05:34:25;     Lausanne, Maladière;  2025-07-01 06:03:00;  2025-07-01 06:06:55
  85:151:5552;  Route_B;               24;          R;     Lausanne, Maladière;  2025-07-01 05:45:00;  2025-07-01 05:45:13;  Lausanne, Praz-Séchaud;  2025-07-01 06:14:00;  2025-07-01 06:12:50
  85:151:5485;  Route_A;               25;          O;  Lausanne, Praz-Séchaud;  2025-07-01 05:48:00;  2025-07-01 05:48:19;     Lausanne, Maladière;  2025-07-01 06:19:00;  2025-07-01 06:17:20
  85:151:5456;  Route_B;               24;          R;     Lausanne, Maladière;  2025-07-01 06:00:00;  2025-07-01 06:00:15;  Lausanne, Praz-Séchaud;  2025-07-01 06:30:00;  2025-07-01 06:29:24
  85:151:5528;  Route_A;               25;          O;  Lausanne, Praz-Séchaud;  2025-07-01 06:03:00;  2025-07-01 06:04:12;     Lausanne, Maladière;  2025-07-01 06:34:00;  2025-07-01 06:35:41
  85:151:5584;  Route_C;               16;          R;     Lausanne, Chauderon;  2025-07-01 06:04:00;  2025-07-01 06:05:45;  Lausanne, Praz-Séchaud;  2025-07-01 06:23:00;  2025-07-01 06:26:02
  85:151:5507;  Route_B;               24;          R;     Lausanne, Maladière;  2025-07-01 06:15:00;  2025-07-01 06:15:05;  Lausanne, Praz-Séchaud;  2025-07-01 06:46:00;  2025-07-01 06:46:51
  85:151:5553;  Route_A;               25;          O;  Lausanne, Praz-Séchaud;  2025-07-01 06:18:00;  2025-07-01 06:18:30;     Lausanne, Maladière;  2025-07-01 06:49:00;  2025-07-01 06:47:45
  85:151:5607;  Route_C;               16;          R;     Lausanne, Chauderon;  2025-07-01 06:19:00;  2025-07-01 06:19:00;  Lausanne, Praz-Séchaud;  2025-07-01 06:40:00;  2025-07-01 06:40:00
  85:151:5585;  Route_A;               25;          O;  Lausanne, Praz-Séchaud;  2025-07-01 06:28:00;  2025-07-01 06:28:45;     Lausanne, Maladière;  2025-07-01 07:00:00;  2025-07-01 06:57:24
