  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;         Start          ;  Start_time_Planned ;   Start_time_Real   ;          End           ;   End_time_Planned  ;    End_time_Real    
   85:151:954;  Route_F;               19;          R;        Prilly, Galicien;  2025-07-01 05:01:00;  2025-07-01 05:01:23;     Lausanne, Clochatte;  2025-07-01 05:22:00;  2025-07-01 05:20:42
   85:151:975;  Route_D;               23;          O;  Lausanne, Vieux-Moulin;  2025-07-01 05:04:00;  2025-07-01 05:03:33;       Crissier, Timonet;  2025-07-01 05:33:00;  2025-07-01 05:32:54
  85:151:1001;  Route_C;               11;          O;     Renens VD, Perrelet;  2025-07-01 05:07:00;  2025-07-01 05:07:04;       Crissier, Timonet;  2025-07-01 05:18:00;  2025-07-01 05:17:32
  85:151:1002;  Route_B;               30;          R;       Crissier, Timonet;  2025-07-01 05:21:00;  2025-07-01 05:21:00;     Lausanne, Clochatte;  2025-07-01 05:58:00;  2025-07-01 05:58:49
   85:151:955;  Route_A;               29;          O;     Lausanne, Clochatte;  2025-07-01 05:25:00;  2025-07-01 05:25:22;       Crissier, Timonet;  2025-07-01 06:00:00;  2025-07-01 05:58:36
  85:151:1028;  Route_F;               19;          R;        Prilly, Galicien;  2025-07-01 05:26:00;  2025-07-01 05:26:09;     Lausanne, Clochatte;  2025-07-01 05:47:00;  2025-07-01 05:47:14
  85:151:1055;  Route_G;                7;          R;      Lausanne, Rouvraie;  2025-07-01 05:32:00;  2025-07-01 05:33:15;     Lausanne, Clochatte;  2025-07-01 05:37:00;  2025-07-01 05:38:14
  85:151:1082;  Route_C;               11;          O;     Renens VD, Perrelet;  2025-07-01 05:39:00;  2025-07-01 05:39:47;       Crissier, Timonet;  2025-07-01 05:50:00;  2025-07-01 05:49:29
   85:151:976;  Route_B;               30;          R;       Crissier, Timonet;  2025-07-01 05:39:00;  2025-07-01 05:39:06;     Lausanne, Clochatte;  2025-07-01 06:17:00;  2025-07-01 06:16:53
  85:151:1056;  Route_A;               29;          O;     Lausanne, Clochatte;  2025-07-01 05:40:00;  2025-07-01 05:40:55;       Crissier, Timonet;  2025-07-01 06:16:00;  2025-07-01 06:15:09
  85:151:1029;  Route_A;               29;          O;     Lausanne, Clochatte;  2025-07-01 05:54:00;  2025-07-01 05:54:09;       Crissier, Timonet;  2025-07-01 06:31:00;  2025-07-01 06:30:35
