          STOP_NAME           ; STOP_NUMBER ;   EVENT   ; 85:764:2001_702-A-101_0510_BPS124 ; 85:764:2003_702-A-101_0525_BPS124 ; 85:764:2000_702-R-202_0532_BPS124 ; 85:764:2005_702-A-101_0540_BPS124 ; 85:764:2002_702-R-201_0545_BPS124 ; 85:764:2007_702-A-101_0555_BPS124 ; 85:764:2004_702-R-201_0558_BPS124 ; 85:764:2009_702-A-101_0605_BPS124 ; 85:764:2006_702-R-201_0613_BPS124 ; 85:764:2011_702-A-101_0615_BPS124 ; 85:764:2013_702-A-101_0625_BPS124 ; 85:764:2008_702-R-201_0628_BPS124 ; 85:764:2015_702-A-101_0635_BPS124 ; 85:764:2010_702-R-201_0643_BPS124 ; 85:764:2017_702-A-101_0645_BPS124 ; 85:764:2012_702-R-201_0653_BPS124 ; 85:764:2019_702-A-101_0655_BPS124 ; 85:764:2014_702-R-201_0703_BPS124 ; 85:764:2021_702-A-101_0705_BPS124 ; 85:764:2016_702-R-201_0713_BPS124 ; 85:764:2023_702-A-101_0715_BPS124 ; 85:764:2018_702-R-201_0723_BPS124 ; 85:764:2025_702-A-101_0725_BPS124 ; 85:764:2020_702-R-201_0733_BPS124 ; 85:764:2027_702-A-101_0735_BPS124 ; 85:764:2022_702-R-201_0743_BPS124 ; 85:764:2029_702-A-101_0745_BPS124 ; 85:764:2024_702-R-201_0753_BPS124 ; 85:764:2031_702-A-101_0755_BPS124 ; 85:764:2026_702-R-201_0803_BPS124 ; 85:764:2033_702-A-101_0805_BPS124 ; 85:764:2028_702-R-201_0813_BPS124 ; 85:764:2035_702-A-101_0815_BPS124 ; 85:764:2030_702-R-201_0823_BPS124 ; 85:764:2037_702-A-101_0825_BPS124 ; 85:764:2032_702-R-201_0833_BPS124 ; 85:764:2039_702-A-101_0835_BPS124 ; 85:764:2034_702-R-201_0843_BPS124 ; 85:764:2041_702-A-101_0845_BPS124 ; 85:764:2036_702-R-201_0853_BPS124 ; 85:764:2043_702-A-101_0855_BPS124 ; 85:764:2038_702-R-201_0903_BPS124 ; 85:764:2045_702-A-101_0905_BPS124 ; 85:764:2040_702-R-201_0913_BPS124 ; 85:764:2047_702-A-101_0915_BPS124 ; 85:764:2042_702-R-201_0923_BPS124 ; 85:764:2049_702-A-101_0925_BPS124 ; 85:764:2044_702-R-201_0933_BPS124 ; 85:764:2051_702-A-101_0935_BPS124 ; 85:764:2046_702-R-201_0943_BPS124 ; 85:764:2053_702-A-101_0945_BPS124 ; 85:764:2048_702-R-201_0953_BPS124 ; 85:764:2055_702-A-101_0955_BPS124 ; 85:764:2050_702-R-201_1003_BPS124 ; 85:764:2057_702-A-101_1005_BPS124 ; 85:764:2052_702-R-201_1013_BPS124 ; 85:764:2059_702-A-101_1015_BPS124 ; 85:764:2054_702-R-201_1023_BPS124 ; 85:764:2061_702-A-101_1025_BPS124 ; 85:764:2056_702-R-201_1033_BPS124 ; 85:764:2063_702-A-101_1035_BPS124 ; 85:764:2058_702-R-201_1043_BPS124 ; 85:764:2065_702-A-101_1045_BPS124 ; 85:764:2060_702-R-201_1053_BPS124 ; 85:764:2067_702-A-101_1055_BPS124 ; 85:764:2062_702-R-201_1103_BPS124 ; 85:764:2069_702-A-101_1105_BPS124 ; 85:764:2064_702-R-201_1113_BPS124 ; 85:764:2071_702-A-101_1115_BPS124 ; 85:764:2066_702-R-201_1123_BPS124 ; 85:764:2073_702-A-101_1125_BPS124 ; 85:764:2068_702-R-201_1133_BPS124 ; 85:764:2075_702-A-101_1135_BPS124 ; 85:764:2070_702-R-201_1143_BPS124 ; 85:764:2077_702-A-101_1145_BPS124 ; 85:764:2072_702-R-201_1153_BPS124 ; 85:764:2079_702-A-101_1155_BPS124 ; 85:764:2074_702-R-201_1203_BPS124 ; 85:764:2081_702-A-101_1205_BPS124 ; 85:764:2076_702-R-201_1213_BPS124 ; 85:764:2083_702-A-101_1215_BPS124 ; 85:764:2078_702-R-201_1223_BPS124 ; 85:764:2085_702-A-101_1225_BPS124 ; 85:764:2080_702-R-201_1233_BPS124 ; 85:764:2087_702-A-101_1235_BPS124 ; 85:764:2082_702-R-201_1243_BPS124 ; 85:764:2089_702-A-101_1245_BPS124 ; 85:764:2084_702-R-201_1253_BPS124 ; 85:764:2091_702-A-101_1255_BPS124 ; 85:764:2086_702-R-201_1303_BPS124 ; 85:764:2093_702-A-101_1305_BPS124 ; 85:764:2088_702-R-201_1313_BPS124 ; 85:764:2095_702-A-101_1315_BPS124 ; 85:764:2090_702-R-201_1323_BPS124 ; 85:764:2097_702-A-101_1325_BPS124 ; 85:764:2092_702-R-201_1333_BPS124 ; 85:764:2099_702-A-101_1335_BPS124 ; 85:764:2094_702-R-201_1343_BPS124 ; 85:764:2101_702-A-101_1345_BPS124 ; 85:764:2096_702-R-201_1353_BPS124 ; 85:764:2103_702-A-101_1355_BPS124 ; 85:764:2098_702-R-201_1403_BPS124 ; 85:764:2105_702-A-101_1405_BPS124 ; 85:764:2100_702-R-201_1413_BPS124 ; 85:764:2107_702-A-101_1415_BPS124 ; 85:764:2102_702-R-201_1423_BPS124 ; 85:764:2109_702-A-101_1425_BPS124 ; 85:764:2104_702-R-201_1433_BPS124 ; 85:764:2111_702-A-101_1435_BPS124 ; 85:764:2106_702-R-201_1443_BPS124 ; 85:764:2113_702-A-101_1445_BPS124 ; 85:764:2108_702-R-201_1453_BPS124 ; 85:764:2115_702-A-101_1455_BPS124 ; 85:764:2110_702-R-201_1503_BPS124 ; 85:764:2117_702-A-101_1505_BPS124 ; 85:764:2112_702-R-201_1513_BPS124 ; 85:764:2119_702-A-101_1515_BPS124 ; 85:764:2114_702-R-201_1523_BPS124 ; 85:764:2121_702-A-101_1525_BPS124 ; 85:764:2116_702-R-201_1533_BPS124 ; 85:764:2123_702-A-101_1535_BPS124 ; 85:764:2118_702-R-201_1543_BPS124 ; 85:764:2125_702-A-101_1545_BPS124 ; 85:764:2120_702-R-201_1553_BPS124 ; 85:764:2127_702-A-101_1555_BPS124 ; 85:764:2122_702-R-201_1603_BPS124 ; 85:764:2129_702-A-101_1605_BPS124 ; 85:764:2124_702-R-201_1613_BPS124 ; 85:764:2131_702-A-101_1615_BPS124 ; 85:764:2126_702-R-201_1623_BPS124 ; 85:764:2133_702-A-101_1625_BPS124 ; 85:764:2128_702-R-201_1633_BPS124 ; 85:764:2135_702-A-101_1635_BPS124 ; 85:764:2130_702-R-201_1643_BPS124 ; 85:764:2137_702-A-101_1645_BPS124 ; 85:764:2132_702-R-201_1653_BPS124 ; 85:764:2139_702-A-101_1655_BPS124 ; 85:764:2134_702-R-201_1703_BPS124 ; 85:764:2141_702-A-101_1705_BPS124 ; 85:764:2136_702-R-201_1713_BPS124 ; 85:764:2143_702-A-101_1715_BPS124 ; 85:764:2138_702-R-201_1723_BPS124 ; 85:764:2145_702-A-101_1725_BPS124 ; 85:764:2140_702-R-201_1733_BPS124 ; 85:764:2147_702-A-101_1735_BPS124 ; 85:764:2142_702-R-201_1743_BPS124 ; 85:764:2149_702-A-101_1745_BPS124 ; 85:764:2144_702-R-201_1753_BPS124 ; 85:764:2151_702-A-101_1755_BPS124 ; 85:764:2146_702-R-201_1803_BPS124 ; 85:764:2153_702-A-101_1805_BPS124 ; 85:764:2148_702-R-201_1813_BPS124 ; 85:764:2155_702-A-101_1815_BPS124 ; 85:764:2150_702-R-201_1823_BPS124 ; 85:764:2157_702-A-101_1825_BPS124 ; 85:764:2152_702-R-201_1833_BPS124 ; 85:764:2159_702-A-101_1835_BPS124 ; 85:764:2154_702-R-201_1843_BPS124 ; 85:764:2161_702-A-101_1845_BPS124 ; 85:764:2156_702-R-201_1853_BPS124 ; 85:764:2163_702-A-101_1855_BPS124 ; 85:764:2158_702-R-201_1903_BPS124 ; 85:764:2165_702-A-101_1905_BPS124 ; 85:764:2160_702-R-201_1913_BPS124 ; 85:764:2167_702-A-101_1915_BPS124 ; 85:764:2162_702-R-201_1923_BPS124 ; 85:764:2169_702-A-101_1930_BPS124 ; 85:764:2164_702-R-201_1933_BPS124 ; 85:764:2166_702-R-201_1943_BPS124 ; 85:764:2171_702-A-101_1945_BPS124 ; 85:764:2168_702-R-201_1955_BPS124 ; 85:764:2173_702-A-101_2005_BPS124 ; 85:764:2170_702-R-201_2005_BPS124 ; 85:764:2172_702-R-201_2020_BPS124 ; 85:764:2175_702-A-101_2025_BPS124 ; 85:764:2174_702-R-201_2040_BPS124 ; 85:764:2177_702-A-101_2045_BPS124 ; 85:764:2176_702-R-201_2100_BPS124 ; 85:764:2179_702-A-101_2105_BPS124 ; 85:764:2178_702-R-201_2120_BPS124 ; 85:764:2181_702-A-101_2125_BPS124 ; 85:764:2180_702-R-201_2140_BPS124 ; 85:764:2183_702-A-101_2145_BPS124 ; 85:764:2182_702-R-201_2200_BPS124 ; 85:764:2185_702-A-101_2205_BPS124 ; 85:764:2184_702-R-201_2220_BPS124 ; 85:764:2187_702-A-101_2225_BPS124 ; 85:764:2186_702-R-201_2240_BPS124 ; 85:764:2189_702-A-101_2245_BPS124 ; 85:764:2188_702-R-201_2300_BPS124 ; 85:764:2191_702-A-101_2305_BPS124 ; 85:764:2190_702-R-201_2320_BPS124 ; 85:764:2193_702-A-101_2325_BPS124 ; 85:764:2192_702-R-201_2340_BPS124 ; 85:764:2195_702-A-101_2345_BPS124 ; 85:764:2194_702-R-201_2400_BPS124 ; 85:764:2197_702-A-102_2405_BPS124 ; 85:764:2196_702-R-201_2420_BPS124 
            Bussigny, gare sud;      8595216;    ARRIVAL;                2025-07-01 05:38:00;                2025-07-01 05:53:00;                                   ;                2025-07-01 06:09:00;                                   ;                2025-07-01 06:24:00;                                   ;                2025-07-01 06:34:00;                                   ;                2025-07-01 06:44:00;                2025-07-01 06:54:00;                                   ;                2025-07-01 07:04:00;                                   ;                2025-07-01 07:14:00;                                   ;                2025-07-01 07:27:00;                                   ;                2025-07-01 07:39:00;                                   ;                2025-07-01 07:49:00;                                   ;                2025-07-01 07:59:00;                                   ;                2025-07-01 08:09:00;                                   ;                2025-07-01 08:19:00;                                   ;                2025-07-01 08:29:00;                                   ;                2025-07-01 08:39:00;                                   ;                2025-07-01 08:49:00;                                   ;                2025-07-01 08:58:00;                                   ;                2025-07-01 09:08:00;                                   ;                2025-07-01 09:18:00;                                   ;                2025-07-01 09:28:00;                                   ;                2025-07-01 09:38:00;                                   ;                2025-07-01 09:48:00;                                   ;                2025-07-01 09:58:00;                                   ;                2025-07-01 10:08:00;                                   ;                2025-07-01 10:18:00;                                   ;                2025-07-01 10:28:00;                                   ;                2025-07-01 10:38:00;                                   ;                2025-07-01 10:48:00;                                   ;                2025-07-01 10:58:00;                                   ;                2025-07-01 11:08:00;                                   ;                2025-07-01 11:18:00;                                   ;                2025-07-01 11:28:00;                                   ;                2025-07-01 11:38:00;                                   ;                2025-07-01 11:48:00;                                   ;                2025-07-01 11:58:00;                                   ;                2025-07-01 12:08:00;                                   ;                2025-07-01 12:18:00;                                   ;                2025-07-01 12:28:00;                                   ;                2025-07-01 12:38:00;                                   ;                2025-07-01 12:48:00;                                   ;                2025-07-01 12:58:00;                                   ;                2025-07-01 13:08:00;                                   ;                2025-07-01 13:18:00;                                   ;                2025-07-01 13:28:00;                                   ;                2025-07-01 13:38:00;                                   ;                2025-07-01 13:48:00;                                   ;                2025-07-01 13:58:00;                                   ;                2025-07-01 14:08:00;                                   ;                2025-07-01 14:18:00;                                   ;                2025-07-01 14:28:00;                                   ;                2025-07-01 14:38:00;                                   ;                2025-07-01 14:48:00;                                   ;                2025-07-01 14:58:00;                                   ;                2025-07-01 15:08:00;                                   ;                2025-07-01 15:18:00;                                   ;                2025-07-01 15:28:00;                                   ;                2025-07-01 15:38:00;                                   ;                2025-07-01 15:48:00;                                   ;                2025-07-01 15:58:00;                                   ;                2025-07-01 16:08:00;                                   ;                2025-07-01 16:18:00;                                   ;                2025-07-01 16:29:00;                                   ;                2025-07-01 16:41:00;                                   ;                2025-07-01 16:51:00;                                   ;                2025-07-01 17:01:00;                                   ;                2025-07-01 17:11:00;                                   ;                2025-07-01 17:21:00;                                   ;                2025-07-01 17:31:00;                                   ;                2025-07-01 17:41:00;                                   ;                2025-07-01 17:51:00;                                   ;                2025-07-01 18:01:00;                                   ;                2025-07-01 18:11:00;                                   ;                2025-07-01 18:21:00;                                   ;                2025-07-01 18:31:00;                                   ;                2025-07-01 18:41:00;                                   ;                2025-07-01 18:51:00;                                   ;                2025-07-01 19:01:00;                                   ;                2025-07-01 19:10:00;                                   ;                2025-07-01 19:20:00;                                   ;                2025-07-01 19:28:00;                                   ;                2025-07-01 19:35:00;                                   ;                2025-07-01 19:45:00;                                   ;                2025-07-01 20:00:00;                                   ;                                   ;                2025-07-01 20:15:00;                                   ;                2025-07-01 20:33:00;                                   ;                                   ;                2025-07-01 20:53:00;                                   ;                2025-07-01 21:13:00;                                   ;                2025-07-01 21:33:00;                                   ;                2025-07-01 21:53:00;                                   ;                2025-07-01 22:13:00;                                   ;                2025-07-01 22:33:00;                                   ;                2025-07-01 22:53:00;                                   ;                2025-07-01 23:13:00;                                   ;                2025-07-01 23:33:00;                                   ;                2025-07-01 23:53:00;                                   ;                2025-08-01 00:13:00;                                   ;                                   ;                                   
            Bussigny, gare sud;      8595216;  DEPARTURE;                                   ;                                   ;                                   ;                                   ;                2025-07-01 05:45:00;                                   ;                2025-07-01 05:58:00;                                   ;                2025-07-01 06:13:00;                                   ;                                   ;                2025-07-01 06:28:00;                                   ;                2025-07-01 06:43:00;                                   ;                2025-07-01 06:53:00;                                   ;                2025-07-01 07:03:00;                                   ;                2025-07-01 07:13:00;                                   ;                2025-07-01 07:23:00;                                   ;                2025-07-01 07:33:00;                                   ;                2025-07-01 07:43:00;                                   ;                2025-07-01 07:53:00;                                   ;                2025-07-01 08:03:00;                                   ;                2025-07-01 08:13:00;                                   ;                2025-07-01 08:23:00;                                   ;                2025-07-01 08:33:00;                                   ;                2025-07-01 08:43:00;                                   ;                2025-07-01 08:53:00;                                   ;                2025-07-01 09:03:00;                                   ;                2025-07-01 09:13:00;                                   ;                2025-07-01 09:23:00;                                   ;                2025-07-01 09:33:00;                                   ;                2025-07-01 09:43:00;                                   ;                2025-07-01 09:53:00;                                   ;                2025-07-01 10:03:00;                                   ;                2025-07-01 10:13:00;                                   ;                2025-07-01 10:23:00;                                   ;                2025-07-01 10:33:00;                                   ;                2025-07-01 10:43:00;                                   ;                2025-07-01 10:53:00;                                   ;                2025-07-01 11:03:00;                                   ;                2025-07-01 11:13:00;                                   ;                2025-07-01 11:23:00;                                   ;                2025-07-01 11:33:00;                                   ;                2025-07-01 11:43:00;                                   ;                2025-07-01 11:53:00;                                   ;                2025-07-01 12:03:00;                                   ;                2025-07-01 12:13:00;                                   ;                2025-07-01 12:23:00;                                   ;                2025-07-01 12:33:00;                                   ;                2025-07-01 12:43:00;                                   ;                2025-07-01 12:53:00;                                   ;                2025-07-01 13:03:00;                                   ;                2025-07-01 13:13:00;                                   ;                2025-07-01 13:23:00;                                   ;                2025-07-01 13:33:00;                                   ;                2025-07-01 13:43:00;                                   ;                2025-07-01 13:53:00;                                   ;                2025-07-01 14:03:00;                                   ;                2025-07-01 14:13:00;                                   ;                2025-07-01 14:23:00;                                   ;                2025-07-01 14:33:00;                                   ;                2025-07-01 14:43:00;                                   ;                2025-07-01 14:53:00;                                   ;                2025-07-01 15:03:00;                                   ;                2025-07-01 15:13:00;                                   ;                2025-07-01 15:23:00;                                   ;                2025-07-01 15:33:00;                                   ;                2025-07-01 15:43:00;                                   ;                2025-07-01 15:53:00;                                   ;                2025-07-01 16:03:00;                                   ;                2025-07-01 16:13:00;                                   ;                2025-07-01 16:23:00;                                   ;                2025-07-01 16:33:00;                                   ;                2025-07-01 16:43:00;                                   ;                2025-07-01 16:53:00;                                   ;                2025-07-01 17:03:00;                                   ;                2025-07-01 17:13:00;                                   ;                2025-07-01 17:23:00;                                   ;                2025-07-01 17:33:00;                                   ;                2025-07-01 17:43:00;                                   ;                2025-07-01 17:53:00;                                   ;                2025-07-01 18:03:00;                                   ;                2025-07-01 18:13:00;                                   ;                2025-07-01 18:23:00;                                   ;                2025-07-01 18:33:00;                                   ;                2025-07-01 18:43:00;                                   ;                2025-07-01 18:53:00;                                   ;                2025-07-01 19:03:00;                                   ;                2025-07-01 19:13:00;                                   ;                2025-07-01 19:23:00;                                   ;                2025-07-01 19:33:00;                2025-07-01 19:43:00;                                   ;                2025-07-01 19:55:00;                                   ;                2025-07-01 20:05:00;                2025-07-01 20:20:00;                                   ;                2025-07-01 20:40:00;                                   ;                2025-07-01 21:00:00;                                   ;                2025-07-01 21:20:00;                                   ;                2025-07-01 21:40:00;                                   ;                2025-07-01 22:00:00;                                   ;                2025-07-01 22:20:00;                                   ;                2025-07-01 22:40:00;                                   ;                2025-07-01 23:00:00;                                   ;                2025-07-01 23:20:00;                                   ;                2025-07-01 23:40:00;                                   ;                2025-08-01 00:00:00;                                   ;                2025-08-01 00:20:00
             Bussigny, Bosquet;      8595214;    ARRIVAL;                2025-07-01 05:35:00;                2025-07-01 05:50:00;                                   ;                2025-07-01 06:06:00;                                   ;                2025-07-01 06:21:00;                                   ;                2025-07-01 06:31:00;                                   ;                2025-07-01 06:41:00;                2025-07-01 06:51:00;                                   ;                2025-07-01 07:01:00;                                   ;                2025-07-01 07:11:00;                                   ;                2025-07-01 07:24:00;                                   ;                2025-07-01 07:36:00;                                   ;                2025-07-01 07:46:00;                                   ;                2025-07-01 07:56:00;                                   ;                2025-07-01 08:06:00;                                   ;                2025-07-01 08:16:00;                                   ;                2025-07-01 08:26:00;                                   ;                2025-07-01 08:36:00;                                   ;                2025-07-01 08:46:00;                                   ;                2025-07-01 08:55:00;                                   ;                2025-07-01 09:05:00;                                   ;                2025-07-01 09:15:00;                                   ;                2025-07-01 09:25:00;                                   ;                2025-07-01 09:35:00;                                   ;                2025-07-01 09:45:00;                                   ;                2025-07-01 09:55:00;                                   ;                2025-07-01 10:05:00;                                   ;                2025-07-01 10:15:00;                                   ;                2025-07-01 10:25:00;                                   ;                2025-07-01 10:35:00;                                   ;                2025-07-01 10:45:00;                                   ;                2025-07-01 10:55:00;                                   ;                2025-07-01 11:05:00;                                   ;                2025-07-01 11:15:00;                                   ;                2025-07-01 11:25:00;                                   ;                2025-07-01 11:35:00;                                   ;                2025-07-01 11:45:00;                                   ;                2025-07-01 11:55:00;                                   ;                2025-07-01 12:05:00;                                   ;                2025-07-01 12:15:00;                                   ;                2025-07-01 12:25:00;                                   ;                2025-07-01 12:35:00;                                   ;                2025-07-01 12:45:00;                                   ;                2025-07-01 12:55:00;                                   ;                2025-07-01 13:05:00;                                   ;                2025-07-01 13:15:00;                                   ;                2025-07-01 13:25:00;                                   ;                2025-07-01 13:35:00;                                   ;                2025-07-01 13:45:00;                                   ;                2025-07-01 13:55:00;                                   ;                2025-07-01 14:05:00;                                   ;                2025-07-01 14:15:00;                                   ;                2025-07-01 14:25:00;                                   ;                2025-07-01 14:35:00;                                   ;                2025-07-01 14:45:00;                                   ;                2025-07-01 14:55:00;                                   ;                2025-07-01 15:05:00;                                   ;                2025-07-01 15:15:00;                                   ;                2025-07-01 15:25:00;                                   ;                2025-07-01 15:35:00;                                   ;                2025-07-01 15:45:00;                                   ;                2025-07-01 15:55:00;                                   ;                2025-07-01 16:05:00;                                   ;                2025-07-01 16:15:00;                                   ;                2025-07-01 16:26:00;                                   ;                2025-07-01 16:38:00;                                   ;                2025-07-01 16:48:00;                                   ;                2025-07-01 16:58:00;                                   ;                2025-07-01 17:08:00;                                   ;                2025-07-01 17:18:00;                                   ;                2025-07-01 17:28:00;                                   ;                2025-07-01 17:38:00;                                   ;                2025-07-01 17:48:00;                                   ;                2025-07-01 17:58:00;                                   ;                2025-07-01 18:08:00;                                   ;                2025-07-01 18:18:00;                                   ;                2025-07-01 18:28:00;                                   ;                2025-07-01 18:38:00;                                   ;                2025-07-01 18:48:00;                                   ;                2025-07-01 18:58:00;                                   ;                2025-07-01 19:07:00;                                   ;                2025-07-01 19:17:00;                                   ;                2025-07-01 19:25:00;                                   ;                2025-07-01 19:32:00;                                   ;                2025-07-01 19:42:00;                                   ;                2025-07-01 19:57:00;                                   ;                                   ;                2025-07-01 20:12:00;                                   ;                2025-07-01 20:30:00;                                   ;                                   ;                2025-07-01 20:50:00;                                   ;                2025-07-01 21:10:00;                                   ;                2025-07-01 21:30:00;                                   ;                2025-07-01 21:50:00;                                   ;                2025-07-01 22:10:00;                                   ;                2025-07-01 22:30:00;                                   ;                2025-07-01 22:50:00;                                   ;                2025-07-01 23:10:00;                                   ;                2025-07-01 23:30:00;                                   ;                2025-07-01 23:50:00;                                   ;                2025-08-01 00:10:00;                                   ;                                   ;                                   
             Bussigny, Bosquet;      8595214;  DEPARTURE;                2025-07-01 05:35:00;                2025-07-01 05:50:00;                                   ;                2025-07-01 06:06:00;                                   ;                2025-07-01 06:21:00;                                   ;                2025-07-01 06:31:00;                                   ;                2025-07-01 06:41:00;                2025-07-01 06:51:00;                                   ;                2025-07-01 07:01:00;                                   ;                2025-07-01 07:11:00;                                   ;                2025-07-01 07:24:00;                                   ;                2025-07-01 07:36:00;                                   ;                2025-07-01 07:46:00;                                   ;                2025-07-01 07:56:00;                                   ;                2025-07-01 08:06:00;                                   ;                2025-07-01 08:16:00;                                   ;                2025-07-01 08:26:00;                                   ;                2025-07-01 08:36:00;                                   ;                2025-07-01 08:46:00;                                   ;                2025-07-01 08:55:00;                                   ;                2025-07-01 09:05:00;                                   ;                2025-07-01 09:15:00;                                   ;                2025-07-01 09:25:00;                                   ;                2025-07-01 09:35:00;                                   ;                2025-07-01 09:45:00;                                   ;                2025-07-01 09:55:00;                                   ;                2025-07-01 10:05:00;                                   ;                2025-07-01 10:15:00;                                   ;                2025-07-01 10:25:00;                                   ;                2025-07-01 10:35:00;                                   ;                2025-07-01 10:45:00;                                   ;                2025-07-01 10:55:00;                                   ;                2025-07-01 11:05:00;                                   ;                2025-07-01 11:15:00;                                   ;                2025-07-01 11:25:00;                                   ;                2025-07-01 11:35:00;                                   ;                2025-07-01 11:45:00;                                   ;                2025-07-01 11:55:00;                                   ;                2025-07-01 12:05:00;                                   ;                2025-07-01 12:15:00;                                   ;                2025-07-01 12:25:00;                                   ;                2025-07-01 12:35:00;                                   ;                2025-07-01 12:45:00;                                   ;                2025-07-01 12:55:00;                                   ;                2025-07-01 13:05:00;                                   ;                2025-07-01 13:15:00;                                   ;                2025-07-01 13:25:00;                                   ;                2025-07-01 13:35:00;                                   ;                2025-07-01 13:45:00;                                   ;                2025-07-01 13:55:00;                                   ;                2025-07-01 14:05:00;                                   ;                2025-07-01 14:15:00;                                   ;                2025-07-01 14:25:00;                                   ;                2025-07-01 14:35:00;                                   ;                2025-07-01 14:45:00;                                   ;                2025-07-01 14:55:00;                                   ;                2025-07-01 15:05:00;                                   ;                2025-07-01 15:15:00;                                   ;                2025-07-01 15:25:00;                                   ;                2025-07-01 15:35:00;                                   ;                2025-07-01 15:45:00;                                   ;                2025-07-01 15:55:00;                                   ;                2025-07-01 16:05:00;                                   ;                2025-07-01 16:15:00;                                   ;                2025-07-01 16:26:00;                                   ;                2025-07-01 16:38:00;                                   ;                2025-07-01 16:48:00;                                   ;                2025-07-01 16:58:00;                                   ;                2025-07-01 17:08:00;                                   ;                2025-07-01 17:18:00;                                   ;                2025-07-01 17:28:00;                                   ;                2025-07-01 17:38:00;                                   ;                2025-07-01 17:48:00;                                   ;                2025-07-01 17:58:00;                                   ;                2025-07-01 18:08:00;                                   ;                2025-07-01 18:18:00;                                   ;                2025-07-01 18:28:00;                                   ;                2025-07-01 18:38:00;                                   ;                2025-07-01 18:48:00;                                   ;                2025-07-01 18:58:00;                                   ;                2025-07-01 19:07:00;                                   ;                2025-07-01 19:17:00;                                   ;                2025-07-01 19:25:00;                                   ;                2025-07-01 19:32:00;                                   ;                2025-07-01 19:42:00;                                   ;                2025-07-01 19:57:00;                                   ;                                   ;                2025-07-01 20:12:00;                                   ;                2025-07-01 20:30:00;                                   ;                                   ;                2025-07-01 20:50:00;                                   ;                2025-07-01 21:10:00;                                   ;                2025-07-01 21:30:00;                                   ;                2025-07-01 21:50:00;                                   ;                2025-07-01 22:10:00;                                   ;                2025-07-01 22:30:00;                                   ;                2025-07-01 22:50:00;                                   ;                2025-07-01 23:10:00;                                   ;                2025-07-01 23:30:00;                                   ;                2025-07-01 23:50:00;                                   ;                2025-08-01 00:10:00;                                   ;                                   ;                                   
