           STOP_NAME            ; STOP_NUMBER ;   EVENT   ;     85:151:2041     ;     85:151:2053     ;     85:151:2042     ;     85:151:2071     ;     85:151:2054     ;     85:151:2043     ;     85:151:2072     ;     85:151:2055     ;     85:151:2044     ;     85:151:2073     ;     85:151:2056     ;     85:151:2045     ;     85:151:2074     ;     85:151:2057     ;     85:151:2046     ;     85:151:2075     ;     85:151:2058     ;     85:151:2047     ;     85:151:2076     ;     85:151:2059     ;     85:151:2048     ;     85:151:2077     ;     85:151:2060     ;     85:151:2049     ;     85:151:2078     ;     85:151:2061     ;     85:151:2050     ;     85:151:2079     ;     85:151:2062     ;     85:151:2095     ;     85:151:2080     ;     85:151:2063     ;     85:151:2096     ;     85:151:2081     ;     85:151:2064     ;     85:151:2097     ;     85:151:2082     ;     85:151:2065     ;     85:151:2098     ;     85:151:2083     ;     85:151:2066     ;     85:151:2099     ;     85:151:2084     ;     85:151:2067     ;     85:151:2100     ;     85:151:2085     ;     85:151:2068     ;     85:151:2101     ;     85:151:2086     ;     85:151:2117     ;     85:151:2102     ;     85:151:2087     ;     85:151:2118     ;     85:151:2103     ;     85:151:2088     ;     85:151:2119     ;     85:151:2104     ;     85:151:2089     ;     85:151:2120     ;     85:151:2105     ;     85:151:2090     ;     85:151:2121     ;     85:151:2106     ;     85:151:2091     ;     85:151:2122     ;     85:151:2107     ;     85:151:2092     ;     85:151:2123     ;     85:151:2108     ;     85:151:2141     ;     85:151:2124     ;     85:151:2109     ;     85:151:2142     ;     85:151:2125     ;     85:151:2110     ;     85:151:2143     ;     85:151:2126     ;     85:151:2111     ;     85:151:2144     ;     85:151:2127     ;     85:151:2112     ;     85:151:2145     ;     85:151:2128     ;     85:151:2113     ;     85:151:2146     ;     85:151:2129     ;     85:151:2114     ;     85:151:2147     ;     85:151:2130     ;     85:151:2167     ;     85:151:2148     ;     85:151:2131     ;     85:151:2168     ;     85:151:2149     ;     85:151:2132     ;     85:151:2169     ;     85:151:2150     ;     85:151:2133     ;     85:151:2170     ;     85:151:2151     ;     85:151:2134     ;     85:151:2171     ;     85:151:2152     ;     85:151:2135     ;     85:151:2172     ;     85:151:2153     ;     85:151:2136     ;     85:151:2173     ;     85:151:2154     ;     85:151:2137     ;     85:151:2174     ;     85:151:2155     ;     85:151:2138     ;     85:151:2175     ;     85:151:2156     ;     85:151:2157     ;     85:151:2176     ;     85:151:2177     ;     85:151:2158     ;     85:151:2159     ;     85:151:2178     ;     85:151:2179     ;     85:151:2160     ;     85:151:2161     ;     85:151:2180     ;     85:151:2181     ;     85:151:2162     ;     85:151:2163     ;     85:151:2182     ;     85:151:2164     ;     85:151:2183     
          Lausanne, Bourdonnette;      8501210;    ARRIVAL;                     ;                     ;  2025-07-01 06:38:00;                     ;  2025-07-01 06:51:00;                     ;  2025-07-01 07:04:00;                     ;  2025-07-01 07:18:00;                     ;  2025-07-01 07:34:00;                     ;  2025-07-01 07:50:00;                     ;  2025-07-01 08:05:00;                     ;  2025-07-01 08:19:00;                     ;  2025-07-01 08:33:00;                     ;  2025-07-01 08:48:00;                     ;  2025-07-01 09:02:00;                     ;  2025-07-01 09:16:00;                     ;  2025-07-01 09:30:00;                     ;  2025-07-01 09:45:00;                     ;  2025-07-01 10:00:00;                     ;  2025-07-01 10:15:00;                     ;  2025-07-01 10:30:00;                     ;  2025-07-01 10:45:00;                     ;  2025-07-01 11:01:00;                     ;  2025-07-01 11:16:00;                     ;  2025-07-01 11:31:00;                     ;  2025-07-01 11:46:00;                     ;  2025-07-01 12:01:00;                     ;  2025-07-01 12:16:00;                     ;  2025-07-01 12:31:00;                     ;  2025-07-01 12:46:00;                     ;  2025-07-01 13:01:00;                     ;  2025-07-01 13:16:00;                     ;  2025-07-01 13:31:00;                     ;  2025-07-01 13:46:00;                     ;  2025-07-01 14:01:00;                     ;  2025-07-01 14:16:00;                     ;  2025-07-01 14:31:00;                     ;  2025-07-01 14:46:00;                     ;  2025-07-01 15:02:00;                     ;  2025-07-01 15:17:00;                     ;  2025-07-01 15:32:00;                     ;  2025-07-01 15:47:00;                     ;  2025-07-01 16:03:00;                     ;  2025-07-01 16:17:00;                     ;  2025-07-01 16:32:00;                     ;  2025-07-01 16:48:00;                     ;  2025-07-01 17:03:00;                     ;  2025-07-01 17:18:00;                     ;  2025-07-01 17:34:00;                     ;  2025-07-01 17:49:00;                     ;  2025-07-01 18:04:00;                     ;  2025-07-01 18:20:00;                     ;  2025-07-01 18:35:00;                     ;  2025-07-01 18:49:00;                     ;  2025-07-01 19:05:00;                     ;  2025-07-01 19:19:00;                     ;  2025-07-01 19:34:00;                     ;  2025-07-01 19:49:00;                     ;  2025-07-01 20:04:00;                     ;  2025-07-01 20:18:00;                     ;  2025-07-01 20:33:00;                     ;  2025-07-01 21:03:00;                     ;  2025-07-01 21:32:00;                     ;  2025-07-01 22:02:00;                     ;  2025-07-01 22:32:00;                     ;  2025-07-01 22:57:00;                     ;  2025-07-01 23:27:00;                     ;  2025-07-01 23:57:00;  2025-08-01 00:16:00;                     
          Lausanne, Bourdonnette;      8501210;  DEPARTURE;  2025-07-01 06:06:00;  2025-07-01 06:18:00;                     ;  2025-07-01 06:30:00;                     ;  2025-07-01 06:43:00;                     ;  2025-07-01 06:56:00;                     ;  2025-07-01 07:10:00;                     ;  2025-07-01 07:25:00;                     ;  2025-07-01 07:39:00;                     ;  2025-07-01 07:54:00;                     ;  2025-07-01 08:09:00;                     ;  2025-07-01 08:23:00;                     ;  2025-07-01 08:38:00;                     ;  2025-07-01 08:55:00;                     ;  2025-07-01 09:10:00;                     ;  2025-07-01 09:25:00;                     ;  2025-07-01 09:40:00;                     ;  2025-07-01 09:55:00;                     ;  2025-07-01 10:10:00;                     ;  2025-07-01 10:25:00;                     ;  2025-07-01 10:40:00;                     ;  2025-07-01 10:55:00;                     ;  2025-07-01 11:10:00;                     ;  2025-07-01 11:25:00;                     ;  2025-07-01 11:40:00;                     ;  2025-07-01 11:55:00;                     ;  2025-07-01 12:10:00;                     ;  2025-07-01 12:25:00;                     ;  2025-07-01 12:40:00;                     ;  2025-07-01 12:55:00;                     ;  2025-07-01 13:10:00;                     ;  2025-07-01 13:25:00;                     ;  2025-07-01 13:40:00;                     ;  2025-07-01 13:55:00;                     ;  2025-07-01 14:10:00;                     ;  2025-07-01 14:25:00;                     ;  2025-07-01 14:40:00;                     ;  2025-07-01 14:55:00;                     ;  2025-07-01 15:10:00;                     ;  2025-07-01 15:24:00;                     ;  2025-07-01 15:38:00;                     ;  2025-07-01 15:52:00;                     ;  2025-07-01 16:07:00;                     ;  2025-07-01 16:22:00;                     ;  2025-07-01 16:37:00;                     ;  2025-07-01 16:53:00;                     ;  2025-07-01 17:08:00;                     ;  2025-07-01 17:23:00;                     ;  2025-07-01 17:39:00;                     ;  2025-07-01 17:54:00;                     ;  2025-07-01 18:09:00;                     ;  2025-07-01 18:25:00;                     ;  2025-07-01 18:40:00;                     ;  2025-07-01 18:55:00;                     ;  2025-07-01 19:10:00;                     ;  2025-07-01 19:25:00;                     ;  2025-07-01 19:40:00;                     ;  2025-07-01 19:55:00;                     ;  2025-07-01 20:11:00;                     ;  2025-07-01 20:41:00;                     ;  2025-07-01 21:12:00;                     ;  2025-07-01 21:42:00;                     ;  2025-07-01 22:12:00;                     ;  2025-07-01 22:42:00;                     ;  2025-07-01 23:12:00;                     ;  2025-07-01 23:42:00;                     ;                     ;  2025-08-01 00:12:00
      Lausanne, sports UNIL-EPFL;      8595937;    ARRIVAL;  2025-07-01 06:08:00;  2025-07-01 06:20:00;  2025-07-01 06:36:00;  2025-07-01 06:32:00;  2025-07-01 06:49:00;  2025-07-01 06:45:00;  2025-07-01 07:02:00;  2025-07-01 06:58:00;  2025-07-01 07:16:00;  2025-07-01 07:12:00;  2025-07-01 07:32:00;  2025-07-01 07:27:00;  2025-07-01 07:48:00;  2025-07-01 07:41:00;  2025-07-01 08:03:00;  2025-07-01 07:56:00;  2025-07-01 08:17:00;  2025-07-01 08:11:00;  2025-07-01 08:31:00;  2025-07-01 08:25:00;  2025-07-01 08:46:00;  2025-07-01 08:40:00;  2025-07-01 09:00:00;  2025-07-01 08:57:00;  2025-07-01 09:14:00;  2025-07-01 09:12:00;  2025-07-01 09:28:00;  2025-07-01 09:27:00;  2025-07-01 09:43:00;  2025-07-01 09:42:00;  2025-07-01 09:58:00;  2025-07-01 09:57:00;  2025-07-01 10:13:00;  2025-07-01 10:12:00;  2025-07-01 10:28:00;  2025-07-01 10:27:00;  2025-07-01 10:43:00;  2025-07-01 10:42:00;  2025-07-01 10:59:00;  2025-07-01 10:57:00;  2025-07-01 11:14:00;  2025-07-01 11:12:00;  2025-07-01 11:29:00;  2025-07-01 11:27:00;  2025-07-01 11:44:00;  2025-07-01 11:42:00;  2025-07-01 11:59:00;  2025-07-01 11:57:00;  2025-07-01 12:14:00;  2025-07-01 12:12:00;  2025-07-01 12:29:00;  2025-07-01 12:27:00;  2025-07-01 12:44:00;  2025-07-01 12:42:00;  2025-07-01 12:59:00;  2025-07-01 12:57:00;  2025-07-01 13:14:00;  2025-07-01 13:12:00;  2025-07-01 13:29:00;  2025-07-01 13:27:00;  2025-07-01 13:44:00;  2025-07-01 13:42:00;  2025-07-01 13:59:00;  2025-07-01 13:57:00;  2025-07-01 14:14:00;  2025-07-01 14:12:00;  2025-07-01 14:29:00;  2025-07-01 14:27:00;  2025-07-01 14:44:00;  2025-07-01 14:42:00;  2025-07-01 15:00:00;  2025-07-01 14:57:00;  2025-07-01 15:15:00;  2025-07-01 15:12:00;  2025-07-01 15:30:00;  2025-07-01 15:26:00;  2025-07-01 15:45:00;  2025-07-01 15:40:00;  2025-07-01 16:01:00;  2025-07-01 15:54:00;  2025-07-01 16:15:00;  2025-07-01 16:09:00;  2025-07-01 16:30:00;  2025-07-01 16:24:00;  2025-07-01 16:46:00;  2025-07-01 16:39:00;  2025-07-01 17:01:00;  2025-07-01 16:55:00;  2025-07-01 17:16:00;  2025-07-01 17:10:00;  2025-07-01 17:32:00;  2025-07-01 17:25:00;  2025-07-01 17:47:00;  2025-07-01 17:41:00;  2025-07-01 18:02:00;  2025-07-01 17:56:00;  2025-07-01 18:18:00;  2025-07-01 18:11:00;  2025-07-01 18:33:00;  2025-07-01 18:27:00;  2025-07-01 18:47:00;  2025-07-01 18:42:00;  2025-07-01 19:03:00;  2025-07-01 18:57:00;  2025-07-01 19:17:00;  2025-07-01 19:12:00;  2025-07-01 19:32:00;  2025-07-01 19:27:00;  2025-07-01 19:47:00;  2025-07-01 19:42:00;  2025-07-01 20:02:00;  2025-07-01 19:57:00;  2025-07-01 20:16:00;  2025-07-01 20:13:00;  2025-07-01 20:31:00;  2025-07-01 20:43:00;  2025-07-01 21:01:00;  2025-07-01 21:14:00;  2025-07-01 21:30:00;  2025-07-01 21:44:00;  2025-07-01 22:00:00;  2025-07-01 22:14:00;  2025-07-01 22:30:00;  2025-07-01 22:44:00;  2025-07-01 22:55:00;  2025-07-01 23:14:00;  2025-07-01 23:25:00;  2025-07-01 23:44:00;  2025-07-01 23:55:00;  2025-08-01 00:14:00;  2025-08-01 00:14:00
      Lausanne, sports UNIL-EPFL;      8595937;  DEPARTURE;  2025-07-01 06:08:00;  2025-07-01 06:20:00;  2025-07-01 06:36:00;  2025-07-01 06:32:00;  2025-07-01 06:49:00;  2025-07-01 06:45:00;  2025-07-01 07:02:00;  2025-07-01 06:58:00;  2025-07-01 07:16:00;  2025-07-01 07:12:00;  2025-07-01 07:32:00;  2025-07-01 07:27:00;  2025-07-01 07:48:00;  2025-07-01 07:41:00;  2025-07-01 08:03:00;  2025-07-01 07:56:00;  2025-07-01 08:17:00;  2025-07-01 08:11:00;  2025-07-01 08:31:00;  2025-07-01 08:25:00;  2025-07-01 08:46:00;  2025-07-01 08:40:00;  2025-07-01 09:00:00;  2025-07-01 08:57:00;  2025-07-01 09:14:00;  2025-07-01 09:12:00;  2025-07-01 09:28:00;  2025-07-01 09:27:00;  2025-07-01 09:43:00;  2025-07-01 09:42:00;  2025-07-01 09:58:00;  2025-07-01 09:57:00;  2025-07-01 10:13:00;  2025-07-01 10:12:00;  2025-07-01 10:28:00;  2025-07-01 10:27:00;  2025-07-01 10:43:00;  2025-07-01 10:42:00;  2025-07-01 10:59:00;  2025-07-01 10:57:00;  2025-07-01 11:14:00;  2025-07-01 11:12:00;  2025-07-01 11:29:00;  2025-07-01 11:27:00;  2025-07-01 11:44:00;  2025-07-01 11:42:00;  2025-07-01 11:59:00;  2025-07-01 11:57:00;  2025-07-01 12:14:00;  2025-07-01 12:12:00;  2025-07-01 12:29:00;  2025-07-01 12:27:00;  2025-07-01 12:44:00;  2025-07-01 12:42:00;  2025-07-01 12:59:00;  2025-07-01 12:57:00;  2025-07-01 13:14:00;  2025-07-01 13:12:00;  2025-07-01 13:29:00;  2025-07-01 13:27:00;  2025-07-01 13:44:00;  2025-07-01 13:42:00;  2025-07-01 13:59:00;  2025-07-01 13:57:00;  2025-07-01 14:14:00;  2025-07-01 14:12:00;  2025-07-01 14:29:00;  2025-07-01 14:27:00;  2025-07-01 14:44:00;  2025-07-01 14:42:00;  2025-07-01 15:00:00;  2025-07-01 14:57:00;  2025-07-01 15:15:00;  2025-07-01 15:12:00;  2025-07-01 15:30:00;  2025-07-01 15:26:00;  2025-07-01 15:45:00;  2025-07-01 15:40:00;  2025-07-01 16:01:00;  2025-07-01 15:54:00;  2025-07-01 16:15:00;  2025-07-01 16:09:00;  2025-07-01 16:30:00;  2025-07-01 16:24:00;  2025-07-01 16:46:00;  2025-07-01 16:39:00;  2025-07-01 17:01:00;  2025-07-01 16:55:00;  2025-07-01 17:16:00;  2025-07-01 17:10:00;  2025-07-01 17:32:00;  2025-07-01 17:25:00;  2025-07-01 17:47:00;  2025-07-01 17:41:00;  2025-07-01 18:02:00;  2025-07-01 17:56:00;  2025-07-01 18:18:00;  2025-07-01 18:11:00;  2025-07-01 18:33:00;  2025-07-01 18:27:00;  2025-07-01 18:47:00;  2025-07-01 18:42:00;  2025-07-01 19:03:00;  2025-07-01 18:57:00;  2025-07-01 19:17:00;  2025-07-01 19:12:00;  2025-07-01 19:32:00;  2025-07-01 19:27:00;  2025-07-01 19:47:00;  2025-07-01 19:42:00;  2025-07-01 20:02:00;  2025-07-01 19:57:00;  2025-07-01 20:16:00;  2025-07-01 20:13:00;  2025-07-01 20:31:00;  2025-07-01 20:43:00;  2025-07-01 21:01:00;  2025-07-01 21:14:00;  2025-07-01 21:30:00;  2025-07-01 21:44:00;  2025-07-01 22:00:00;  2025-07-01 22:14:00;  2025-07-01 22:30:00;  2025-07-01 22:44:00;  2025-07-01 22:55:00;  2025-07-01 23:14:00;  2025-07-01 23:25:00;  2025-07-01 23:44:00;  2025-07-01 23:55:00;  2025-08-01 00:14:00;  2025-08-01 00:14:00
          Lausanne, Parc Bourget;      8595939;    ARRIVAL;  2025-07-01 06:09:00;  2025-07-01 06:21:00;  2025-07-01 06:34:00;  2025-07-01 06:33:00;  2025-07-01 06:47:00;  2025-07-01 06:46:00;  2025-07-01 07:00:00;  2025-07-01 06:59:00;  2025-07-01 07:14:00;  2025-07-01 07:13:00;  2025-07-01 07:29:00;  2025-07-01 07:28:00;  2025-07-01 07:45:00;  2025-07-01 07:43:00;  2025-07-01 08:00:00;  2025-07-01 07:58:00;  2025-07-01 08:14:00;  2025-07-01 08:13:00;  2025-07-01 08:28:00;  2025-07-01 08:27:00;  2025-07-01 08:43:00;  2025-07-01 08:42:00;  2025-07-01 08:57:00;  2025-07-01 08:59:00;  2025-07-01 09:12:00;  2025-07-01 09:14:00;  2025-07-01 09:26:00;  2025-07-01 09:29:00;  2025-07-01 09:41:00;  2025-07-01 09:44:00;  2025-07-01 09:56:00;  2025-07-01 09:59:00;  2025-07-01 10:11:00;  2025-07-01 10:14:00;  2025-07-01 10:26:00;  2025-07-01 10:29:00;  2025-07-01 10:41:00;  2025-07-01 10:44:00;  2025-07-01 10:57:00;  2025-07-01 10:59:00;  2025-07-01 11:12:00;  2025-07-01 11:14:00;  2025-07-01 11:27:00;  2025-07-01 11:29:00;  2025-07-01 11:42:00;  2025-07-01 11:44:00;  2025-07-01 11:57:00;  2025-07-01 11:59:00;  2025-07-01 12:12:00;  2025-07-01 12:14:00;  2025-07-01 12:27:00;  2025-07-01 12:29:00;  2025-07-01 12:42:00;  2025-07-01 12:44:00;  2025-07-01 12:57:00;  2025-07-01 12:59:00;  2025-07-01 13:12:00;  2025-07-01 13:14:00;  2025-07-01 13:27:00;  2025-07-01 13:29:00;  2025-07-01 13:42:00;  2025-07-01 13:44:00;  2025-07-01 13:57:00;  2025-07-01 13:59:00;  2025-07-01 14:12:00;  2025-07-01 14:14:00;  2025-07-01 14:27:00;  2025-07-01 14:29:00;  2025-07-01 14:42:00;  2025-07-01 14:44:00;  2025-07-01 14:57:00;  2025-07-01 14:59:00;  2025-07-01 15:12:00;  2025-07-01 15:14:00;  2025-07-01 15:27:00;  2025-07-01 15:28:00;  2025-07-01 15:42:00;  2025-07-01 15:42:00;  2025-07-01 15:58:00;  2025-07-01 15:56:00;  2025-07-01 16:12:00;  2025-07-01 16:11:00;  2025-07-01 16:27:00;  2025-07-01 16:26:00;  2025-07-01 16:43:00;  2025-07-01 16:41:00;  2025-07-01 16:58:00;  2025-07-01 16:57:00;  2025-07-01 17:13:00;  2025-07-01 17:12:00;  2025-07-01 17:29:00;  2025-07-01 17:27:00;  2025-07-01 17:44:00;  2025-07-01 17:43:00;  2025-07-01 17:59:00;  2025-07-01 17:58:00;  2025-07-01 18:15:00;  2025-07-01 18:13:00;  2025-07-01 18:30:00;  2025-07-01 18:29:00;  2025-07-01 18:44:00;  2025-07-01 18:44:00;  2025-07-01 19:00:00;  2025-07-01 18:59:00;  2025-07-01 19:14:00;  2025-07-01 19:14:00;  2025-07-01 19:30:00;  2025-07-01 19:29:00;  2025-07-01 19:45:00;  2025-07-01 19:44:00;  2025-07-01 20:00:00;  2025-07-01 19:59:00;  2025-07-01 20:14:00;  2025-07-01 20:14:00;  2025-07-01 20:29:00;  2025-07-01 20:44:00;  2025-07-01 20:59:00;  2025-07-01 21:15:00;  2025-07-01 21:28:00;  2025-07-01 21:45:00;  2025-07-01 21:58:00;  2025-07-01 22:15:00;  2025-07-01 22:28:00;  2025-07-01 22:45:00;  2025-07-01 22:54:00;  2025-07-01 23:15:00;  2025-07-01 23:24:00;  2025-07-01 23:45:00;  2025-07-01 23:54:00;  2025-08-01 00:13:00;  2025-08-01 00:15:00
          Lausanne, Parc Bourget;      8595939;  DEPARTURE;  2025-07-01 06:09:00;  2025-07-01 06:21:00;  2025-07-01 06:34:00;  2025-07-01 06:33:00;  2025-07-01 06:47:00;  2025-07-01 06:46:00;  2025-07-01 07:00:00;  2025-07-01 06:59:00;  2025-07-01 07:14:00;  2025-07-01 07:13:00;  2025-07-01 07:29:00;  2025-07-01 07:28:00;  2025-07-01 07:45:00;  2025-07-01 07:43:00;  2025-07-01 08:00:00;  2025-07-01 07:58:00;  2025-07-01 08:14:00;  2025-07-01 08:13:00;  2025-07-01 08:28:00;  2025-07-01 08:27:00;  2025-07-01 08:43:00;  2025-07-01 08:42:00;  2025-07-01 08:57:00;  2025-07-01 08:59:00;  2025-07-01 09:12:00;  2025-07-01 09:14:00;  2025-07-01 09:26:00;  2025-07-01 09:29:00;  2025-07-01 09:41:00;  2025-07-01 09:44:00;  2025-07-01 09:56:00;  2025-07-01 09:59:00;  2025-07-01 10:11:00;  2025-07-01 10:14:00;  2025-07-01 10:26:00;  2025-07-01 10:29:00;  2025-07-01 10:41:00;  2025-07-01 10:44:00;  2025-07-01 10:57:00;  2025-07-01 10:59:00;  2025-07-01 11:12:00;  2025-07-01 11:14:00;  2025-07-01 11:27:00;  2025-07-01 11:29:00;  2025-07-01 11:42:00;  2025-07-01 11:44:00;  2025-07-01 11:57:00;  2025-07-01 11:59:00;  2025-07-01 12:12:00;  2025-07-01 12:14:00;  2025-07-01 12:27:00;  2025-07-01 12:29:00;  2025-07-01 12:42:00;  2025-07-01 12:44:00;  2025-07-01 12:57:00;  2025-07-01 12:59:00;  2025-07-01 13:12:00;  2025-07-01 13:14:00;  2025-07-01 13:27:00;  2025-07-01 13:29:00;  2025-07-01 13:42:00;  2025-07-01 13:44:00;  2025-07-01 13:57:00;  2025-07-01 13:59:00;  2025-07-01 14:12:00;  2025-07-01 14:14:00;  2025-07-01 14:27:00;  2025-07-01 14:29:00;  2025-07-01 14:42:00;  2025-07-01 14:44:00;  2025-07-01 14:57:00;  2025-07-01 14:59:00;  2025-07-01 15:12:00;  2025-07-01 15:14:00;  2025-07-01 15:27:00;  2025-07-01 15:28:00;  2025-07-01 15:42:00;  2025-07-01 15:42:00;  2025-07-01 15:58:00;  2025-07-01 15:56:00;  2025-07-01 16:12:00;  2025-07-01 16:11:00;  2025-07-01 16:27:00;  2025-07-01 16:26:00;  2025-07-01 16:43:00;  2025-07-01 16:41:00;  2025-07-01 16:58:00;  2025-07-01 16:57:00;  2025-07-01 17:13:00;  2025-07-01 17:12:00;  2025-07-01 17:29:00;  2025-07-01 17:27:00;  2025-07-01 17:44:00;  2025-07-01 17:43:00;  2025-07-01 17:59:00;  2025-07-01 17:58:00;  2025-07-01 18:15:00;  2025-07-01 18:13:00;  2025-07-01 18:30:00;  2025-07-01 18:29:00;  2025-07-01 18:44:00;  2025-07-01 18:44:00;  2025-07-01 19:00:00;  2025-07-01 18:59:00;  2025-07-01 19:14:00;  2025-07-01 19:14:00;  2025-07-01 19:30:00;  2025-07-01 19:29:00;  2025-07-01 19:45:00;  2025-07-01 19:44:00;  2025-07-01 20:00:00;  2025-07-01 19:59:00;  2025-07-01 20:14:00;  2025-07-01 20:14:00;  2025-07-01 20:29:00;  2025-07-01 20:44:00;  2025-07-01 20:59:00;  2025-07-01 21:15:00;  2025-07-01 21:28:00;  2025-07-01 21:45:00;  2025-07-01 21:58:00;  2025-07-01 22:15:00;  2025-07-01 22:28:00;  2025-07-01 22:45:00;  2025-07-01 22:54:00;  2025-07-01 23:15:00;  2025-07-01 23:24:00;  2025-07-01 23:45:00;  2025-07-01 23:54:00;  2025-08-01 00:13:00;  2025-08-01 00:15:00
          Lausanne, Siège du CIO;      8595934;    ARRIVAL;  2025-07-01 06:11:00;  2025-07-01 06:23:00;  2025-07-01 06:33:00;  2025-07-01 06:35:00;  2025-07-01 06:46:00;  2025-07-01 06:48:00;  2025-07-01 06:59:00;  2025-07-01 07:01:00;  2025-07-01 07:13:00;  2025-07-01 07:15:00;  2025-07-01 07:28:00;  2025-07-01 07:30:00;  2025-07-01 07:44:00;  2025-07-01 07:45:00;  2025-07-01 07:59:00;  2025-07-01 08:00:00;  2025-07-01 08:13:00;  2025-07-01 08:15:00;  2025-07-01 08:27:00;  2025-07-01 08:29:00;  2025-07-01 08:42:00;  2025-07-01 08:44:00;  2025-07-01 08:56:00;  2025-07-01 09:01:00;  2025-07-01 09:11:00;  2025-07-01 09:16:00;  2025-07-01 09:25:00;  2025-07-01 09:31:00;  2025-07-01 09:40:00;  2025-07-01 09:46:00;  2025-07-01 09:55:00;  2025-07-01 10:01:00;  2025-07-01 10:10:00;  2025-07-01 10:16:00;  2025-07-01 10:25:00;  2025-07-01 10:31:00;  2025-07-01 10:40:00;  2025-07-01 10:46:00;  2025-07-01 10:56:00;  2025-07-01 11:01:00;  2025-07-01 11:11:00;  2025-07-01 11:16:00;  2025-07-01 11:26:00;  2025-07-01 11:31:00;  2025-07-01 11:41:00;  2025-07-01 11:46:00;  2025-07-01 11:56:00;  2025-07-01 12:01:00;  2025-07-01 12:11:00;  2025-07-01 12:16:00;  2025-07-01 12:26:00;  2025-07-01 12:31:00;  2025-07-01 12:41:00;  2025-07-01 12:46:00;  2025-07-01 12:56:00;  2025-07-01 13:01:00;  2025-07-01 13:11:00;  2025-07-01 13:16:00;  2025-07-01 13:26:00;  2025-07-01 13:31:00;  2025-07-01 13:41:00;  2025-07-01 13:46:00;  2025-07-01 13:56:00;  2025-07-01 14:01:00;  2025-07-01 14:11:00;  2025-07-01 14:16:00;  2025-07-01 14:26:00;  2025-07-01 14:31:00;  2025-07-01 14:41:00;  2025-07-01 14:46:00;  2025-07-01 14:56:00;  2025-07-01 15:01:00;  2025-07-01 15:11:00;  2025-07-01 15:16:00;  2025-07-01 15:26:00;  2025-07-01 15:30:00;  2025-07-01 15:41:00;  2025-07-01 15:44:00;  2025-07-01 15:57:00;  2025-07-01 15:58:00;  2025-07-01 16:11:00;  2025-07-01 16:13:00;  2025-07-01 16:26:00;  2025-07-01 16:28:00;  2025-07-01 16:42:00;  2025-07-01 16:43:00;  2025-07-01 16:57:00;  2025-07-01 16:59:00;  2025-07-01 17:12:00;  2025-07-01 17:14:00;  2025-07-01 17:28:00;  2025-07-01 17:29:00;  2025-07-01 17:43:00;  2025-07-01 17:45:00;  2025-07-01 17:58:00;  2025-07-01 18:00:00;  2025-07-01 18:14:00;  2025-07-01 18:15:00;  2025-07-01 18:29:00;  2025-07-01 18:31:00;  2025-07-01 18:43:00;  2025-07-01 18:46:00;  2025-07-01 18:59:00;  2025-07-01 19:01:00;  2025-07-01 19:13:00;  2025-07-01 19:16:00;  2025-07-01 19:29:00;  2025-07-01 19:31:00;  2025-07-01 19:44:00;  2025-07-01 19:46:00;  2025-07-01 19:59:00;  2025-07-01 20:01:00;  2025-07-01 20:13:00;  2025-07-01 20:16:00;  2025-07-01 20:28:00;  2025-07-01 20:46:00;  2025-07-01 20:58:00;  2025-07-01 21:17:00;  2025-07-01 21:27:00;  2025-07-01 21:47:00;  2025-07-01 21:57:00;  2025-07-01 22:17:00;  2025-07-01 22:27:00;  2025-07-01 22:47:00;  2025-07-01 22:53:00;  2025-07-01 23:17:00;  2025-07-01 23:23:00;  2025-07-01 23:47:00;  2025-07-01 23:53:00;  2025-08-01 00:12:00;  2025-08-01 00:17:00
