JOURNEY_ID;Route;Number_of_stops;Direction;Start;Start_time_Planned;Start_time_Real;End;End_time_Planned;End_time_Real
85:764:5001_705-A-101_0540_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 05:40:00;2025-03-01 05:41:47;Ecublens VD, EPFL Piccard;2025-03-01 06:07:00;2025-03-01 06:08:59
85:764:5003_705-A-101_0600_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 06:00:00;2025-03-01 06:02:09;Ecublens VD, EPFL Piccard;2025-03-01 06:27:00;2025-03-01 06:25:07
85:764:5000_705-R-201_0618_BNE5;Route_B;22;R;Ecublens VD, EPFL Piccard;2025-03-01 06:18:00;2025-03-01 06:20:10;Lonay, parc;2025-03-01 06:44:00;2025-03-01 06:45:01
85:764:5005_705-A-101_0620_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 06:20:00;2025-03-01 06:21:17;Ecublens VD, EPFL Piccard;2025-03-01 06:47:00;2025-03-01 06:49:25
85:764:5007_705-A-101_0635_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 06:35:00;2025-03-01 06:35:33;Ecublens VD, EPFL Piccard;2025-03-01 07:02:00;2025-03-01 07:02:39
85:764:5002_705-R-201_0638_BNE5;Route_B;22;R;Ecublens VD, EPFL Piccard;2025-03-01 06:38:00;2025-03-01 06:40:46;Lonay, parc;2025-03-01 07:04:00;2025-03-01 07:03:22
85:764:5009_705-A-101_0650_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 06:50:00;2025-03-01 06:51:19;Ecublens VD, EPFL Piccard;2025-03-01 07:17:00;2025-03-01 07:17:36
85:764:5004_705-R-201_0658_BNE5;Route_B;22;R;Ecublens VD, EPFL Piccard;2025-03-01 06:58:00;2025-03-01 06:59:33;Lonay, parc;2025-03-01 07:26:00;2025-03-01 07:25:53
85:764:5011_705-A-101_0700_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 07:00:00;2025-03-01 07:01:54;Ecublens VD, EPFL Piccard;2025-03-01 07:29:00;2025-03-01 07:29:35
85:764:5006_705-R-203_0713_BNE5;Route_C;10;R;Ecublens VD, EPFL Piccard;2025-03-01 07:13:00;2025-03-01 07:13:00;Echandens, centre;2025-03-01 07:25:00;2025-03-01 07:26:06
85:764:5013_705-A-101_0720_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 07:20:00;2025-03-01 07:22:30;Ecublens VD, EPFL Piccard;2025-03-01 07:49:00;2025-03-01 07:47:21
85:764:5008_705-R-201_0723_BNE5;Route_B;22;R;Ecublens VD, EPFL Piccard;2025-03-01 07:23:00;2025-03-01 07:23:00;Lonay, parc;2025-03-01 07:51:00;2025-03-01 07:53:06
85:764:5015_705-A-102_0726_BNE5;Route_D;11;O;Echandens, centre;2025-03-01 07:26:00;2025-03-01 07:25:12;Ecublens VD, EPFL Piccard;2025-03-01 07:39:00;2025-03-01 07:38:41
85:764:5017_705-A-101_0727_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 07:27:00;2025-03-01 07:28:17;Ecublens VD, EPFL Piccard;2025-03-01 07:56:00;2025-03-01 07:57:06
85:764:5010_705-R-203_0733_BNE5;Route_C;10;R;Ecublens VD, EPFL Piccard;2025-03-01 07:33:00;2025-03-01 07:33:00;Echandens, centre;2025-03-01 07:45:00;2025-03-01 07:46:48
85:764:5012_705-R-201_0743_BNE5;Route_B;22;R;Ecublens VD, EPFL Piccard;2025-03-01 07:43:00;2025-03-01 07:43:23;Lonay, parc;2025-03-01 08:11:00;2025-03-01 08:11:16
85:764:5014_705-R-203_0750_BNE5;Route_C;10;R;Ecublens VD, EPFL Piccard;2025-03-01 07:50:00;2025-03-01 07:51:11;Echandens, centre;2025-03-01 08:02:00;2025-03-01 08:01:35
85:764:5019_705-A-102_0753_BNE5;Route_D;11;O;Echandens, centre;2025-03-01 07:53:00;2025-03-01 07:53:00;Ecublens VD, EPFL Piccard;2025-03-01 08:06:00;2025-03-01 08:06:19
85:764:5021_705-A-101_0757_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 07:57:00;2025-03-01 07:58:54;Ecublens VD, EPFL Piccard;2025-03-01 08:26:00;2025-03-01 08:27:06
85:764:5016_705-R-203_0800_BNE5;Route_C;10;R;Ecublens VD, EPFL Piccard;2025-03-01 08:00:00;2025-03-01 08:00:40;Echandens, centre;2025-03-01 08:12:00;2025-03-01 08:11:26
85:764:5023_705-A-102_0803_BNE5;Route_D;11;O;Echandens, centre;2025-03-01 08:03:00;2025-03-01 08:01:15;Ecublens VD, EPFL Piccard;2025-03-01 08:16:00;2025-03-01 08:14:04
85:764:5018_705-R-201_0810_BNE5;Route_B;22;R;Ecublens VD, EPFL Piccard;2025-03-01 08:10:00;2025-03-01 08:13:00;Lonay, parc;2025-03-01 08:38:00;2025-03-01 08:38:12
85:764:5020_705-R-201_0820_BNE5;Route_B;22;R;Ecublens VD, EPFL Piccard;2025-03-01 08:20:00;2025-03-01 08:23:11;Lonay, parc;2025-03-01 08:48:00;2025-03-01 08:48:00
85:764:5025_705-A-101_0820_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 08:20:00;2025-03-01 08:20:37;Ecublens VD, EPFL Piccard;2025-03-01 08:49:00;2025-03-01 08:48:54
85:764:5027_705-A-102_0823_BNE5;Route_D;11;O;Echandens, centre;2025-03-01 08:23:00;2025-03-01 08:23:41;Ecublens VD, EPFL Piccard;2025-03-01 08:36:00;2025-03-01 08:36:19
85:764:5022_705-R-203_0833_BNE5;Route_C;10;R;Ecublens VD, EPFL Piccard;2025-03-01 08:33:00;2025-03-01 08:34:44;Echandens, centre;2025-03-01 08:45:00;2025-03-01 08:44:37
85:764:5029_705-A-101_0840_BNE5;Route_A;23;O;Lonay, parc;2025-03-01 08:40:00;2025-03-01 08:40:31;Ecublens VD, EPFL Piccard;2025-03-01 09:09:00;2025-03-01 09:07:48
85:764:5024_705-R-201_0843_BNE5;Route_B;22;R;Ecublens VD, EPFL Piccard;2025-03-01 08:43:00;2025-03-01 08:44:26;Lonay, parc;2025-03-01 09:11:00;2025-03-01 09:11:53
85:764:5031_705-A-102_0846_BNE5;Route_D;11;O;Echandens, centre;2025-03-01 08:46:00;2025-03-01 08:45:03;Ecublens VD, EPFL Piccard;2025-03-01 08:59:00;2025-03-01 09:02:49
