  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;            Start            ;  Start_time_Planned ;   Start_time_Real   ;             End             ;   End_time_Planned  ;    End_time_Real    
  85:151:5705;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 05:20:00;  2025-07-01 05:20:23;  Lausanne, Riponne-M. Béjart;  2025-07-01 05:58:00;  2025-07-01 05:53:23
  85:151:5729;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 05:38:00;  2025-07-01 05:39:50;        Froideville, Laiterie;  2025-07-01 06:13:00;  2025-07-01 06:09:10
  85:151:5756;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 05:50:00;  2025-07-01 05:50:40;  Lausanne, Riponne-M. Béjart;  2025-07-01 06:28:00;  2025-07-01 06:22:22
  85:151:5706;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 06:08:00;  2025-07-01 06:09:01;        Froideville, Laiterie;  2025-07-01 06:43:00;  2025-07-01 06:38:40
  85:151:5730;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 06:20:00;  2025-07-01 06:21:50;  Lausanne, Riponne-M. Béjart;  2025-07-01 06:58:00;  2025-07-01 06:52:10
  85:151:5788;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 06:23:00;  2025-07-01 06:24:06;        Froideville, Laiterie;  2025-07-01 06:58:00;  2025-07-01 06:56:14
  85:151:5783;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 06:35:00;  2025-07-01 06:35:29;  Lausanne, Riponne-M. Béjart;  2025-07-01 07:13:00;  2025-07-01 07:12:20
  85:151:5757;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 06:38:00;  2025-07-01 06:38:13;        Froideville, Laiterie;  2025-07-01 07:13:00;  2025-07-01 07:11:32
  85:151:5707;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 06:50:00;  2025-07-01 06:51:00;  Lausanne, Riponne-M. Béjart;  2025-07-01 07:28:00;  2025-07-01 07:27:19
  85:151:5794;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 06:53:00;  2025-07-01 07:00:04;        Froideville, Laiterie;  2025-07-01 07:28:00;  2025-07-01 07:52:47
  85:151:5789;  Route_C;               16;          R;        Froideville, Laiterie;  2025-07-01 07:05:00;  2025-07-01 07:05:54;          Lausanne, Bellevaux;  2025-07-01 07:32:00;  2025-07-01 08:05:52
  85:151:5731;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 07:08:00;  2025-07-01 07:09:26;        Froideville, Laiterie;  2025-07-01 07:43:00;  2025-07-01 07:42:03
  85:151:5758;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 07:20:00;  2025-07-01 07:20:26;  Lausanne, Riponne-M. Béjart;  2025-07-01 07:58:00;  2025-07-01 07:59:49
  85:151:5784;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 07:23:00;  2025-07-01 07:23:20;        Froideville, Laiterie;  2025-07-01 07:58:00;  2025-07-01 07:59:03
  85:151:5795;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 07:35:00;  2025-07-01 07:35:00;  Lausanne, Riponne-M. Béjart;  2025-07-01 08:13:00;  2025-07-01 08:13:00
  85:151:5708;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 07:38:00;  2025-07-01 07:38:10;        Froideville, Laiterie;  2025-07-01 08:13:00;  2025-07-01 08:12:09
  85:151:5732;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 07:50:00;  2025-07-01 07:52:01;  Lausanne, Riponne-M. Béjart;  2025-07-01 08:28:00;  2025-07-01 08:24:22
  85:151:5790;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 07:53:00;  2025-07-01 07:53:00;        Froideville, Laiterie;  2025-07-01 08:28:00;  2025-07-01 08:28:00
  85:151:5785;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 08:05:00;  2025-07-01 08:05:35;  Lausanne, Riponne-M. Béjart;  2025-07-01 08:43:00;  2025-07-01 08:42:27
  85:151:5759;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 08:08:00;  2025-07-01 08:08:57;        Froideville, Laiterie;  2025-07-01 08:43:00;  2025-07-01 08:41:27
  85:151:5709;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 08:20:00;  2025-07-01 08:20:09;  Lausanne, Riponne-M. Béjart;  2025-07-01 08:58:00;  2025-07-01 08:54:23
  85:151:5791;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 08:35:00;  2025-07-01 08:35:00;  Lausanne, Riponne-M. Béjart;  2025-07-01 09:13:00;  2025-07-01 09:13:00
  85:151:5733;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 08:38:00;  2025-07-01 08:39:56;        Froideville, Laiterie;  2025-07-01 09:13:00;  2025-07-01 09:10:53
  85:151:5760;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 08:50:00;  2025-07-01 08:51:01;  Lausanne, Riponne-M. Béjart;  2025-07-01 09:28:00;  2025-07-01 09:24:24
  85:151:5710;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 09:08:00;  2025-07-01 09:08:35;        Froideville, Laiterie;  2025-07-01 09:43:00;  2025-07-01 09:39:15
  85:151:5734;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 09:20:00;  2025-07-01 09:21:45;  Lausanne, Riponne-M. Béjart;  2025-07-01 09:58:00;  2025-07-01 09:54:06
  85:151:5761;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 09:38:00;  2025-07-01 09:39:02;        Froideville, Laiterie;  2025-07-01 10:13:00;  2025-07-01 10:10:49
  85:151:5711;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 09:50:00;  2025-07-01 09:50:53;  Lausanne, Riponne-M. Béjart;  2025-07-01 10:28:00;  2025-07-01 10:24:07
  85:151:5735;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 10:08:00;  2025-07-01 10:09:17;        Froideville, Laiterie;  2025-07-01 10:43:00;  2025-07-01 10:40:42
  85:151:5762;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 10:20:00;  2025-07-01 10:22:28;  Lausanne, Riponne-M. Béjart;  2025-07-01 10:58:00;  2025-07-01 10:59:58
  85:151:5712;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 10:38:00;  2025-07-01 10:38:19;        Froideville, Laiterie;  2025-07-01 11:13:00;  2025-07-01 11:10:31
  85:151:5736;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 10:50:00;  2025-07-01 10:50:37;  Lausanne, Riponne-M. Béjart;  2025-07-01 11:28:00;  2025-07-01 11:25:10
  85:151:5763;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 11:08:00;  2025-07-01 11:08:55;        Froideville, Laiterie;  2025-07-01 11:43:00;  2025-07-01 11:41:14
  85:151:5713;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 11:20:00;  2025-07-01 11:20:20;  Lausanne, Riponne-M. Béjart;  2025-07-01 11:58:00;  2025-07-01 11:55:44
  85:151:5737;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 11:38:00;  2025-07-01 11:38:30;        Froideville, Laiterie;  2025-07-01 12:13:00;  2025-07-01 12:10:29
  85:151:5764;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 11:50:00;  2025-07-01 11:53:48;  Lausanne, Riponne-M. Béjart;  2025-07-01 12:28:00;  2025-07-01 12:27:28
  85:151:5714;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 12:13:00;  2025-07-01 12:13:17;        Froideville, Laiterie;  2025-07-01 12:48:00;  2025-07-01 12:46:27
  85:151:5738;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 12:20:00;  2025-07-01 12:20:28;  Lausanne, Riponne-M. Béjart;  2025-07-01 12:58:00;  2025-07-01 12:54:56
  85:151:5765;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 12:38:00;  2025-07-01 12:38:49;        Froideville, Laiterie;  2025-07-01 13:13:00;  2025-07-01 13:10:22
  85:151:5715;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 12:50:00;  2025-07-01 12:50:27;  Lausanne, Riponne-M. Béjart;  2025-07-01 13:28:00;  2025-07-01 13:23:06
  85:151:5739;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 13:08:00;  2025-07-01 12:55:18;        Froideville, Laiterie;  2025-07-01 13:43:00;  2025-07-01 13:42:36
  85:151:5766;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 13:20:00;  2025-07-01 13:21:42;  Lausanne, Riponne-M. Béjart;  2025-07-01 13:58:00;  2025-07-01 13:55:24
  85:151:5716;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 13:38:00;  2025-07-01 13:39:07;        Froideville, Laiterie;  2025-07-01 14:13:00;  2025-07-01 14:11:01
  85:151:5740;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 13:45:00;  2025-07-01 13:46:36;  Lausanne, Riponne-M. Béjart;  2025-07-01 14:23:00;  2025-07-01 14:24:45
  85:151:5767;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 14:08:00;  2025-07-01 14:09:19;        Froideville, Laiterie;  2025-07-01 14:43:00;  2025-07-01 14:40:46
  85:151:5717;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 14:20:00;  2025-07-01 14:22:20;  Lausanne, Riponne-M. Béjart;  2025-07-01 14:58:00;  2025-07-01 15:00:03
  85:151:5741;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 14:38:00;  2025-07-01 14:38:15;        Froideville, Laiterie;  2025-07-01 15:13:00;  2025-07-01 15:14:51
  85:151:5768;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 14:50:00;  2025-07-01 14:52:06;  Lausanne, Riponne-M. Béjart;  2025-07-01 15:28:00;  2025-07-01 15:24:52
  85:151:5718;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 15:08:00;  2025-07-01 15:08:21;        Froideville, Laiterie;  2025-07-01 15:43:00;  2025-07-01 15:39:11
  85:151:5742;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 15:20:00;  2025-07-01 15:21:26;  Lausanne, Riponne-M. Béjart;  2025-07-01 15:58:00;  2025-07-01 15:59:50
  85:151:5769;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 15:38:00;  2025-07-01 15:38:32;        Froideville, Laiterie;  2025-07-01 16:13:00;  2025-07-01 16:19:45
  85:151:5719;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 15:50:00;  2025-07-01 15:52:27;  Lausanne, Riponne-M. Béjart;  2025-07-01 16:28:00;  2025-07-01 16:27:16
  85:151:5798;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 15:53:00;  2025-07-01 15:53:26;        Froideville, Laiterie;  2025-07-01 16:28:00;  2025-07-01 16:26:45
  85:151:5743;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 16:08:00;  2025-07-01 16:14:02;        Froideville, Laiterie;  2025-07-01 16:43:00;  2025-07-01 16:45:53
  85:151:5770;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 16:20:00;  2025-07-01 16:21:05;  Lausanne, Riponne-M. Béjart;  2025-07-01 16:58:00;  2025-07-01 16:56:02
  85:151:5804;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 16:23:00;  2025-07-01 16:30:32;        Froideville, Laiterie;  2025-07-01 16:58:00;  2025-07-01 17:14:38
  85:151:5799;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 16:35:00;  2025-07-01 16:35:45;  Lausanne, Riponne-M. Béjart;  2025-07-01 17:13:00;  2025-07-01 17:10:42
  85:151:5720;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 16:38:00;  2025-07-01 16:38:27;        Froideville, Laiterie;  2025-07-01 17:13:00;  2025-07-01 17:17:18
  85:151:5744;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 16:50:00;  2025-07-01 16:51:02;  Lausanne, Riponne-M. Béjart;  2025-07-01 17:28:00;  2025-07-01 17:26:52
  85:151:5809;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 16:53:00;  2025-07-01 16:53:23;        Froideville, Laiterie;  2025-07-01 17:28:00;  2025-07-01 17:33:15
  85:151:5805;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 17:05:00;  2025-07-01 17:14:58;  Lausanne, Riponne-M. Béjart;  2025-07-01 17:43:00;  2025-07-01 17:51:56
  85:151:5771;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 17:08:00;  2025-07-01 17:10:41;        Froideville, Laiterie;  2025-07-01 17:43:00;  2025-07-01 17:49:10
  85:151:5721;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 17:20:00;  2025-07-01 17:20:26;  Lausanne, Riponne-M. Béjart;  2025-07-01 17:58:00;  2025-07-01 17:57:24
  85:151:5800;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 17:23:00;  2025-07-01 17:23:38;        Froideville, Laiterie;  2025-07-01 17:58:00;  2025-07-01 17:59:57
  85:151:5810;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 17:35:00;  2025-07-01 17:36:01;  Lausanne, Riponne-M. Béjart;  2025-07-01 18:13:00;  2025-07-01 18:10:41
  85:151:5745;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 17:38:00;  2025-07-01 17:38:40;        Froideville, Laiterie;  2025-07-01 18:13:00;  2025-07-01 18:19:25
  85:151:5772;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 17:50:00;  2025-07-01 17:53:08;  Lausanne, Riponne-M. Béjart;  2025-07-01 18:28:00;  2025-07-01 18:26:23
  85:151:5806;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 17:53:00;  2025-07-01 17:53:56;        Froideville, Laiterie;  2025-07-01 18:28:00;  2025-07-01 18:35:21
  85:151:5801;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 18:05:00;  2025-07-01 18:05:34;  Lausanne, Riponne-M. Béjart;  2025-07-01 18:43:00;  2025-07-01 18:37:35
  85:151:5722;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 18:08:00;  2025-07-01 18:08:00;        Froideville, Laiterie;  2025-07-01 18:43:00;  2025-07-01 18:44:18
  85:151:5746;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 18:20:00;  2025-07-01 18:23:18;  Lausanne, Riponne-M. Béjart;  2025-07-01 18:58:00;  2025-07-01 18:59:18
  85:151:5811;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 18:23:00;  2025-07-01 18:24:41;        Froideville, Laiterie;  2025-07-01 18:58:00;  2025-07-01 18:58:57
  85:151:5773;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 18:38:00;  2025-07-01 18:39:01;        Froideville, Laiterie;  2025-07-01 19:13:00;  2025-07-01 19:13:26
  85:151:5723;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 18:50:00;  2025-07-01 18:50:50;  Lausanne, Riponne-M. Béjart;  2025-07-01 19:28:00;  2025-07-01 19:24:40
  85:151:5747;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 19:08:00;  2025-07-01 19:09:00;        Froideville, Laiterie;  2025-07-01 19:43:00;  2025-07-01 19:44:25
  85:151:5774;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 19:20:00;  2025-07-01 19:21:26;  Lausanne, Riponne-M. Béjart;  2025-07-01 19:58:00;  2025-07-01 19:54:48
  85:151:5724;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 19:38:00;  2025-07-01 19:38:40;        Froideville, Laiterie;  2025-07-01 20:13:00;  2025-07-01 20:12:31
  85:151:5748;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 19:50:00;  2025-07-01 19:50:16;  Lausanne, Riponne-M. Béjart;  2025-07-01 20:28:00;  2025-07-01 20:22:52
  85:151:5775;  Route_A;               18;          O;  Lausanne, Riponne-M. Béjart;  2025-07-01 20:08:00;  2025-07-01 20:09:07;        Froideville, Laiterie;  2025-07-01 20:43:00;  2025-07-01 20:40:45
  85:151:5725;  Route_B;               17;          R;        Froideville, Laiterie;  2025-07-01 20:20:00;  2025-07-01 20:20:31;  Lausanne, Riponne-M. Béjart;  2025-07-01 20:58:00;  2025-07-01 20:53:24
