Name,BPUIC,,BPUIC,85:764:1000_701-R-201_0540_BUSPS124-2,85:764:1001_701-A-111_0508_BUSPS124-2,85:764:1002_701-R-201_0559_BUSPS124-2,85:764:1003_701-A-111_0523_BUSPS124-2,85:764:1004_701-R-201_0615_BUSPS124-2,85:764:1005_701-A-111_0540_BUSPS124-2,85:764:1006_701-R-201_0630_BUSPS124-2,85:764:1007_701-A-111_0555_BUSPS124-2,85:764:1008_701-R-201_0644_BUSPS124-2,85:764:1009_701-A-111_0605_BUSPS124-2,85:764:1010_701-R-201_0654_BUSPS124-2,85:764:1011_701-A-101_0613_BUSPS124-2,85:764:1012_701-R-201_0704_BUSPS124-2,85:764:1013_701-A-111_0624_BUSPS124-2,85:764:1014_701-R-201_0714_BUSPS124-2,85:764:1015_701-A-101_0633_BUSPS124-2,85:764:1016_701-R-201_0724_BUSPS124-2,85:764:1017_701-A-111_0644_BUSPS124-2,85:764:1018_701-R-201_0734_BUSPS124-2,85:764:1019_701-A-101_0653_BUSPS124-2,85:764:1020_701-R-201_0744_BUSPS124-2,85:764:1021_701-A-101_0703_BUSPS124-2,85:764:1022_701-R-201_0754_BUSPS124-2,85:764:1023_701-A-111_0714_BUSPS124-2,85:764:1024_701-R-201_0804_BUSPS124-2,85:764:1025_701-A-101_0723_BUSPS124-2,85:764:1026_701-R-201_0814_BUSPS124-2,85:764:1027_701-A-101_0733_BUSPS124-2,85:764:1028_701-R-201_0824_BUSPS124-2,85:764:1029_701-A-101_0743_BUSPS124-2,85:764:1030_701-R-201_0834_BUSPS124-2,85:764:1031_701-A-101_0753_BUSPS124-2,85:764:1032_701-R-201_0844_BUSPS124-2,85:764:1033_701-A-101_0803_BUSPS124-2,85:764:1034_701-R-201_0854_BUSPS124-2,85:764:1035_701-A-101_0813_BUSPS124-2,85:764:1036_701-R-201_0904_BUSPS124-2,85:764:1037_701-A-101_0823_BUSPS124-2,85:764:1038_701-R-201_0919_BUSPS124-2,85:764:1039_701-A-101_0839_BUSPS124-2,85:764:1040_701-R-201_0934_BUSPS124-2,85:764:1041_701-A-101_0854_BUSPS124-2,85:764:1042_701-R-201_0949_BUSPS124-2,85:764:1043_701-A-101_0909_BUSPS124-2,85:764:1044_701-R-201_1004_BUSPS124-2,85:764:1045_701-A-101_0924_BUSPS124-2,85:764:1046_701-R-201_1019_BUSPS124-2,85:764:1047_701-A-101_0939_BUSPS124-2,85:764:1048_701-R-201_1034_BUSPS124-2,85:764:1049_701-A-101_0954_BUSPS124-2,85:764:1050_701-R-201_1049_BUSPS124-2,85:764:1051_701-A-101_1009_BUSPS124-2,85:764:1052_701-R-201_1104_BUSPS124-2,85:764:1053_701-A-101_1024_BUSPS124-2,85:764:1054_701-R-201_1119_BUSPS124-2,85:764:1055_701-A-101_1039_BUSPS124-2,85:764:1056_701-R-201_1134_BUSPS124-2,85:764:1057_701-A-101_1054_BUSPS124-2,85:764:1058_701-R-201_1149_BUSPS124-2,85:764:1059_701-A-101_1109_BUSPS124-2,85:764:1060_701-R-201_1204_BUSPS124-2,85:764:1061_701-A-101_1124_BUSPS124-2,85:764:1062_701-R-201_1219_BUSPS124-2,85:764:1063_701-A-101_1139_BUSPS124-2,85:764:1064_701-R-201_1234_BUSPS124-2,85:764:1065_701-A-101_1154_BUSPS124-2,85:764:1066_701-R-201_1249_BUSPS124-2,85:764:1067_701-A-101_1209_BUSPS124-2,85:764:1068_701-R-201_1304_BUSPS124-2,85:764:1069_701-A-101_1224_BUSPS124-2,85:764:1070_701-R-201_1319_BUSPS124-2,85:764:1071_701-A-101_1239_BUSPS124-2,85:764:1072_701-R-201_1334_BUSPS124-2,85:764:1073_701-A-101_1254_BUSPS124-2,85:764:1074_701-R-201_1349_BUSPS124-2,85:764:1075_701-A-101_1309_BUSPS124-2,85:764:1076_701-R-201_1404_BUSPS124-2,85:764:1077_701-A-101_1324_BUSPS124-2,85:764:1078_701-R-201_1419_BUSPS124-2,85:764:1079_701-A-101_1339_BUSPS124-2,85:764:1080_701-R-201_1434_BUSPS124-2,85:764:1081_701-A-101_1354_BUSPS124-2,85:764:1082_701-R-201_1449_BUSPS124-2,85:764:1083_701-A-101_1409_BUSPS124-2,85:764:1084_701-R-201_1504_BUSPS124-2,85:764:1085_701-A-101_1424_BUSPS124-2,85:764:1086_701-R-201_1519_BUSPS124-2,85:764:1087_701-A-101_1439_BUSPS124-2,85:764:1088_701-R-201_1534_BUSPS124-2,85:764:1089_701-A-101_1454_BUSPS124-2,85:764:1090_701-R-201_1549_BUSPS124-2,85:764:1091_701-A-101_1509_BUSPS124-2,85:764:1092_701-R-201_1606_BUSPS124-2,85:764:1093_701-A-101_1524_BUSPS124-2,85:764:1094_701-R-201_1621_BUSPS124-2,85:764:1095_701-A-101_1539_BUSPS124-2,85:764:1096_701-R-201_1636_BUSPS124-2,85:764:1097_701-A-101_1554_BUSPS124-2,85:764:1098_701-R-201_1651_BUSPS124-2,85:764:1099_701-A-101_1609_BUSPS124-2,85:764:1100_701-R-201_1704_BUSPS124-2,85:764:1101_701-A-101_1624_BUSPS124-2,85:764:1102_701-R-201_1714_BUSPS124-2,85:764:1103_701-A-111_1635_BUSPS124-2,85:764:1104_701-R-201_1724_BUSPS124-2,85:764:1105_701-A-101_1644_BUSPS124-2,85:764:1106_701-R-201_1734_BUSPS124-2,85:764:1107_701-A-111_1655_BUSPS124-2,85:764:1108_701-R-201_1744_BUSPS124-2,85:764:1109_701-A-101_1704_BUSPS124-2,85:764:1110_701-R-201_1754_BUSPS124-2,85:764:1111_701-A-101_1714_BUSPS124-2,85:764:1112_701-R-201_1804_BUSPS124-2,85:764:1113_701-A-111_1725_BUSPS124-2,85:764:1114_701-R-201_1814_BUSPS124-2,85:764:1115_701-A-101_1734_BUSPS124-2,85:764:1116_701-R-201_1824_BUSPS124-2,85:764:1117_701-A-101_1744_BUSPS124-2,85:764:1118_701-R-201_1834_BUSPS124-2,85:764:1119_701-A-101_1754_BUSPS124-2,85:764:1120_701-R-201_1844_BUSPS124-2,85:764:1121_701-A-101_1804_BUSPS124-2,85:764:1122_701-R-201_1854_BUSPS124-2,85:764:1123_701-A-101_1814_BUSPS124-2,85:764:1124_701-R-201_1904_BUSPS124-2,85:764:1125_701-A-101_1824_BUSPS124-2,85:764:1126_701-R-201_1914_BUSPS124-2,85:764:1127_701-A-101_1834_BUSPS124-2,85:764:1128_701-R-201_1924_BUSPS124-2,85:764:1129_701-A-101_1844_BUSPS124-2,85:764:1130_701-R-201_1934_BUSPS124-2,85:764:1131_701-A-101_1854_BUSPS124-2,85:764:1132_701-R-201_1944_BUSPS124-2,85:764:1133_701-A-101_1904_BUSPS124-2,85:764:1134_701-R-201_1954_BUSPS124-2,85:764:1135_701-A-101_1914_BUSPS124-2,85:764:1136_701-R-201_2004_BUSPS124-2,85:764:1137_701-A-101_1928_BUSPS124-2,85:764:1138_701-R-201_2019_BUSPS124-2,85:764:1139_701-A-101_1943_BUSPS124-2,85:764:1140_701-R-201_2033_BUSPS124-2,85:764:1141_701-A-101_1958_BUSPS124-2,85:764:1142_701-R-201_2047_BUSPS124-2,85:764:1143_701-A-101_2010_BUSPS124-2,85:764:1144_701-R-201_2100_BUSPS124-2,85:764:1145_701-A-101_2025_BUSPS124-2,85:764:1146_701-R-201_2115_BUSPS124-2,85:764:1147_701-A-101_2040_BUSPS124-2,85:764:1148_701-R-201_2135_BUSPS124-2,85:764:1149_701-A-101_2051_BUSPS124-2,85:764:1150_701-R-201_2155_BUSPS124-2,85:764:1151_701-A-101_2112_BUSPS124-2,85:764:1152_701-R-201_2215_BUSPS124-2,85:764:1153_701-A-101_2132_BUSPS124-2,85:764:1154_701-R-201_2235_BUSPS124-2,85:764:1155_701-A-101_2152_BUSPS124-2,85:764:1156_701-R-201_2255_BUSPS124-2,85:764:1157_701-A-101_2212_BUSPS124-2,85:764:1158_701-R-201_2315_BUSPS124-2,85:764:1159_701-A-101_2232_BUSPS124-2,85:764:1160_701-R-201_2335_BUSPS124-2,85:764:1161_701-A-101_2252_BUSPS124-2,85:764:1162_701-R-201_2355_BUSPS124-2,85:764:1163_701-A-101_2312_BUSPS124-2,85:764:1164_701-R-201_2418_BUSPS124-2,85:764:1165_701-A-101_2332_BUSPS124-2,85:764:1166_701-R-201_2432_BUSPS124-2,85:764:1167_701-A-101_2352_BUSPS124-2,lv95East,lv95North,Distance
"Denges, Pierraz-Mur",8592240,ANKUNFTSZEIT,8592240,2024-05-12 05:50:00,2024-05-12 05:23:00,2024-05-12 06:09:00,2024-05-12 05:38:00,2024-05-12 06:26:00,2024-05-12 05:55:00,2024-05-12 06:41:00,2024-05-12 06:11:00,2024-05-12 06:55:00,2024-05-12 06:22:00,2024-05-12 07:05:00,2024-05-12 06:31:00,2024-05-12 07:16:00,2024-05-12 06:41:00,2024-05-12 07:26:00,2024-05-12 06:51:00,2024-05-12 07:36:00,2024-05-12 07:01:00,2024-05-12 07:46:00,2024-05-12 07:12:00,2024-05-12 07:56:00,2024-05-12 07:23:00,2024-05-12 08:06:00,2024-05-12 07:33:00,2024-05-12 08:16:00,2024-05-12 07:43:00,2024-05-12 08:26:00,2024-05-12 07:53:00,2024-05-12 08:36:00,2024-05-12 08:03:00,2024-05-12 08:46:00,2024-05-12 08:13:00,2024-05-12 08:56:00,2024-05-12 08:23:00,2024-05-12 09:06:00,2024-05-12 08:33:00,2024-05-12 09:15:00,2024-05-12 08:43:00,2024-05-12 09:30:00,2024-05-12 08:59:00,2024-05-12 09:45:00,2024-05-12 09:14:00,2024-05-12 10:00:00,2024-05-12 09:28:00,2024-05-12 10:15:00,2024-05-12 09:43:00,2024-05-12 10:30:00,2024-05-12 09:58:00,2024-05-12 10:45:00,2024-05-12 10:13:00,2024-05-12 11:00:00,2024-05-12 10:28:00,2024-05-12 11:15:00,2024-05-12 10:43:00,2024-05-12 11:30:00,2024-05-12 10:58:00,2024-05-12 11:45:00,2024-05-12 11:13:00,2024-05-12 12:00:00,2024-05-12 11:28:00,2024-05-12 12:15:00,2024-05-12 11:43:00,2024-05-12 12:30:00,2024-05-12 11:58:00,2024-05-12 12:45:00,2024-05-12 12:13:00,2024-05-12 13:00:00,2024-05-12 12:28:00,2024-05-12 13:15:00,2024-05-12 12:43:00,2024-05-12 13:30:00,2024-05-12 12:58:00,2024-05-12 13:45:00,2024-05-12 13:13:00,2024-05-12 14:00:00,2024-05-12 13:28:00,2024-05-12 14:15:00,2024-05-12 13:43:00,2024-05-12 14:30:00,2024-05-12 13:58:00,2024-05-12 14:45:00,2024-05-12 14:13:00,2024-05-12 15:00:00,2024-05-12 14:28:00,2024-05-12 15:15:00,2024-05-12 14:43:00,2024-05-12 15:30:00,2024-05-12 14:58:00,2024-05-12 15:45:00,2024-05-12 15:13:00,2024-05-12 16:00:00,2024-05-12 15:28:00,2024-05-12 16:17:00,2024-05-12 15:44:00,2024-05-12 16:32:00,2024-05-12 15:59:00,2024-05-12 16:48:00,2024-05-12 16:14:00,2024-05-12 17:03:00,2024-05-12 16:29:00,2024-05-12 17:16:00,2024-05-12 16:45:00,2024-05-12 17:26:00,2024-05-12 16:55:00,2024-05-12 17:36:00,2024-05-12 17:05:00,2024-05-12 17:46:00,2024-05-12 17:15:00,2024-05-12 17:56:00,2024-05-12 17:25:00,2024-05-12 18:06:00,2024-05-12 17:35:00,2024-05-12 18:16:00,2024-05-12 17:45:00,2024-05-12 18:26:00,2024-05-12 17:55:00,2024-05-12 18:36:00,2024-05-12 18:05:00,2024-05-12 18:46:00,2024-05-12 18:14:00,2024-05-12 18:56:00,2024-05-12 18:24:00,2024-05-12 19:06:00,2024-05-12 18:34:00,2024-05-12 19:16:00,2024-05-12 18:44:00,2024-05-12 19:26:00,2024-05-12 18:54:00,2024-05-12 19:36:00,2024-05-12 19:04:00,2024-05-12 19:46:00,2024-05-12 19:12:00,2024-05-12 19:56:00,2024-05-12 19:21:00,2024-05-12 20:06:00,2024-05-12 19:31:00,2024-05-12 20:15:00,2024-05-12 19:45:00,2024-05-12 20:30:00,2024-05-12 20:00:00,2024-05-12 20:44:00,2024-05-12 20:15:00,2024-05-12 20:58:00,2024-05-12 20:27:00,2024-05-12 21:10:00,2024-05-12 20:42:00,2024-05-12 21:25:00,2024-05-12 20:57:00,2024-05-12 21:45:00,2024-05-12 21:07:00,2024-05-12 22:05:00,2024-05-12 21:27:00,2024-05-12 22:25:00,2024-05-12 21:47:00,2024-05-12 22:45:00,2024-05-12 22:07:00,2024-05-12 23:05:00,2024-05-12 22:27:00,2024-05-12 23:25:00,2024-05-12 22:47:00,2024-05-12 23:45:00,2024-05-12 23:07:00,2024-06-12 00:05:00,2024-05-12 23:27:00,2024-06-12 00:28:00,2024-05-12 23:47:00,2024-06-12 00:42:00,2024-06-12 00:07:00,2530776.0,1151938.0,11321.037797418418
"Denges, Pierraz-Mur",8592240,ABFAHRTSZEIT,8592240,2024-05-12 05:50:00,2024-05-12 05:23:00,2024-05-12 06:09:00,2024-05-12 05:38:00,2024-05-12 06:26:00,2024-05-12 05:55:00,2024-05-12 06:41:00,2024-05-12 06:11:00,2024-05-12 06:55:00,2024-05-12 06:22:00,2024-05-12 07:05:00,2024-05-12 06:31:00,2024-05-12 07:16:00,2024-05-12 06:41:00,2024-05-12 07:26:00,2024-05-12 06:51:00,2024-05-12 07:36:00,2024-05-12 07:01:00,2024-05-12 07:46:00,2024-05-12 07:12:00,2024-05-12 07:56:00,2024-05-12 07:23:00,2024-05-12 08:06:00,2024-05-12 07:33:00,2024-05-12 08:16:00,2024-05-12 07:43:00,2024-05-12 08:26:00,2024-05-12 07:53:00,2024-05-12 08:36:00,2024-05-12 08:03:00,2024-05-12 08:46:00,2024-05-12 08:13:00,2024-05-12 08:56:00,2024-05-12 08:23:00,2024-05-12 09:06:00,2024-05-12 08:33:00,2024-05-12 09:15:00,2024-05-12 08:43:00,2024-05-12 09:30:00,2024-05-12 08:59:00,2024-05-12 09:45:00,2024-05-12 09:14:00,2024-05-12 10:00:00,2024-05-12 09:28:00,2024-05-12 10:15:00,2024-05-12 09:43:00,2024-05-12 10:30:00,2024-05-12 09:58:00,2024-05-12 10:45:00,2024-05-12 10:13:00,2024-05-12 11:00:00,2024-05-12 10:28:00,2024-05-12 11:15:00,2024-05-12 10:43:00,2024-05-12 11:30:00,2024-05-12 10:58:00,2024-05-12 11:45:00,2024-05-12 11:13:00,2024-05-12 12:00:00,2024-05-12 11:28:00,2024-05-12 12:15:00,2024-05-12 11:43:00,2024-05-12 12:30:00,2024-05-12 11:58:00,2024-05-12 12:45:00,2024-05-12 12:13:00,2024-05-12 13:00:00,2024-05-12 12:28:00,2024-05-12 13:15:00,2024-05-12 12:43:00,2024-05-12 13:30:00,2024-05-12 12:58:00,2024-05-12 13:45:00,2024-05-12 13:13:00,2024-05-12 14:00:00,2024-05-12 13:28:00,2024-05-12 14:15:00,2024-05-12 13:43:00,2024-05-12 14:30:00,2024-05-12 13:58:00,2024-05-12 14:45:00,2024-05-12 14:13:00,2024-05-12 15:00:00,2024-05-12 14:28:00,2024-05-12 15:15:00,2024-05-12 14:43:00,2024-05-12 15:30:00,2024-05-12 14:58:00,2024-05-12 15:45:00,2024-05-12 15:13:00,2024-05-12 16:00:00,2024-05-12 15:28:00,2024-05-12 16:17:00,2024-05-12 15:44:00,2024-05-12 16:32:00,2024-05-12 15:59:00,2024-05-12 16:48:00,2024-05-12 16:14:00,2024-05-12 17:03:00,2024-05-12 16:29:00,2024-05-12 17:16:00,2024-05-12 16:45:00,2024-05-12 17:26:00,2024-05-12 16:55:00,2024-05-12 17:36:00,2024-05-12 17:05:00,2024-05-12 17:46:00,2024-05-12 17:15:00,2024-05-12 17:56:00,2024-05-12 17:25:00,2024-05-12 18:06:00,2024-05-12 17:35:00,2024-05-12 18:16:00,2024-05-12 17:45:00,2024-05-12 18:26:00,2024-05-12 17:55:00,2024-05-12 18:36:00,2024-05-12 18:05:00,2024-05-12 18:46:00,2024-05-12 18:14:00,2024-05-12 18:56:00,2024-05-12 18:24:00,2024-05-12 19:06:00,2024-05-12 18:34:00,2024-05-12 19:16:00,2024-05-12 18:44:00,2024-05-12 19:26:00,2024-05-12 18:54:00,2024-05-12 19:36:00,2024-05-12 19:04:00,2024-05-12 19:46:00,2024-05-12 19:12:00,2024-05-12 19:56:00,2024-05-12 19:21:00,2024-05-12 20:06:00,2024-05-12 19:31:00,2024-05-12 20:15:00,2024-05-12 19:45:00,2024-05-12 20:30:00,2024-05-12 20:00:00,2024-05-12 20:44:00,2024-05-12 20:15:00,2024-05-12 20:58:00,2024-05-12 20:27:00,2024-05-12 21:10:00,2024-05-12 20:42:00,2024-05-12 21:25:00,2024-05-12 20:57:00,2024-05-12 21:45:00,2024-05-12 21:07:00,2024-05-12 22:05:00,2024-05-12 21:27:00,2024-05-12 22:25:00,2024-05-12 21:47:00,2024-05-12 22:45:00,2024-05-12 22:07:00,2024-05-12 23:05:00,2024-05-12 22:27:00,2024-05-12 23:25:00,2024-05-12 22:47:00,2024-05-12 23:45:00,2024-05-12 23:07:00,2024-06-12 00:05:00,2024-05-12 23:27:00,2024-06-12 00:28:00,2024-05-12 23:47:00,2024-06-12 00:42:00,2024-06-12 00:07:00,2530776.0,1151938.0,11321.037797418418
"Ecublens VD, Blévallaire",8596053,ANKUNFTSZEIT,8596053,2024-05-12 05:42:00,2024-05-12 05:30:00,2024-05-12 06:01:00,2024-05-12 05:45:00,2024-05-12 06:17:00,2024-05-12 06:02:00,2024-05-12 06:32:00,2024-05-12 06:19:00,2024-05-12 06:46:00,2024-05-12 06:30:00,2024-05-12 06:56:00,2024-05-12 06:39:00,2024-05-12 07:06:00,2024-05-12 06:49:00,2024-05-12 07:16:00,2024-05-12 06:59:00,2024-05-12 07:26:00,2024-05-12 07:09:00,2024-05-12 07:36:00,2024-05-12 07:20:00,2024-05-12 07:46:00,2024-05-12 07:31:00,2024-05-12 07:56:00,2024-05-12 07:41:00,2024-05-12 08:06:00,2024-05-12 07:51:00,2024-05-12 08:16:00,2024-05-12 08:01:00,2024-05-12 08:26:00,2024-05-12 08:11:00,2024-05-12 08:36:00,2024-05-12 08:21:00,2024-05-12 08:46:00,2024-05-12 08:31:00,2024-05-12 08:56:00,2024-05-12 08:41:00,2024-05-12 09:06:00,2024-05-12 08:51:00,2024-05-12 09:21:00,2024-05-12 09:07:00,2024-05-12 09:36:00,2024-05-12 09:21:00,2024-05-12 09:51:00,2024-05-12 09:35:00,2024-05-12 10:06:00,2024-05-12 09:50:00,2024-05-12 10:21:00,2024-05-12 10:05:00,2024-05-12 10:36:00,2024-05-12 10:20:00,2024-05-12 10:51:00,2024-05-12 10:35:00,2024-05-12 11:06:00,2024-05-12 10:50:00,2024-05-12 11:21:00,2024-05-12 11:05:00,2024-05-12 11:36:00,2024-05-12 11:20:00,2024-05-12 11:51:00,2024-05-12 11:35:00,2024-05-12 12:06:00,2024-05-12 11:50:00,2024-05-12 12:21:00,2024-05-12 12:05:00,2024-05-12 12:36:00,2024-05-12 12:20:00,2024-05-12 12:51:00,2024-05-12 12:35:00,2024-05-12 13:06:00,2024-05-12 12:50:00,2024-05-12 13:21:00,2024-05-12 13:05:00,2024-05-12 13:36:00,2024-05-12 13:20:00,2024-05-12 13:51:00,2024-05-12 13:35:00,2024-05-12 14:06:00,2024-05-12 13:50:00,2024-05-12 14:21:00,2024-05-12 14:05:00,2024-05-12 14:36:00,2024-05-12 14:20:00,2024-05-12 14:51:00,2024-05-12 14:35:00,2024-05-12 15:06:00,2024-05-12 14:50:00,2024-05-12 15:21:00,2024-05-12 15:05:00,2024-05-12 15:36:00,2024-05-12 15:20:00,2024-05-12 15:51:00,2024-05-12 15:35:00,2024-05-12 16:08:00,2024-05-12 15:51:00,2024-05-12 16:23:00,2024-05-12 16:06:00,2024-05-12 16:38:00,2024-05-12 16:21:00,2024-05-12 16:53:00,2024-05-12 16:36:00,2024-05-12 17:06:00,2024-05-12 16:53:00,2024-05-12 17:16:00,2024-05-12 17:03:00,2024-05-12 17:26:00,2024-05-12 17:13:00,2024-05-12 17:36:00,2024-05-12 17:23:00,2024-05-12 17:46:00,2024-05-12 17:33:00,2024-05-12 17:56:00,2024-05-12 17:43:00,2024-05-12 18:06:00,2024-05-12 17:53:00,2024-05-12 18:16:00,2024-05-12 18:03:00,2024-05-12 18:26:00,2024-05-12 18:13:00,2024-05-12 18:36:00,2024-05-12 18:22:00,2024-05-12 18:46:00,2024-05-12 18:32:00,2024-05-12 18:56:00,2024-05-12 18:42:00,2024-05-12 19:06:00,2024-05-12 18:52:00,2024-05-12 19:16:00,2024-05-12 19:02:00,2024-05-12 19:26:00,2024-05-12 19:12:00,2024-05-12 19:36:00,2024-05-12 19:20:00,2024-05-12 19:46:00,2024-05-12 19:29:00,2024-05-12 19:56:00,2024-05-12 19:39:00,2024-05-12 20:06:00,2024-05-12 19:53:00,2024-05-12 20:21:00,2024-05-12 20:07:00,2024-05-12 20:35:00,2024-05-12 20:22:00,2024-05-12 20:49:00,2024-05-12 20:34:00,2024-05-12 21:02:00,2024-05-12 20:49:00,2024-05-12 21:17:00,2024-05-12 21:04:00,2024-05-12 21:37:00,2024-05-12 21:14:00,2024-05-12 21:57:00,2024-05-12 21:34:00,2024-05-12 22:17:00,2024-05-12 21:54:00,2024-05-12 22:37:00,2024-05-12 22:14:00,2024-05-12 22:57:00,2024-05-12 22:34:00,2024-05-12 23:17:00,2024-05-12 22:54:00,2024-05-12 23:37:00,2024-05-12 23:14:00,2024-05-12 23:57:00,2024-05-12 23:34:00,2024-06-12 00:20:00,2024-05-12 23:54:00,2024-06-12 00:34:00,2024-06-12 00:14:00,2533903.21836,1152393.15561,1051.0763695582637
"Ecublens VD, Blévallaire",8596053,ABFAHRTSZEIT,8596053,2024-05-12 05:42:00,2024-05-12 05:30:00,2024-05-12 06:01:00,2024-05-12 05:45:00,2024-05-12 06:17:00,2024-05-12 06:02:00,2024-05-12 06:32:00,2024-05-12 06:19:00,2024-05-12 06:46:00,2024-05-12 06:30:00,2024-05-12 06:56:00,2024-05-12 06:39:00,2024-05-12 07:06:00,2024-05-12 06:49:00,2024-05-12 07:16:00,2024-05-12 06:59:00,2024-05-12 07:26:00,2024-05-12 07:09:00,2024-05-12 07:36:00,2024-05-12 07:20:00,2024-05-12 07:46:00,2024-05-12 07:31:00,2024-05-12 07:56:00,2024-05-12 07:41:00,2024-05-12 08:06:00,2024-05-12 07:51:00,2024-05-12 08:16:00,2024-05-12 08:01:00,2024-05-12 08:26:00,2024-05-12 08:11:00,2024-05-12 08:36:00,2024-05-12 08:21:00,2024-05-12 08:46:00,2024-05-12 08:31:00,2024-05-12 08:56:00,2024-05-12 08:41:00,2024-05-12 09:06:00,2024-05-12 08:51:00,2024-05-12 09:21:00,2024-05-12 09:07:00,2024-05-12 09:36:00,2024-05-12 09:21:00,2024-05-12 09:51:00,2024-05-12 09:35:00,2024-05-12 10:06:00,2024-05-12 09:50:00,2024-05-12 10:21:00,2024-05-12 10:05:00,2024-05-12 10:36:00,2024-05-12 10:20:00,2024-05-12 10:51:00,2024-05-12 10:35:00,2024-05-12 11:06:00,2024-05-12 10:50:00,2024-05-12 11:21:00,2024-05-12 11:05:00,2024-05-12 11:36:00,2024-05-12 11:20:00,2024-05-12 11:51:00,2024-05-12 11:35:00,2024-05-12 12:06:00,2024-05-12 11:50:00,2024-05-12 12:21:00,2024-05-12 12:05:00,2024-05-12 12:36:00,2024-05-12 12:20:00,2024-05-12 12:51:00,2024-05-12 12:35:00,2024-05-12 13:06:00,2024-05-12 12:50:00,2024-05-12 13:21:00,2024-05-12 13:05:00,2024-05-12 13:36:00,2024-05-12 13:20:00,2024-05-12 13:51:00,2024-05-12 13:35:00,2024-05-12 14:06:00,2024-05-12 13:50:00,2024-05-12 14:21:00,2024-05-12 14:05:00,2024-05-12 14:36:00,2024-05-12 14:20:00,2024-05-12 14:51:00,2024-05-12 14:35:00,2024-05-12 15:06:00,2024-05-12 14:50:00,2024-05-12 15:21:00,2024-05-12 15:05:00,2024-05-12 15:36:00,2024-05-12 15:20:00,2024-05-12 15:51:00,2024-05-12 15:35:00,2024-05-12 16:08:00,2024-05-12 15:51:00,2024-05-12 16:23:00,2024-05-12 16:06:00,2024-05-12 16:38:00,2024-05-12 16:21:00,2024-05-12 16:53:00,2024-05-12 16:36:00,2024-05-12 17:06:00,2024-05-12 16:53:00,2024-05-12 17:16:00,2024-05-12 17:03:00,2024-05-12 17:26:00,2024-05-12 17:13:00,2024-05-12 17:36:00,2024-05-12 17:23:00,2024-05-12 17:46:00,2024-05-12 17:33:00,2024-05-12 17:56:00,2024-05-12 17:43:00,2024-05-12 18:06:00,2024-05-12 17:53:00,2024-05-12 18:16:00,2024-05-12 18:03:00,2024-05-12 18:26:00,2024-05-12 18:13:00,2024-05-12 18:36:00,2024-05-12 18:22:00,2024-05-12 18:46:00,2024-05-12 18:32:00,2024-05-12 18:56:00,2024-05-12 18:42:00,2024-05-12 19:06:00,2024-05-12 18:52:00,2024-05-12 19:16:00,2024-05-12 19:02:00,2024-05-12 19:26:00,2024-05-12 19:12:00,2024-05-12 19:36:00,2024-05-12 19:20:00,2024-05-12 19:46:00,2024-05-12 19:29:00,2024-05-12 19:56:00,2024-05-12 19:39:00,2024-05-12 20:06:00,2024-05-12 19:53:00,2024-05-12 20:21:00,2024-05-12 20:07:00,2024-05-12 20:35:00,2024-05-12 20:22:00,2024-05-12 20:49:00,2024-05-12 20:34:00,2024-05-12 21:02:00,2024-05-12 20:49:00,2024-05-12 21:17:00,2024-05-12 21:04:00,2024-05-12 21:37:00,2024-05-12 21:14:00,2024-05-12 21:57:00,2024-05-12 21:34:00,2024-05-12 22:17:00,2024-05-12 21:54:00,2024-05-12 22:37:00,2024-05-12 22:14:00,2024-05-12 22:57:00,2024-05-12 22:34:00,2024-05-12 23:17:00,2024-05-12 22:54:00,2024-05-12 23:37:00,2024-05-12 23:14:00,2024-05-12 23:57:00,2024-05-12 23:34:00,2024-06-12 00:20:00,2024-05-12 23:54:00,2024-06-12 00:34:00,2024-06-12 00:14:00,2533903.21836,1152393.15561,1051.0763695582637
