  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;            Start            ;  Start_time_Planned ;   Start_time_Real   ;             End             ;   End_time_Planned  ;    End_time_Real    
  85:151:2186;  Route_C;               17;          R;            Lausanne, Sablons;  2025-07-01 05:04:00;  2025-07-01 05:05:52;                  Pully, gare;  2025-07-01 05:21:00;  2025-07-01 05:21:49
  85:151:2217;  Route_B;                7;          O;  Lausanne, Bourdonnette nord;  2025-07-01 05:14:00;  2025-07-01 05:14:11;       Chavannes-R., Glycines;  2025-07-01 05:21:00;  2025-07-01 05:20:30
  85:151:2247;  Route_C;               17;          R;            Lausanne, Sablons;  2025-07-01 05:16:00;  2025-07-01 05:16:00;                  Pully, gare;  2025-07-01 05:33:00;  2025-07-01 05:33:00
  85:151:2218;  Route_A;               24;          R;       Chavannes-R., Glycines;  2025-07-01 05:22:00;  2025-07-01 05:22:10;                  Pully, gare;  2025-07-01 05:48:00;  2025-07-01 05:46:52
  85:151:2187;  Route_A;               24;          O;                  Pully, gare;  2025-07-01 05:23:00;  2025-07-01 05:23:52;       Chavannes-R., Glycines;  2025-07-01 05:47:00;  2025-07-01 05:52:09
  85:151:2284;  Route_B;                7;          O;  Lausanne, Bourdonnette nord;  2025-07-01 05:29:00;  2025-07-01 05:28:26;       Chavannes-R., Glycines;  2025-07-01 05:36:00;  2025-07-01 05:34:05
  85:151:2285;  Route_A;               24;          R;       Chavannes-R., Glycines;  2025-07-01 05:37:00;  2025-07-01 05:37:45;                  Pully, gare;  2025-07-01 06:03:00;  2025-07-01 06:02:46
  85:151:2248;  Route_A;               24;          O;                  Pully, gare;  2025-07-01 05:38:00;  2025-07-01 05:38:00;       Chavannes-R., Glycines;  2025-07-01 06:02:00;  2025-07-01 06:02:00
  85:151:2188;  Route_A;               24;          R;       Chavannes-R., Glycines;  2025-07-01 05:52:00;  2025-07-01 05:53:52;                  Pully, gare;  2025-07-01 06:18:00;  2025-07-01 06:20:20
  85:151:2219;  Route_A;               24;          O;                  Pully, gare;  2025-07-01 05:53:00;  2025-07-01 05:53:00;       Chavannes-R., Glycines;  2025-07-01 06:17:00;  2025-07-01 06:19:00
  85:151:2249;  Route_A;               24;          R;       Chavannes-R., Glycines;  2025-07-01 06:07:00;  2025-07-01 06:07:00;                  Pully, gare;  2025-07-01 06:33:00;  2025-07-01 06:33:00
  85:151:2286;  Route_A;               24;          O;                  Pully, gare;  2025-07-01 06:08:00;  2025-07-01 06:08:00;       Chavannes-R., Glycines;  2025-07-01 06:33:00;  2025-07-01 06:32:40
  85:151:2220;  Route_A;               24;          R;       Chavannes-R., Glycines;  2025-07-01 06:22:00;  2025-07-01 06:22:00;                  Pully, gare;  2025-07-01 06:49:00;  2025-07-01 06:48:12
  85:151:2189;  Route_A;               24;          O;                  Pully, gare;  2025-07-01 06:23:00;  2025-07-01 06:23:00;       Chavannes-R., Glycines;  2025-07-01 06:49:00;  2025-07-01 06:53:45
  85:151:2310;  Route_C;               17;          R;            Lausanne, Sablons;  2025-07-01 06:24:00;  2025-07-01 06:26:27;                  Pully, gare;  2025-07-01 06:42:00;  2025-07-01 06:43:01
  85:151:2345;  Route_B;                7;          O;  Lausanne, Bourdonnette nord;  2025-07-01 06:31:00;  2025-07-01 06:33:14;       Chavannes-R., Glycines;  2025-07-01 06:38:00;  2025-07-01 06:41:06
  85:151:2287;  Route_A;               24;          R;       Chavannes-R., Glycines;  2025-07-01 06:36:00;  2025-07-01 06:36:20;                  Pully, gare;  2025-07-01 07:05:00;  2025-07-01 07:03:49
  85:151:2380;  Route_B;                7;          O;  Lausanne, Bourdonnette nord;  2025-07-01 06:37:00;  2025-07-01 06:40:03;       Chavannes-R., Glycines;  2025-07-01 06:44:00;  2025-07-01 06:46:55
  85:151:2250;  Route_A;               24;          O;                  Pully, gare;  2025-07-01 06:38:00;  2025-07-01 06:38:00;       Chavannes-R., Glycines;  2025-07-01 07:05:00;  2025-07-01 07:05:00
  85:151:2388;  Route_C;               17;          R;            Lausanne, Sablons;  2025-07-01 06:39:00;  2025-07-01 06:43:04;                  Pully, gare;  2025-07-01 06:57:00;  2025-07-01 07:01:48
