          STOP_NAME           ; STOP_NUMBER ;   EVENT   ;     85:151:2186     ;     85:151:2217     ;     85:151:2247     ;     85:151:2218     ;     85:151:2187     ;     85:151:2284     ;     85:151:2285     ;     85:151:2248     ;     85:151:2188     ;     85:151:2219     ;     85:151:2249     ;     85:151:2286     ;     85:151:2220     ;     85:151:2189     ;     85:151:2310     ;     85:151:2345     ;     85:151:2287     ;     85:151:2380     ;     85:151:2250     ;     85:151:2388     ;     85:151:2346     ;     85:151:2311     ;     85:151:2381     ;     85:151:2413     ;     85:151:2221     ;     85:151:2190     ;     85:151:2389     ;     85:151:2414     ;     85:151:2251     ;     85:151:2421     ;     85:151:2288     ;     85:151:2312     ;     85:151:2347     ;     85:151:2422     ;     85:151:2382     ;     85:151:2222     ;     85:151:2191     ;     85:151:2390     ;     85:151:2415     ;     85:151:2289     ;     85:151:2252     ;     85:151:2348     ;     85:151:2313     ;     85:151:2383     ;     85:151:2423     ;     85:151:2192     ;     85:151:2223     ;     85:151:2416     ;     85:151:2391     ;     85:151:2253     ;     85:151:2290     ;     85:151:2314     ;     85:151:2349     ;     85:151:2424     ;     85:151:2384     ;     85:151:2224     ;     85:151:2193     ;     85:151:2392     ;     85:151:2417     ;     85:151:2254     ;     85:151:2291     ;     85:151:2315     ;     85:151:2350     ;     85:151:2385     ;     85:151:2425     ;     85:151:2225     ;     85:151:2194     ;     85:151:2418     ;     85:151:2393     ;     85:151:2255     ;     85:151:2292     ;     85:151:2316     ;     85:151:2426     ;     85:151:2351     ;     85:151:2226     ;     85:151:2195     ;     85:151:2394     ;     85:151:2256     ;     85:151:2293     ;     85:151:2317     ;     85:151:2352     ;     85:151:2227     ;     85:151:2196     ;     85:151:2395     ;     85:151:2257     ;     85:151:2294     ;     85:151:2318     ;     85:151:2353     ;     85:151:2228     ;     85:151:2197     ;     85:151:2396     ;     85:151:2258     ;     85:151:2295     ;     85:151:2319     ;     85:151:2354     ;     85:151:2229     ;     85:151:2198     ;     85:151:2397     ;     85:151:2259     ;     85:151:2296     ;     85:151:2320     ;     85:151:2355     ;     85:151:2230     ;     85:151:2199     ;     85:151:2398     ;     85:151:2260     ;     85:151:2297     ;     85:151:2321     ;     85:151:2356     ;     85:151:2231     ;     85:151:2200     ;     85:151:2399     ;     85:151:2261     ;     85:151:2298     ;     85:151:2322     ;     85:151:2357     ;     85:151:2232     ;     85:151:2201     ;     85:151:2400     ;     85:151:2262     ;     85:151:2299     ;     85:151:2323     ;     85:151:2358     ;     85:151:2233     ;     85:151:2202     ;     85:151:2401     ;     85:151:2263     ;     85:151:2300     ;     85:151:2324     ;     85:151:2429     ;     85:151:2359     ;     85:151:2234     ;     85:151:2430     ;     85:151:2203     ;     85:151:2402     ;     85:151:2264     ;     85:151:2301     ;     85:151:2325     ;     85:151:2360     ;     85:151:2450     ;     85:151:2235     ;     85:151:2204     ;     85:151:2431     ;     85:151:2451     ;     85:151:2403     ;     85:151:2265     ;     85:151:2302     ;     85:151:2326     ;     85:151:2460     ;     85:151:2361     ;     85:151:2236     ;     85:151:2205     ;     85:151:2461     ;     85:151:2452     ;     85:151:2432     ;     85:151:2266     ;     85:151:2404     ;     85:151:2327     ;     85:151:2303     ;     85:151:2362     ;     85:151:2237     ;     85:151:2468     ;     85:151:2206     ;     85:151:2462     ;     85:151:2453     ;     85:151:2433     ;     85:151:2469     ;     85:151:2405     ;     85:151:2267     ;     85:151:2304     ;     85:151:2328     ;     85:151:2363     ;     85:151:2238     ;     85:151:2207     ;     85:151:2463     ;     85:151:2454     ;     85:151:2434     ;     85:151:2470     ;     85:151:2406     ;     85:151:2268     ;     85:151:2305     ;     85:151:2329     ;     85:151:2364     ;     85:151:2239     ;     85:151:2208     ;     85:151:2464     ;     85:151:2455     ;     85:151:2435     ;     85:151:2471     ;     85:151:2407     ;     85:151:2269     ;     85:151:2306     ;     85:151:2330     ;     85:151:2365     ;     85:151:2240     ;     85:151:2465     ;     85:151:2209     ;     85:151:2436     ;     85:151:2456     ;     85:151:2472     ;     85:151:2408     ;     85:151:2307     ;     85:151:2270     ;     85:151:2366     ;     85:151:2331     ;     85:151:2210     ;     85:151:2241     ;     85:151:2457     ;     85:151:2473     ;     85:151:2437     ;     85:151:2271     ;     85:151:2409     ;     85:151:2332     ;     85:151:2367     ;     85:151:2242     ;     85:151:2211     ;     85:151:2474     ;     85:151:2438     ;     85:151:2410     ;     85:151:2272     ;     85:151:2368     ;     85:151:2333     ;     85:151:2212     ;     85:151:2475     ;     85:151:2243     ;     85:151:2273     ;     85:151:2439     ;     85:151:2369     ;     85:151:2334     ;     85:151:2213     ;     85:151:2244     ;     85:151:2440     ;     85:151:2274     ;     85:151:2370     ;     85:151:2335     ;     85:151:2214     ;     85:151:2441     ;     85:151:2275     ;     85:151:2371     ;     85:151:2336     ;     85:151:2276     ;     85:151:2442     ;     85:151:2337     ;     85:151:2372     ;     85:151:2443     ;     85:151:2277     ;     85:151:2373     ;     85:151:2338     ;     85:151:2278     ;     85:151:2444     ;     85:151:2339     ;     85:151:2374     ;     85:151:2445     ;     85:151:2279     ;     85:151:2375     ;     85:151:2340     ;     85:151:2446     ;     85:151:2280     ;     85:151:2376     ;     85:151:2341     ;     85:151:2281     ;     85:151:2447     ;     85:151:2342     ;     85:151:2377     
                   Pully, gare;      8588445;    ARRIVAL;  2025-07-01 05:21:00;                     ;  2025-07-01 05:33:00;  2025-07-01 05:48:00;                     ;                     ;  2025-07-01 06:03:00;                     ;  2025-07-01 06:18:00;                     ;  2025-07-01 06:33:00;                     ;  2025-07-01 06:49:00;                     ;  2025-07-01 06:42:00;                     ;  2025-07-01 07:05:00;                     ;                     ;  2025-07-01 06:57:00;  2025-07-01 07:13:00;                     ;  2025-07-01 07:20:00;                     ;                     ;  2025-07-01 07:29:00;                     ;  2025-07-01 07:38:00;  2025-07-01 07:44:00;                     ;                     ;  2025-07-01 07:52:00;                     ;  2025-07-01 07:59:00;                     ;  2025-07-01 08:08:00;                     ;  2025-07-01 08:15:00;                     ;  2025-07-01 08:23:00;                     ;  2025-07-01 08:30:00;                     ;  2025-07-01 08:38:00;                     ;  2025-07-01 08:45:00;                     ;  2025-07-01 08:53:00;                     ;  2025-07-01 09:00:00;                     ;  2025-07-01 09:07:00;                     ;  2025-07-01 09:14:00;                     ;  2025-07-01 09:22:00;                     ;  2025-07-01 09:29:00;                     ;                     ;  2025-07-01 09:38:00;                     ;  2025-07-01 09:47:00;                     ;                     ;                     ;  2025-07-01 09:56:00;                     ;                     ;  2025-07-01 10:07:00;                     ;  2025-07-01 10:17:00;                     ;                     ;  2025-07-01 10:27:00;                     ;  2025-07-01 10:36:00;                     ;  2025-07-01 10:46:00;                     ;  2025-07-01 10:56:00;                     ;  2025-07-01 11:06:00;                     ;  2025-07-01 11:15:00;                     ;  2025-07-01 11:24:00;                     ;  2025-07-01 11:33:00;                     ;  2025-07-01 11:44:00;                     ;  2025-07-01 11:54:00;                     ;  2025-07-01 12:04:00;                     ;  2025-07-01 12:14:00;                     ;  2025-07-01 12:24:00;                     ;  2025-07-01 12:34:00;                     ;  2025-07-01 12:43:00;                     ;  2025-07-01 12:54:00;                     ;  2025-07-01 13:04:00;                     ;  2025-07-01 13:14:00;                     ;  2025-07-01 13:24:00;                     ;  2025-07-01 13:34:00;                     ;  2025-07-01 13:44:00;                     ;  2025-07-01 13:54:00;                     ;  2025-07-01 14:04:00;                     ;  2025-07-01 14:14:00;                     ;  2025-07-01 14:24:00;                     ;  2025-07-01 14:34:00;                     ;  2025-07-01 14:44:00;                     ;  2025-07-01 14:54:00;                     ;                     ;  2025-07-01 15:04:00;  2025-07-01 15:12:00;                     ;  2025-07-01 15:20:00;                     ;  2025-07-01 15:28:00;                     ;  2025-07-01 15:36:00;                     ;                     ;  2025-07-01 15:44:00;                     ;  2025-07-01 15:52:00;                     ;  2025-07-01 15:59:00;                     ;  2025-07-01 16:07:00;                     ;                     ;  2025-07-01 16:15:00;                     ;  2025-07-01 16:22:00;                     ;  2025-07-01 16:29:00;                     ;  2025-07-01 16:37:00;                     ;  2025-07-01 16:45:00;  2025-07-01 16:51:00;                     ;                     ;  2025-07-01 16:59:00;                     ;  2025-07-01 17:06:00;                     ;  2025-07-01 17:13:00;                     ;  2025-07-01 17:21:00;                     ;  2025-07-01 17:28:00;                     ;  2025-07-01 17:37:00;                     ;  2025-07-01 17:45:00;                     ;  2025-07-01 17:52:00;                     ;  2025-07-01 17:59:00;                     ;  2025-07-01 18:07:00;                     ;  2025-07-01 18:13:00;                     ;  2025-07-01 18:21:00;                     ;  2025-07-01 18:29:00;                     ;  2025-07-01 18:36:00;                     ;  2025-07-01 18:43:00;                     ;  2025-07-01 18:50:00;                     ;  2025-07-01 18:58:00;                     ;                     ;  2025-07-01 19:07:00;                     ;                     ;  2025-07-01 19:17:00;                     ;                     ;  2025-07-01 19:24:00;                     ;  2025-07-01 19:34:00;                     ;                     ;  2025-07-01 19:43:00;                     ;  2025-07-01 19:50:00;                     ;  2025-07-01 19:58:00;                     ;  2025-07-01 20:08:00;                     ;                     ;  2025-07-01 20:17:00;                     ;                     ;  2025-07-01 20:26:00;                     ;  2025-07-01 20:37:00;                     ;                     ;  2025-07-01 20:51:00;                     ;                     ;  2025-07-01 21:05:00;                     ;                     ;  2025-07-01 21:20:00;                     ;  2025-07-01 21:35:00;                     ;                     ;                     ;  2025-07-01 21:51:00;                     ;  2025-07-01 22:05:00;                     ;  2025-07-01 22:19:00;                     ;  2025-07-01 22:35:00;                     ;  2025-07-01 22:49:00;                     ;  2025-07-01 23:04:00;                     ;  2025-07-01 23:19:00;                     ;  2025-07-01 23:34:00;                     ;  2025-07-01 23:49:00;                     ;  2025-08-01 00:04:00;  2025-08-01 00:17:00;                     ;  2025-08-01 00:32:00;                     ;                     ;                     ;                     ;                     
                   Pully, gare;      8588445;  DEPARTURE;                     ;                     ;                     ;                     ;  2025-07-01 05:23:00;                     ;                     ;  2025-07-01 05:38:00;                     ;  2025-07-01 05:53:00;                     ;  2025-07-01 06:08:00;                     ;  2025-07-01 06:23:00;                     ;                     ;                     ;                     ;  2025-07-01 06:38:00;                     ;                     ;  2025-07-01 06:46:00;                     ;                     ;  2025-07-01 06:56:00;                     ;  2025-07-01 07:04:00;                     ;                     ;                     ;  2025-07-01 07:12:00;                     ;  2025-07-01 07:19:00;                     ;  2025-07-01 07:27:00;                     ;  2025-07-01 07:34:00;                     ;  2025-07-01 07:41:00;                     ;  2025-07-01 07:48:00;                     ;  2025-07-01 07:56:00;                     ;  2025-07-01 08:05:00;                     ;  2025-07-01 08:13:00;                     ;  2025-07-01 08:20:00;                     ;  2025-07-01 08:28:00;                     ;  2025-07-01 08:35:00;                     ;  2025-07-01 08:43:00;                     ;  2025-07-01 08:50:00;                     ;  2025-07-01 08:57:00;  2025-07-01 09:04:00;                     ;  2025-07-01 09:12:00;                     ;                     ;  2025-07-01 09:19:00;  2025-07-01 09:25:00;                     ;                     ;  2025-07-01 09:33:00;                     ;  2025-07-01 09:42:00;                     ;                     ;  2025-07-01 09:51:00;                     ;  2025-07-01 10:01:00;                     ;  2025-07-01 10:11:00;                     ;  2025-07-01 10:21:00;                     ;  2025-07-01 10:31:00;                     ;  2025-07-01 10:41:00;                     ;  2025-07-01 10:51:00;                     ;  2025-07-01 11:01:00;                     ;  2025-07-01 11:11:00;                     ;  2025-07-01 11:20:00;                     ;  2025-07-01 11:28:00;                     ;  2025-07-01 11:38:00;                     ;  2025-07-01 11:48:00;                     ;  2025-07-01 11:58:00;                     ;  2025-07-01 12:08:00;                     ;  2025-07-01 12:18:00;                     ;  2025-07-01 12:28:00;                     ;  2025-07-01 12:38:00;                     ;  2025-07-01 12:48:00;                     ;  2025-07-01 13:01:00;                     ;  2025-07-01 13:11:00;                     ;  2025-07-01 13:22:00;                     ;  2025-07-01 13:32:00;                     ;  2025-07-01 13:42:00;                     ;  2025-07-01 13:52:00;                     ;  2025-07-01 14:02:00;                     ;  2025-07-01 14:12:00;                     ;  2025-07-01 14:22:00;                     ;                     ;  2025-07-01 14:31:00;                     ;                     ;  2025-07-01 14:41:00;                     ;  2025-07-01 14:51:00;                     ;  2025-07-01 15:01:00;                     ;                     ;  2025-07-01 15:10:00;                     ;  2025-07-01 15:19:00;                     ;  2025-07-01 15:26:00;                     ;  2025-07-01 15:33:00;                     ;                     ;  2025-07-01 15:41:00;                     ;  2025-07-01 15:49:00;                     ;  2025-07-01 15:55:00;                     ;  2025-07-01 16:03:00;                     ;  2025-07-01 16:10:00;                     ;                     ;  2025-07-01 16:18:00;                     ;                     ;  2025-07-01 16:25:00;                     ;  2025-07-01 16:33:00;                     ;  2025-07-01 16:40:00;                     ;  2025-07-01 16:48:00;                     ;  2025-07-01 16:55:00;                     ;  2025-07-01 17:03:00;                     ;  2025-07-01 17:10:00;                     ;  2025-07-01 17:18:00;                     ;  2025-07-01 17:25:00;                     ;  2025-07-01 17:33:00;                     ;  2025-07-01 17:40:00;                     ;  2025-07-01 17:48:00;                     ;  2025-07-01 17:56:00;                     ;  2025-07-01 18:02:00;                     ;  2025-07-01 18:11:00;                     ;  2025-07-01 18:19:00;                     ;                     ;  2025-07-01 18:27:00;                     ;  2025-07-01 18:34:00;  2025-07-01 18:40:00;                     ;                     ;  2025-07-01 18:48:00;                     ;  2025-07-01 18:58:00;                     ;  2025-07-01 19:07:00;                     ;                     ;  2025-07-01 19:16:00;                     ;  2025-07-01 19:22:00;                     ;  2025-07-01 19:29:00;                     ;  2025-07-01 19:38:00;  2025-07-01 19:46:00;                     ;                     ;  2025-07-01 19:56:00;                     ;  2025-07-01 20:06:00;                     ;                     ;  2025-07-01 20:16:00;                     ;  2025-07-01 20:25:00;  2025-07-01 20:35:00;                     ;  2025-07-01 20:45:00;                     ;                     ;  2025-07-01 20:57:00;                     ;  2025-07-01 21:09:00;                     ;  2025-07-01 21:24:00;                     ;  2025-07-01 21:39:00;                     ;  2025-07-01 21:54:00;                     ;  2025-07-01 22:09:00;                     ;  2025-07-01 22:24:00;                     ;  2025-07-01 22:39:00;                     ;  2025-07-01 22:54:00;                     ;  2025-07-01 23:09:00;                     ;  2025-07-01 23:24:00;                     ;  2025-07-01 23:39:00;                     ;                     ;  2025-07-01 23:54:00;                     ;  2025-08-01 00:09:00;                     ;  2025-08-01 00:24:00;                     ;  2025-08-01 00:39:00
               Pully, Joliette;      8592182;    ARRIVAL;  2025-07-01 05:19:00;                     ;  2025-07-01 05:31:00;  2025-07-01 05:46:00;  2025-07-01 05:23:00;                     ;  2025-07-01 06:01:00;  2025-07-01 05:38:00;  2025-07-01 06:16:00;  2025-07-01 05:53:00;  2025-07-01 06:31:00;  2025-07-01 06:08:00;  2025-07-01 06:47:00;  2025-07-01 06:23:00;  2025-07-01 06:40:00;                     ;  2025-07-01 07:02:00;                     ;  2025-07-01 06:38:00;  2025-07-01 06:55:00;  2025-07-01 07:10:00;  2025-07-01 06:46:00;  2025-07-01 07:17:00;                     ;  2025-07-01 06:56:00;  2025-07-01 07:26:00;  2025-07-01 07:04:00;  2025-07-01 07:35:00;  2025-07-01 07:41:00;                     ;  2025-07-01 07:12:00;  2025-07-01 07:49:00;  2025-07-01 07:19:00;  2025-07-01 07:56:00;  2025-07-01 07:27:00;  2025-07-01 08:05:00;  2025-07-01 07:34:00;  2025-07-01 08:12:00;  2025-07-01 07:41:00;  2025-07-01 08:20:00;  2025-07-01 07:48:00;  2025-07-01 08:27:00;  2025-07-01 07:56:00;  2025-07-01 08:35:00;  2025-07-01 08:05:00;  2025-07-01 08:42:00;  2025-07-01 08:13:00;  2025-07-01 08:50:00;  2025-07-01 08:20:00;  2025-07-01 08:57:00;  2025-07-01 08:28:00;  2025-07-01 09:04:00;  2025-07-01 08:35:00;  2025-07-01 09:11:00;  2025-07-01 08:43:00;  2025-07-01 09:19:00;  2025-07-01 08:50:00;  2025-07-01 09:26:00;  2025-07-01 08:57:00;  2025-07-01 09:04:00;  2025-07-01 09:35:00;  2025-07-01 09:12:00;  2025-07-01 09:44:00;                     ;  2025-07-01 09:19:00;  2025-07-01 09:25:00;  2025-07-01 09:53:00;                     ;  2025-07-01 09:33:00;  2025-07-01 10:04:00;  2025-07-01 09:42:00;  2025-07-01 10:14:00;                     ;  2025-07-01 09:51:00;  2025-07-01 10:24:00;  2025-07-01 10:01:00;  2025-07-01 10:33:00;  2025-07-01 10:11:00;  2025-07-01 10:43:00;  2025-07-01 10:21:00;  2025-07-01 10:53:00;  2025-07-01 10:31:00;  2025-07-01 11:03:00;  2025-07-01 10:41:00;  2025-07-01 11:12:00;  2025-07-01 10:51:00;  2025-07-01 11:21:00;  2025-07-01 11:01:00;  2025-07-01 11:30:00;  2025-07-01 11:11:00;  2025-07-01 11:41:00;  2025-07-01 11:20:00;  2025-07-01 11:51:00;  2025-07-01 11:28:00;  2025-07-01 12:01:00;  2025-07-01 11:38:00;  2025-07-01 12:11:00;  2025-07-01 11:48:00;  2025-07-01 12:21:00;  2025-07-01 11:58:00;  2025-07-01 12:31:00;  2025-07-01 12:08:00;  2025-07-01 12:40:00;  2025-07-01 12:18:00;  2025-07-01 12:51:00;  2025-07-01 12:28:00;  2025-07-01 13:01:00;  2025-07-01 12:38:00;  2025-07-01 13:11:00;  2025-07-01 12:48:00;  2025-07-01 13:21:00;  2025-07-01 13:01:00;  2025-07-01 13:31:00;  2025-07-01 13:11:00;  2025-07-01 13:41:00;  2025-07-01 13:22:00;  2025-07-01 13:51:00;  2025-07-01 13:32:00;  2025-07-01 14:01:00;  2025-07-01 13:42:00;  2025-07-01 14:11:00;  2025-07-01 13:52:00;  2025-07-01 14:21:00;  2025-07-01 14:02:00;  2025-07-01 14:31:00;  2025-07-01 14:12:00;  2025-07-01 14:41:00;  2025-07-01 14:22:00;  2025-07-01 14:51:00;                     ;  2025-07-01 14:31:00;  2025-07-01 15:01:00;  2025-07-01 15:09:00;  2025-07-01 14:41:00;  2025-07-01 15:17:00;  2025-07-01 14:51:00;  2025-07-01 15:25:00;  2025-07-01 15:01:00;  2025-07-01 15:33:00;                     ;  2025-07-01 15:10:00;  2025-07-01 15:41:00;  2025-07-01 15:19:00;  2025-07-01 15:49:00;  2025-07-01 15:26:00;  2025-07-01 15:56:00;  2025-07-01 15:33:00;  2025-07-01 16:04:00;                     ;  2025-07-01 15:41:00;  2025-07-01 16:12:00;  2025-07-01 15:49:00;  2025-07-01 16:19:00;  2025-07-01 15:55:00;  2025-07-01 16:26:00;  2025-07-01 16:03:00;  2025-07-01 16:34:00;  2025-07-01 16:10:00;  2025-07-01 16:42:00;  2025-07-01 16:48:00;  2025-07-01 16:18:00;                     ;  2025-07-01 16:56:00;  2025-07-01 16:25:00;  2025-07-01 17:03:00;  2025-07-01 16:33:00;  2025-07-01 17:10:00;  2025-07-01 16:40:00;  2025-07-01 17:18:00;  2025-07-01 16:48:00;  2025-07-01 17:25:00;  2025-07-01 16:55:00;  2025-07-01 17:34:00;  2025-07-01 17:03:00;  2025-07-01 17:42:00;  2025-07-01 17:10:00;  2025-07-01 17:49:00;  2025-07-01 17:18:00;  2025-07-01 17:56:00;  2025-07-01 17:25:00;  2025-07-01 18:04:00;  2025-07-01 17:33:00;  2025-07-01 18:10:00;  2025-07-01 17:40:00;  2025-07-01 18:18:00;  2025-07-01 17:48:00;  2025-07-01 18:26:00;  2025-07-01 17:56:00;  2025-07-01 18:33:00;  2025-07-01 18:02:00;  2025-07-01 18:40:00;  2025-07-01 18:11:00;  2025-07-01 18:47:00;  2025-07-01 18:19:00;  2025-07-01 18:55:00;                     ;  2025-07-01 18:27:00;  2025-07-01 19:04:00;  2025-07-01 18:34:00;  2025-07-01 18:40:00;  2025-07-01 19:14:00;                     ;  2025-07-01 18:48:00;  2025-07-01 19:21:00;  2025-07-01 18:58:00;  2025-07-01 19:31:00;  2025-07-01 19:07:00;                     ;  2025-07-01 19:40:00;  2025-07-01 19:16:00;  2025-07-01 19:47:00;  2025-07-01 19:22:00;  2025-07-01 19:55:00;  2025-07-01 19:29:00;  2025-07-01 20:05:00;  2025-07-01 19:38:00;  2025-07-01 19:46:00;  2025-07-01 20:14:00;                     ;  2025-07-01 19:56:00;  2025-07-01 20:23:00;  2025-07-01 20:06:00;  2025-07-01 20:34:00;                     ;  2025-07-01 20:16:00;  2025-07-01 20:48:00;  2025-07-01 20:25:00;  2025-07-01 20:35:00;  2025-07-01 21:02:00;  2025-07-01 20:45:00;                     ;  2025-07-01 21:17:00;  2025-07-01 20:57:00;  2025-07-01 21:32:00;  2025-07-01 21:09:00;                     ;  2025-07-01 21:24:00;  2025-07-01 21:48:00;  2025-07-01 21:39:00;  2025-07-01 22:03:00;  2025-07-01 21:54:00;  2025-07-01 22:17:00;  2025-07-01 22:09:00;  2025-07-01 22:33:00;  2025-07-01 22:24:00;  2025-07-01 22:47:00;  2025-07-01 22:39:00;  2025-07-01 23:02:00;  2025-07-01 22:54:00;  2025-07-01 23:17:00;  2025-07-01 23:09:00;  2025-07-01 23:32:00;  2025-07-01 23:24:00;  2025-07-01 23:47:00;  2025-07-01 23:39:00;  2025-08-01 00:02:00;  2025-08-01 00:15:00;  2025-07-01 23:54:00;  2025-08-01 00:30:00;  2025-08-01 00:09:00;                     ;  2025-08-01 00:24:00;                     ;  2025-08-01 00:39:00
