  JOURNEY_ID ;  Route  ; Number_of_stops ; Direction ;           Start           ;  Start_time_Planned ;   Start_time_Real   ;            End            ;   End_time_Planned  ;    End_time_Real    
  85:151:2710;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 05:19:00;  2025-07-01 05:19:16;  St-Sulpice VD, Venoge sud;  2025-07-01 05:37:00;  2025-07-01 05:37:35
  85:151:2754;  Route_B;               18;          O;  St-Sulpice VD, Venoge sud;  2025-07-01 05:27:00;  2025-07-01 05:27:52;        Renens VD, gare sud;  2025-07-01 05:46:00;  2025-07-01 05:45:36
  85:151:2789;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 05:34:00;  2025-07-01 05:34:45;  St-Sulpice VD, Venoge sud;  2025-07-01 05:52:00;  2025-07-01 05:52:55
  85:151:2711;  Route_B;               18;          O;  St-Sulpice VD, Venoge sud;  2025-07-01 05:42:00;  2025-07-01 05:42:16;        Renens VD, gare sud;  2025-07-01 06:01:00;  2025-07-01 06:01:21
  85:151:2755;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 05:49:00;  2025-07-01 05:50:12;  St-Sulpice VD, Venoge sud;  2025-07-01 06:07:00;  2025-07-01 06:06:09
  85:151:2790;  Route_B;               18;          O;  St-Sulpice VD, Venoge sud;  2025-07-01 05:57:00;  2025-07-01 05:57:05;        Renens VD, gare sud;  2025-07-01 06:16:00;  2025-07-01 06:15:02
  85:151:2712;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 06:04:00;  2025-07-01 06:04:16;  St-Sulpice VD, Venoge sud;  2025-07-01 06:22:00;  2025-07-01 06:21:14
  85:151:2756;  Route_B;               18;          O;  St-Sulpice VD, Venoge sud;  2025-07-01 06:12:00;  2025-07-01 06:13:09;        Renens VD, gare sud;  2025-07-01 06:31:00;  2025-07-01 06:31:27
  85:151:2791;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 06:19:00;  2025-07-01 06:19:25;  St-Sulpice VD, Venoge sud;  2025-07-01 06:37:00;  2025-07-01 06:37:46
  85:151:2713;  Route_B;               18;          O;  St-Sulpice VD, Venoge sud;  2025-07-01 06:27:00;  2025-07-01 06:27:11;        Renens VD, gare sud;  2025-07-01 06:47:00;  2025-07-01 06:47:12
  85:151:2832;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 06:29:00;  2025-07-01 06:29:40;  St-Sulpice VD, Venoge sud;  2025-07-01 06:48:00;  2025-07-01 06:51:20
  85:151:2792;  Route_B;               18;          O;  St-Sulpice VD, Venoge sud;  2025-07-01 06:42:00;  2025-07-01 06:42:00;        Renens VD, gare sud;  2025-07-01 07:03:00;  2025-07-01 07:03:05
  85:151:2757;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 06:44:00;  2025-07-01 06:44:00;  St-Sulpice VD, Venoge sud;  2025-07-01 07:04:00;  2025-07-01 07:05:00
  85:151:2833;  Route_B;               18;          O;  St-Sulpice VD, Venoge sud;  2025-07-01 06:57:00;  2025-07-01 06:57:19;        Renens VD, gare sud;  2025-07-01 07:20:00;  2025-07-01 07:19:47
  85:151:2714;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 06:59:00;  2025-07-01 06:59:10;  St-Sulpice VD, Venoge sud;  2025-07-01 07:20:00;  2025-07-01 07:19:21
  85:151:2758;  Route_B;               18;          O;  St-Sulpice VD, Venoge sud;  2025-07-01 07:12:00;  2025-07-01 07:13:05;        Renens VD, gare sud;  2025-07-01 07:35:00;  2025-07-01 07:34:07
  85:151:2793;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 07:14:00;  2025-07-01 07:15:44;  St-Sulpice VD, Venoge sud;  2025-07-01 07:36:00;  2025-07-01 07:35:10
  85:151:2715;  Route_B;               18;          O;  St-Sulpice VD, Venoge sud;  2025-07-01 07:27:00;  2025-07-01 07:27:19;        Renens VD, gare sud;  2025-07-01 07:51:00;  2025-07-01 07:50:10
  85:151:2834;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 07:29:00;  2025-07-01 07:29:13;  St-Sulpice VD, Venoge sud;  2025-07-01 07:52:00;  2025-07-01 07:52:52
  85:151:2794;  Route_B;               18;          O;  St-Sulpice VD, Venoge sud;  2025-07-01 07:42:00;  2025-07-01 07:42:30;        Renens VD, gare sud;  2025-07-01 08:06:00;  2025-07-01 08:04:46
  85:151:2759;  Route_A;               17;          R;        Renens VD, gare sud;  2025-07-01 07:44:00;  2025-07-01 07:44:37;  St-Sulpice VD, Venoge sud;  2025-07-01 08:07:00;  2025-07-01 08:06:17
